vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf","0","29514.606424759","1.17.28","0.9951486065974119","1","1","0.93","0.9934924494714907","0.9958255021892025","0.9987192593082652","0.9997161839182171","0.9967807056952969","","0","1","1","1","0.721316186","0","1","0","3","50849","50852"
"HQuUQmerqwvBRFo1moWgNPpcc43EJxGUQZmgrrmqA9sA","0","19363.726383447","1.17.26","0.9956360206972328","1","1","0.92","0.9934924494714907","0.9958255021892025","0.9974601733441104","0.996481373186313","0.9964743565236125","","0","1","1","1","0","0","2","0","0","49870","49870"
"tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT","0","17867.712110721","1.17.22","1","0.9944123318994735","1","0.9","0.9947348056199984","0.9948551016420204","0.9931301218617997","1","0.9964505504229234","","0","1","1","1","47.353809833999996","400056.865062565","3","86","2","430","518"
"irBmuzr6ZJbkBZwreeDeQBCpVLJWsxeWS4pfjsfkDSL","0","10789.744163373","1.17.27","0.9972331581565521","1","0.99","0.92","0.9934924494714907","0.9998364228792249","0.9998364228792249","1","0.9963908529246155","","0","1","1","1","0","0","4","0","0","49611","49611"
"5eafxmzReWy8vWRmBcor4oShtQgDwHR3CGGPrfcxdU75","0","5543.336598273","1.17.28","0.9967170985046653","1","0.99","0.92","0.9934924494714907","0.9958255021892025","0.9987192593082652","1","0.9956920783158162","","0","1","1","1","0","0","5","0","0","47577","47577"
"2qsJLygBZ2XoYkRtkngH4fH4CtFmzfnjARbtMSWkZAQs","0","19629.14399403","1.17.28","0.9976432825211343","1","1","0.92","0.9936476734928087","0.9984545833878338","0.9933338004550464","0.9587197509812188","0.9944176331013899","","0","1","1","1","0","0","6","0","0","44412","44412"
"yrfQfUfsZechz1zqQyTRRz43czTZQidcrm4SNVWiDPi","0","72604.534580674","1.17.28","0.9942126001530958","1","1","0.93","0.9934924494714907","0.9958255021892025","0.9987192593082652","0.9625066694255284","0.9940781542943762","","0","1","1","1","319.9076713719999","4.563084009","7","0","1510","43675","45185"
"A2MtELFxn9wAiUrobrZ6vsypQtGHdH3ZesEnvAogvuFZ","0","58713.095567758995","1.17.26","0.9981244460476527","1","1","0.92","0.9716714456245041","0.983647801296036","0.9994199629481492","0.9789555179834513","0.9938129562378433","","0","1","1","1","0.327587226","0","8","0","1","43128","43129"
"8F4e1nbeC6hn9jkojtboERZGaafxUUtsqUy3MKJLohkh","0","16380.219931907","1.17.26","0.9976830302654216","1","1","0.92","0.9916887340526884","0.9918177204323988","0.9919715802976217","0.9602874460971236","0.9935871659819847","","0","1","1","1","7.60272016","0","9","0","36","42681","42717"
"8vT4MgBeZQmYN44DXwHd2BLM7Z6io186nJk3FQEwy58f","0","66516.06988368","1.17.27","0.995108801366762","1","1","0.92","0.9716714456245041","0.983647801296036","0.991574567227184","0.9960811412189541","0.9929327374242379","","0","1","1","1","4.488158009","0","10","0","15","31268","31283"
"HcbE5huUVDgsf7SURsRfQqnFMp3Zz3i49eXMddugPyAP","0","72464.548391332","1.17.26","0.9951609254890944","1","1","0.9","0.9934924494714907","0.9958255021892025","0.9974601733441104","0.94618786538598","0.9928915188564494","","0","1","1","1","1.193087235","0","11","0","5","41404","41409"
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j","0","65392.640776203","1.17.28","0.9893189740447375","1","1","0.92","0.9977570047409369","0.9982879464082727","0.9993200792963334","0.9604092249494477","0.9928627856851061","","0","1","1","1","333.190226201","282.327264241","12","9","1572","41355","42936"
"EKUh585fWD7LeDRHgmYd9EXpQnY6KNbNAhyBi3FuVw6Y","0","1453.744849192","1.17.27","0.9968916897306311","1","0.97","0.92","0.9934924494714907","0.9958255021892025","0.9997669364599194","1","0.9928426144727929","","0","1","1","1","85.827317708","0","13","0","405","41320","41725"
"eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym","0","58619.57744758","1.17.28","0.9968194381895883","1","1","0.92","0.9916887340526884","0.9918177204323988","0.9919715802976217","0.946062736116328","0.9923908646684387","","0","1","1","1","86.159384594","0","14","0","407","40575","40982"
"4v2os15BGgAnqiy76YvPmAywp5xKh9jfBPfnQGzUVc9c","0","85.236843249","1.17.28","0.9961341823890398","1","0.97","0.92","0.9934924494714907","0.9958255021892025","0.9974601733441104","1","0.9923006104121751","","0","1","1","1","0","0","15","0","0","40433","40433"
"NipDoZC37aMQvv2fFq2moUyyiApQxszc7X4mvWHP2pZ","0","65740.260559654","1.17.26","0.997819259869842","1","1","0.92","0.9874723517254738","0.9874723517254738","0.992944932803055","0.9459480263397095","0.9921390368134654","","0","1","1","1","0","0","16","0","0","40184","40184"
"BSRRvjdKd8SHApi3KtTGbzrdhUojitiwAt4xt4nAxbFh","0","74177.40605690601","1.17.28","0.9976803936009513","1","1","0.92","0.9621750989888892","0.9955285494624765","0.9991383862301593","0.942992558372031","0.9918502723883684","","0","1","1","1","119.079374794","5.950678041","17","0","562","39756","40318"
