"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","marinade_stake","version","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","msol_votes","vemnde_votes","msol_power","eligible_stake_vemnde","vemnde_power","target_stake_vemnde","target_stake_msol","target_stake_algo","target_stake"
"oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe",180119.015938545,214712.53775516,0.000558771807165107,0.0175480641982398,0.0167755260083409,0,420332.2,"Edgevana",46902.787799941,"1.17.22",0.996399198055039,0.960246270799513,0.995219146899951,79,1647,8,0.992710471993008,0,"",1,1,1,1,446.853175844,279.380136399,0.000351919179831488,1,0.0000512462078003026,27,470,51113,51610
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",1062346.64202858,1089320.31295393,0.00891146824177148,0.012965095299156,0.012965095299156,0,420750.7,"RELIABLESITE",49032.163191007,"1.17.21",0.942448369576652,0.969276022264524,0.996210027953027,445,1536,7,0.985867156996007,0,"",1,1,2,1,793.798408374,4381.37762937,0.000625109236658169,1,0.000804785876261741,425,835,50761,52021
"A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg",71095.503262755,104498.35575675,0.000272052167969521,0.00669642857142857,0.00441358659611124,0,411853.2,"Clouvider Limited",42611.909238478,"1.17.22",0.998251146368585,0.989540922516679,0.975143446902271,41,636,25,0.979805975713582,0,"",1,1,3,1,66.566591447,1.337415506,0.0000527485124132208,1,0.000000196798033027276,0,70,50449,50519
"7tr5vUb3j36k4p9bs2tr1GwRFoSsEWd4LEut8e8HJZEv",16750.151056191,16914.7720794933,0.000561588738529897,0,0,0,411540.1,"Daniel Jackson",0,"1.17.21",0.996381003238302,1,0.974402121077378,83,1,42,0.979752555173106,0,"",1,1,4,1,0,0,0,1,0,0,0,50446,50446
"9w3YAf77BSGLQXahTpwAe9U9mNdCXkqmxH17uCyN1wyH",90533.926529241,111399.794961278,0.000339378842361897,0.00845696930602592,0.00744942468483868,0,411611.5,"Adworlds Technologies Lp",42582.895992005,"1.17.22",0.997816277234934,0.982346758517542,0.974571174619049,58,1094,39,0.978745466090608,0,"",1,1,5,1,0.433455273,0,0,1,0,0,0,50394,50394
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",434367.786070149,468275.658646845,0.00121873979126692,0.00950652545467632,0.00950652545467632,0,411862,"ASN-FLEXENTIAL",54327.794277896,"1.17.21",0.992136404621773,0.97747195298825,0.975164282632898,130,1325,22,0.977952891427752,0,"",1,1,6,1,205.221644896,205.685176093,0.000161394702159855,1,0.0000378245819478424,20,216,50353,50589
"CrLn7zEBytbmRBUGhkDyyUbGCa6H7bMCnw94Dip8QbcJ",118065.568920339,138561.321364316,0.000556449284935639,0.0192562407590208,0.0152515788686592,0,411881.8,"JSC Ufanet",42704.228543661,"1.17.21",0.996414199438057,0.963857637851529,0.975211163026806,77,1608,18,0.977599820538131,0,"",1,1,7,1,165.272756993,0,0.000129903052957932,1,0,0,174,50335,50509
"MNDE6ueF5uMvyk3ohq7wWZ8H749pbpj1yHj2MvMRCJM",148235.657111144,152618.034901675,0.000654041086973113,0.0291675297491929,0.0158859673906366,0,411853.9,"H4Y-TECHNOLOGIES",50.31678007,"1.17.22",0.995783845083168,0.962354298433257,0.975145104289935,89,1627,24,0.97733638703838,0,"",1,1,8,1,27.099966532,6.539860064,0.0000212568632112979,1,0.00000129886701798002,1,28,50322,50351
"P4f3F3VfMhKvpGQXg2MuvLfWmZui41gvcH9XKtYDiFX",41672.473523402,76070.7613531349,0.00208588970669658,0.100830128205128,0.00959956609735056,0,411890.4,"Amarutu Technology Ltd",0,"1.17.22",0.986535404188122,0.97725147033324,0.9752315252181,157,1329,15,0.977125963914653,0,"",1,1,9,1,0.630514171,0,0.000000787291230048072,1,0,0,1,50311,50312
"AnoFcEWKt7j9UuyvuNsJDbaRPrfo5LqpjvbxqQPswxn4",14591.754600847,28980.2836750023,0.00290761580852955,0.0125,0.00237960224554927,0,411122,"PERFECT-INTERNATIONAL",15.871207491,"1.17.20",0.981227800311542,0.994360948012754,0.973412187102967,174,315,50,0.976226032281962,0,"NOT_ELIGIBLE_NO_BOND",0,0,10,0,0,1.505856077,0,0,0,0,0,0,0
