vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"H9p8zGs56CnL4b7RrbwQ6htc6V4K8PUtKvqH2m7hYAtL","0","0","1.18.22","1","1","1","1","0.9971401417493432","0.9978205761884925","0.9997398592403616","1","0.9995710144846971","","0","1","1","1","3578.211873018","0","1","0","50203","52443","102646"
"yrfQfUfsZechz1zqQyTRRz43czTZQidcrm4SNVWiDPi","0","68956.742292393","1.18.22","1","1","1","0.99","0.9993767800304536","0.9994733670863252","0.9993767800304536","0.9955967550063541","0.9993732029501421","","0","1","1","1","242.48005190599997","34772.827449126","2","1162","3403","51616","56181"
"HQuUQmerqwvBRFo1moWgNPpcc43EJxGUQZmgrrmqA9sA","0","12041.448380592","1.18.22","1","1","1","1","0.9941623874724826","0.9954097368731454","0.9992863984842021","1","0.9990870832097163","","0","1","1","1","5.9680538819999995","201.58421585000002","3","6","82","50463","50551"
"NipDoZC37aMQvv2fFq2moUyyiApQxszc7X4mvWHP2pZ","0","10947.543791484","1.18.22","0.9996669893756637","1","1","1","0.9941623874724826","0.9954097368731454","0.9992863984842021","1","0.9989796604276724","","0","1","1","1","5.273860226","2.2255731","4","0","74","50043","50117"
"8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf","0","9287.769618348","1.18.22","1","1","1","1","0.9941623874724826","0.9954097368731454","0.9983665554678992","1","0.9989683937882579","","0","1","1","1","0.721742639","0","5","0","9","49999","50008"
"EBGfQMkRqBZ6mj2AJ1UxwKD7MbiuMGJamzKZe2UZrG6B","0","998.060947528","1.18.22","1","1","1","1","0.9831219461484385","0.9992956836767416","0.9992956836767416","1","0.9987520541301314","","0","1","1","1","1e-9","802.691127655","6","27","0","49175","49202"
"Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw","0","1075.834353277","1.18.22","1","1","1","1","0.9942129960241356","0.9991573995968145","0.9991573995968145","0.9879909014173639","0.9986615997438936","","0","1","1","1","8.767518286000001","80.27352268599999","7","2","124","48838","48964"
"77hUX7gpQov27qQTBDyJKJXNwm7apatfhEdsStC3YUb8","0","71322.219842783","1.18.22","1","1","1","1","0.9941623874724826","0.9995065756807388","0.9996014027143494","0.9865673175965097","0.9986575725173418","","0","1","1","1","0.000017925999999999997","0","8","0","0","48823","48823"
"Cn9bZCGSYN57GsTfJ5YLCy8HMejHZqrBQkv99eusJtEH","0","55913.309818493","1.18.22","1","1","1","0.99","0.9941623874724826","0.9954097368731454","0.9983665554678992","0.9969577191073369","0.9986009885693764","","0","1","1","1","0","0","9","0","0","48615","48615"
"WiFKWdvXypmu9nk4RwuMDh28YbVAp66TigPHUxH5iYY","0","0","1.18.21","1","1","1","0.96","0.9949922556889125","0.9963413191976177","0.9985677521796263","1","0.9984535315383607","","0","1","1","1","0.093131615","8.093","10","0","1","29978","29979"
"GxMWXbj3xLVf9bK4rspJ3yjg7cmaLhZX6325brY8J1wi","0","21671.732753658","1.18.22","1","1","1","0.93","0.9971401417493432","0.9978205761884925","0.9997084431117452","1","0.9983690575648757","","0","1","1","1","0","2.644673327","11","0","0","47781","47781"
"DimavhUqvCpWjUZqSFZGLqBiUVUYQ5jZEaCHutKKVs45","0","11239.21040464","1.18.22","1","1","1","0.95","0.9941623874724826","0.9954097368731454","0.9997947018833738","1","0.9982970255838031","","0","1","1","1","536.906762212","17789.209518295","12","594","7531","47528","55653"
