vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,74140.001544566,133792.6070177229,0.12223122150278883,0.043039118809579155,0.03855975281488554,0,384846.0,OVH SAS,3000000000000
Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4,2529267.467221233,2720574.8307637903,0.02714659256193754,0.02639538611414355,0.02639538611414355,0,384833.2,LATITUDE-SH,8507500000000
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,53145.404377844,55703.5685366813,0.2002910257326483,0.04128423434150987,0.03424542801592752,0,384093.3,TERASWITCH,0
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,252150.138179077,261088.967229373,0.02714659256193754,0.04499923222822193,0.04499923222822193,0,383410.6,LATITUDE-SH,6501528140136
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,7670.793011913,9220.1274295641,0.2002910257326483,0.0425,0.01974477084539758,0,383221.6,TERASWITCH,0
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1014801.121398888,1037769.0519479685,0.002681908928247686,0.07108470242243761,0.07108470242243761,0,382913.1,AS-WAVE-1,0
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,47168.05487911,1645018.5780054263,0.2002910257326483,0.038428933056990154,0.038428933056990154,0,374089.2,TERASWITCH,0
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,432791.17395343,447208.6793932337,0.012660181657962996,0.08035701492130091,0.08035701492130091,0,373695.5,RELIABLESITE,1000000000000
7ztvwhHQxU68beHN88iK2h7KMZb3zdHcESWpNHJhQwsc,44500.79608192,48569.4525042361,0.0003872321883586356,0.251218487394958,0.05995521007025242,0,371686.5,TIER-NET,0
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,63663.38878523,64731.5876100887,0.02714659256193754,0.03770248928917659,0.029836693058743386,0,369971.5,LATITUDE-SH,3083323237488634
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,40476.687398383,42484.9084199298,0.00010979963255526238,0.8532467532467534,0.07363891527712622,0,369367.5,ZEN-ECN,0
F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK,3031032.604517783,3045440.205766557,0.12223122150278883,0.03918790942718783,0.03918790942718783,0,368952.8,OVH SAS,0
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,122469.485443675,140483.4175990165,0.0006598813904862506,0.03348719534769025,0.03348719534769025,0,368897.0,HVC-AS,0
bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8,68562.081633288,72647.2613455172,0.0057018322503396635,0.031176611773741758,0.027528046370600294,0,368722.6,RADIOKOMUNIKACE a.s.,0
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1001506.913966373,1006320.3714153558,0.02714659256193754,0.04222101565170487,0.04222101565170487,0,368569.3,LATITUDE-SH,3787393393427080
AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA,148589.623089174,152193.9240739579,0.02714659256193754,0.03892956636573615,0.03892956636573615,0,368556.2,LATITUDE-SH,0
2PEyBgsPYBQ8pMdXQtEaPGNqWQHE9GCnmV2tTVN4GMru,1209384.131866176,1214224.4208922356,0.12223122150278883,0.03259436679316931,0.03259436679316931,0,368350.9,OVH SAS,0
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,654724.048068329,663411.6172251127,0.0021654516813543376,0.038036078549896046,0.038036078549896046,0,368290.8,Latitude.sh LTDA,771753362570855
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,41482.75752218,44380.070328221,0.02714659256193754,0.032524509803921575,0.028091830139018746,0,368287.6,LATITUDE-SH,0
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,313964.883226201,328561.2677795981,0.0008492926423128238,0.05046910692792089,0.05046910692792089,0,368278.4,COGENT-174,48806897898122
CertuszpSb9Qb8v5HhndmSdCC3WoKAiFoBEXmNhjJPUg,677967.44942733,679834.192634938,0.06492679699165022,0.028830945699757117,0.028830945699757117,0,367953.0,PACKET,0
5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z,95904.947543688,98786.4373594788,0.0003872321883586356,0.019135979719010578,0.016881425864919284,0,367443.9,TIER-NET,2704427055171
GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e,2703408.960543931,2745719.541368751,0.07909654836786209,0.03758476973101658,0.03758476973101658,0,366952.9,PACKET,0
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,435619.28717838,449954.783505476,0.0011629020344881063,0.034065298747870586,0.034065298747870586,0,366777.0,ALLNODES,0
MELNFCV6Rfn1mPLhpAK7gjYzDUhvLdKyMW4mFbfoL9F,64884.299165835,66805.8822028251,0.0028592817847384235,0.11260099111414901,0.06964346913121752,0,366590.0,ORACLE-BMC-31898,0
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,44208.324987867,55594.7912887803,0.0001436396743519659,0.04357427978032198,0.036652167912575584,0,366238.3,MWAY,25152661503971
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,140362.972261843,143219.3728176244,0.002730252254536999,0.03098186326127502,0.03082145049583724,0,366096.7,OOO NIIR-RadioNet,0
3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g,6436225.675071159,6458524.350893919,0.03255709383952073,0.037235903737326395,0.037235903737326395,1,365622.84,AMAZON-AES,0
LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq,100754.10700184,104731.7963609571,0.00038903427440057915,0.10922243202728465,0.0653252583417134,1,365300.399,STACKPATH,35293595309016
GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr,211009.899418845,212992.3746461718,0.002468348838866541,0.042402167218175704,0.042402167218175704,1,365064.579,Amarutu Technology Ltd,0
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,119325.168640943,131660.3365496337,0.009014825268668434,0.04784767387708564,0.03969064102054494,0,364903.2,Inetcom LLC,0
73ckp5sRXUBqfEibK2TdCeArUpdFyw4mvq6QtTjMfuZD,20132.593644619,22405.8285217065,0.02714659256193754,0.06107142857142857,0.018305216109463583,0,364534.6,LATITUDE-SH,0
BACKboNezqTz4fKH3x26e6xVXL4r9ApVoBL5x9qfj1oS,28315.602063439,30763.035652316,0.00007949920663250157,0.025138888888888898,0.023746295352663472,0,364276.2,EVERYWHERE-WIRELESS-LLC,0
3Xn3K5zeTzs4sURj1PCRaF6rvFg2hPgT49B4SiM998f7,47794.431344523,51628.4785940339,0.07909654836786209,0.005451388888888886,0.005451388888888886,0,363740.4,PACKET,75227499272000
BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2,4216720.957999013,4239280.336132349,0.01108744656595267,0.041005722316959516,0.041005722316959516,5,363584.0,HURRICANE,0
DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao,212883.715042802,215155.887269901,0.0007701651539412896,0.02632684762417774,0.02632684762417774,0,363464.6,23M GmbH,0
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,108248.845105243,121349.0782997339,0.0003135001754928074,0.04227246422765194,0.03979200957831685,0,362793.9,TEXASNET-ASN,0
ChaossQVry9AgexbXooZoWUTDfhT1x5zsAmTbBqa5142,23619.106347409,26731.6868328882,0.02714659256193754,0.0336195054945055,0.016107725169852254,7,362144.228,LATITUDE-SH,7483300878477
EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH,269836.938170245,275818.9124238119,0.07401577874600296,0.08158773520745223,0.08158773520745223,0,361547.9,OVH SAS,0
ADRLhsipVVkHJiFhzKjKY3YPkisiARU8yoSmNEpcGvmw,318.174440457,198144.2570654466,0.2002910257326483,0.028197263165487395,0.028197263165487395,2,360817.674,TERASWITCH,0
CEUNARH523wjP3WWMapXFgUyYrKEgu9cm9sYLF9rNJpB,35005.168225101,36642.7509092465,0.00009470481287651724,0.07206349206349207,0.043596038024542684,3,360101.045,Syn hf,0
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,1920876.355483753,1932051.1325583768,0.0632318550759963,0.03424374591523529,0.03424374591523529,6,359922.052,LATITUDE-SH,587637626900623
6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ,339036.280151392,360600.9980741157,0.012660181657962996,0.10501192207801902,0.10501192207801902,0,358605.1,RELIABLESITE,0
4EsJD6cpaae8rh27U9pHsfxAheCLQnze1bDvXZfpjcUv,2003.557482685,5610.0786601494,0.2002910257326483,0.025,0.009847540573164597,0,358063.9,TERASWITCH,0
EPWrFd8jJ4SLA1YtcZcRAsAMxmnikSVqbumerCq5yV6z,224395.924533216,255966.1822413071,0.02714659256193754,0.06291089918469094,0.06291089918469094,0,357747.3,LATITUDE-SH,0
BEARSLRLiizzRK7oJzhDUoPCzP1EG7Xt1WqCLL7zeN81,53014.098041614,55737.4286425339,0.02714659256193754,0.04972471950993625,0.044239463296116395,2,357368.466,LATITUDE-SH,0
DujbfBa9RitWFkjhVqyV3h4rp2nsf7ikU7C484TwKShR,14722.464199014,41152.6148979864,0.00010638314460660185,0.19492476477770598,0.055111354063378935,0,357274.1,CENTURYLINK-US-LEGACY-QWEST,0
J21SMPFJEY9ExCDPiSJQXN23PVSeoQe3LnKD7QcP3bgP,2560294.315762118,2567518.6512664496,0.2002910257326483,0.026734849595773068,0.026734849595773068,3,356889.578,TERASWITCH,0
8RDsLp5kLZEt2swpKne8JuZAN6PFRX1ak29Hci2DT1Xa,1216301.96711621,1218894.3493099143,0.2002910257326483,0.04464078370334749,0.04464078370334749,3,356866.589,TERASWITCH,0
25NKahLoee3o1z6wYU1rqf1dJgMmmfN7KBc6WmyNxt51,417151.25884778,418057.623519156,0.12725830032652577,0.05037979014284825,0.05037979014284825,3,356300.012,AMAZON-02,0
D7WodK26tETSqyWBW35vvMGfige9afLEyTsm1Pvvropd,17647.98655698,19407.3205075443,0.08507900573698737,0.10476190476190479,0.0307185824982788,1,355960.935,UAB Cherry Servers,0
1234LB7uvDC23rdCQoK8C3jNwnovUNyeKxz8wC3dghJ5,330595.6987645,339854.5464820203,0.03816405766410119,0.034538858216824855,0.034538858216824855,5,355944.67,WEBNX,1547542089193040
6jzDwKeR21EFHwaRgZMefMxJ9D2vnQRqfYxkpUuJppPh,2971390.951991289,2977755.2298809458,0.2002910257326483,0.04124186331498815,0.04124186331498815,5,355915.03,TERASWITCH,0
popBKwvD4E2muAkrW6xpcqrAjahaDG2s69BaknDqTBC,3541.633303009,31239.4190721112,0.0028592817847384235,0.11041316526610645,0.0454530911110428,0,355800.8,ORACLE-BMC-31898,7163414525398
