"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","target_stake_msol","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","eligible_stake_mnde","mnde_power","target_stake_mnde","target_stake_algo","target_stake"
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",212883.715042802,215155.887269901,0.00077016515394129,0.0263268476241777,0.0263268476241777,0,363464.6,"23M GmbH",0,0,0.996182755064793,0.965143244411998,0.944441672773005,246,476,36,0.953994267867049,0,"",1,1,18,1,1,0,0,26756,26756
"LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq",100754.10700184,104731.796360957,0.000389034274400579,0.109222432027285,0.0653252583417134,1,365300.399,"STACKPATH",35293595309016,0,0.998071791347637,0.913509334795972,0.949211889950785,213,2061,29,0.953982447461469,0,"",1,1,19,1,1,0.00102059505096621,964,26756,27720
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",108248.845105243,121349.078299734,0.000313500175492807,0.0422724642276519,0.0397920095783168,0,362793.9,"TEXASNET-ASN",0,0,0.99844616839523,0.947315365210948,0.942698897740915,199,1099,37,0.951630513800812,0,"",1,1,20,1,1,0,0,26690,26690
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",119325.168640943,131660.336549634,0.00901482526866843,0.0478476738770856,0.0396906410205449,0,364903.2,"Inetcom LLC",0,0,0.955318939161941,0.947449577217375,0.948179791397078,649,1095,31,0.949221951500926,0,"",1,1,21,1,1,0,0,26622,26622
"9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6",63663.38878523,64731.5876100887,0.0271465925619375,0.0377024892891766,0.0298366930587434,0,369971.5,"LATITUDE-SH",3083323237488630,0,0.865450686213347,0.960496207812296,0.961349474854877,1260,610,10,0.94653017913752,0,"",1,1,22,1,1,0.0891600180235137,84241,26547,110788
"CEUNARH523wjP3WWMapXFgUyYrKEgu9cm9sYLF9rNJpB",35005.168225101,36642.7509092465,0.0000947048128765172,0.0720634920634921,0.0435960380245427,3,360101.045,"Syn hf",0,0,0.99953060526636,0.942278830199512,0.935701670278501,162,1275,41,0.946027441809018,0,"",1,1,23,1,1,0,0,26532,26532
"BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2",4216720.95799901,4239280.33613235,0.0110874465659527,0.0410057223169595,0.0410057223169595,5,363584,"HURRICANE",0,0,0.94504620336083,0.94570840911469,0.944751926744724,840,1161,35,0.944870775637199,0,"",1,1,24,1,1,0,0,26500,26500
"CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9",41482.75752218,44380.070328221,0.0271465925619375,0.0325245098039216,0.0280918301390187,0,368287.6,"LATITUDE-SH",0,0,0.865450686213347,0.962806406936613,0.956973958414535,1260,525,19,0.943342104885281,0,"",1,1,25,1,1,0,0,26457,26457
"AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA",148589.623089174,152193.924073958,0.0271465925619375,0.0389295663657362,0.0389295663657362,0,368556.2,"LATITUDE-SH",0,0,0.865450686213347,0.948457240330164,0.957671899928803,1260,1057,16,0.94277520092653,0,"",1,1,26,1,1,0,0,26441,26441
"AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t",1001506.91396637,1006320.37141536,0.0271465925619375,0.0422210156517049,0.0422210156517049,0,368569.3,"LATITUDE-SH",3787393393427080,0,0.865450686213347,0.944099360308632,0.957705939518665,1260,1215,15,0.942466163686306,0,"",1,1,27,1,1,0.100000008233925,94483,26433,120916
"DujbfBa9RitWFkjhVqyV3h4rp2nsf7ikU7C484TwKShR",14722.464199014,41152.6148979864,0.000106383144606602,0.194924764777706,0.0551113540633789,0,357274.1,"CENTURYLINK-US-LEGACY-QWEST",0,0,0.999472722807747,0.927032547681597,0.928356017731768,167,1729,47,0.939195243893444,0,"",1,1,28,1,1,0,0,26341,26341
"73ckp5sRXUBqfEibK2TdCeArUpdFyw4mvq6QtTjMfuZD",20132.593644619,22405.8285217065,0.0271465925619375,0.0610714285714286,0.0183052161094636,0,364534.6,"LATITUDE-SH",0,0,0.865450686213347,0.975763887381368,0.947222005685391,1260,233,32,0.936837332050921,0,"",1,1,29,1,1,0,0,26275,26275
"popBKwvD4E2muAkrW6xpcqrAjahaDG2s69BaknDqTBC",3541.633303009,31239.4190721112,0.00285928178473842,0.110413165266106,0.0454530911110428,0,355800.8,"ORACLE-BMC-31898",7163414525398,0,0.985828261827651,0.939820091254609,0.924527733171191,406,1362,54,0.935134918970909,0,"",1,1,30,1,1,0.00020713811616625,196,26227,26423
"3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g",6436225.67507116,6458524.35089392,0.0325570938395207,0.0372359037373264,0.0372359037373264,1,365622.84,"AMAZON-AES",0,0,0.838634089158682,0.950699650250629,0.950049734179386,1282,974,28,0.932958859258604,0,"",1,1,31,1,1,0,0,26166,26166
"9Gko8QZBbV5SrEvHKtQHcMrGGSfgFP3KJUozEGifu25x",116804.796073217,141468.247147025,0.000365761407004654,0.0622868786373219,0.0420340578692658,8,353422.533,"Informacines sistemos ir technologijos, UAB",6248591060688,0,0.998187140938229,0.944346892478863,0.918347944372554,210,1207,63,0.932630816775451,0,"",1,1,32,1,1,0.000180707215693467,171,26157,26328
"ChaossQVry9AgexbXooZoWUTDfhT1x5zsAmTbBqa5142",23619.106347409,26731.6868328882,0.0271465925619375,0.0336195054945055,0.0161077251698523,7,362144.228,"LATITUDE-SH",7483300878477,0,0.865450686213347,0.978673366164484,0.941010762746657,1260,198,38,0.932283258927519,0,"",1,1,33,1,1,0.000216387559010828,204,26147,26351
"RAREcr3SmDePhWD4Je1qEh1UMCQD5MFaDHF7UTzezQh",72507.045234836,74520.089830815,0.000192586599052513,0.0323896650734886,0.0310435131056409,4,351333.792,"MARKLEY-NETWORK-SERVICES",0,0,0.999045464188999,0.958898377642353,0.912920472084938,177,683,71,0.929707232836133,0,"",1,1,34,1,1,0,0,26075,26075
"HQbdXrLm3EuFyu66mCpDS4ir9zRkhNHJVnck4vxG7jEo",131806.039745076,135196.325374527,0.00279332693768598,0.0470399388582707,0.0389013135760135,6,352262.556,"JSC ER-Telecom Holding",0,0,0.986155160291668,0.948494647033774,0.915333811446656,392,1053,70,0.928780237083359,0,"",1,1,35,1,1,0,0,26049,26049
"6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ",339036.280151392,360600.998074116,0.012660181657963,0.105011922078019,0.105011922078019,0,358605.1,"RELIABLESITE",0,0,0.937251102487106,0.860964177939091,0.931814543999418,850,2454,43,0.927200909454422,0,"",1,1,36,1,1,0,0,26004,26004
"8jxSHbS4qAnh5yueFp4D9ABXubKqMwXqF3HtdzQGuphp",243007.132870708,248571.921546744,0.000642477965639206,0.0361424773427128,0.0361424773427128,5,350480.46,"Blix Solutions AS",0,0,0.996815623574024,0.952147347184747,0.910703138398216,238,922,75,0.927139229101151,0,"",1,1,37,1,1,0,0,26003,26003
"FXRu5NA4ouLGFuZNNWZFwwnvQz9zE7JCX3D23RJTc2NU",24980.911051415,26003.949896916,0.000103847155629469,0.0704166666666667,0.0364045758662931,5,349608.36,"Netrouting",0,0,0.999485292178134,0.951800328646605,0.908437037152523,163,937,85,0.925780098809854,0,"",1,1,38,1,1,0,0,25965,25965
"FCvNkHa4U3yh7AXWGGL2jWLWiSRouR8EtzY5WVTHKTHa",132746.233945977,139319.78091359,0.000360078836570424,0.0314148033948227,0.0314148033948227,5,349391.095,"uvensys GmbH",0,0,0.998215306018274,0.958406789167844,0.907872486657,209,700,89,0.925658635982646,0,"",1,1,39,1,1,0,0,25961,25961
"7DrGM5rSgw8iCnXNxgjfmy4GFy6PuKu3gsujT5TjcDaA",139499.091184935,141896.69232989,0.00124647542094578,0.038905758035725,0.0367848943983972,5,350001.28,"Psittacus Systems LIMITED",0,0,0.993821971867831,0.951296786775266,0.909458016973023,300,958,82,0.925655453864704,0,"",1,1,40,1,1,0,0,25961,25961
"9mg9SH69itqkRdy1CudMforH3ju7uR3K8GH8esGx4Mfx",228.873472337,2273.256005305,0.00000589498066326211,0,0,6,346146.352,"TELUS Communications",0,0,0.999970782130346,1,0.899441210250334,155,1,104,0.922642589751079,0,"NOT_ELIGIBLE_ALGO_STAKE_MIN_STAKE_BELOW_1000",0,0,41,0,1,0,0,0,0
"cvotehJbE3GoPGWWFGTPLfZev1XAeAUopH7Uh5CzXnS",10698.215781212,28983.3991429714,0.00198487992825935,0.181282051282051,0.053919481591065,2,349433.994,"HVC-AS",0,0,0.990162145334194,0.928610587257492,0.907983957219251,336,1677,88,0.922213419239876,0,"",1,1,42,1,1,0,0,25865,25865
"H7fXvnLCKtZqJBTipxeseabGfAZUdHJ9XuP6hCKrbvUb",24382.599890408,27421.5255853696,0.000389034274400579,0.0873809523809524,0.0490100683172288,5,348357.21,"STACKPATH",0,0,0.998071791347637,0.935110652172573,0.905185996476513,213,1487,93,0.921778015356383,0,"",1,1,43,1,1,0,0,25852,25852
"BH7asDZbKkTmT3UWiNfmMVRgQEEpXoVThGPmQfgWwDhg",235585.4830036,280675.355554853,0.00189859539556898,0.0384960202204434,0.0384960202204434,5,348107.36,"M247 Europe SRL",0,0,0.990589805808981,0.949031255580236,0.904536775749261,335,1024,94,0.921198355745446,0,"",1,1,44,1,1,0,0,25836,25836
"BEARSLRLiizzRK7oJzhDUoPCzP1EG7Xt1WqCLL7zeN81",53014.098041614,55737.4286425339,0.0271465925619375,0.0497247195099363,0.0442394632961164,2,357368.466,"LATITUDE-SH",0,0,0.865450686213347,0.941426934911836,0.928601222307105,1260,1303,46,0.919872348493044,0,"",1,1,45,1,1,0,0,25799,25799
"F1FkySZudpAUwfzcgrGVJTrQKFGg2bxBMJooNhRX1RBB",86801.57437739,91865.266118297,0.000237484034274881,0.036865013421465,0.0261595211438995,5,345843.7,"I P House Limited",0,0,0.998822934636306,0.965364784731208,0.898654786589961,192,470,106,0.91919680922334,0,"",1,1,46,1,1,0,0,25780,25780
"EPWrFd8jJ4SLA1YtcZcRAsAMxmnikSVqbumerCq5yV6z",224395.924533216,255966.182241307,0.0271465925619375,0.0629108991846909,0.0629108991846909,0,357747.3,"LATITUDE-SH",0,0,0.865450686213347,0.916705947175826,0.929585600473956,1260,1980,45,0.918727948026314,0,"",1,1,47,1,1,0,0,25767,25767
"7PmWxxiTneGteGxEYvzj5pGDVMQ4nuN9DfUypEXmaA8o",235240.486472385,258384.984563882,0.00322116795169184,0.0434627694038863,0.0434627694038863,5,347575.455,"M247 Europe SRL",0,0,0.984034609997449,0.942455277900508,0.903154651470978,434,1268,99,0.918620847123476,0,"",1,1,48,1,1,0,0,25764,25764
"Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9",18913.111619444,20944.9961291514,0.00216545168135434,0.03125,0.0218632196753468,6,344663.35,"Latitude.sh LTDA",4000000000000,0,0.989267159880209,0.971053089398729,0.895587715605723,346,338,111,0.915804966555106,0,"",1,1,49,1,1,0.000115659205184123,109,25685,25794
"CertuszpSb9Qb8v5HhndmSdCC3WoKAiFoBEXmNhjJPUg",677967.44942733,679834.192634938,0.0649267969916502,0.0288309456997571,0.0288309456997571,0,367953,"PACKET",0,0,0.67819696112283,0.961827817672159,0.95610451972997,1621,561,21,0.913789764401348,0,"",1,1,50,1,1,0,0,25628,25628
"81LF3sFyx9aANNhZPTyPEULKHV1mTqd3qho7ZLQghNJL",134748.616574153,140268.466873785,0.0197449199554177,0.0375109001393486,0.0361742301861974,5,350507.155,"marbis GmbH",0,0,0.902136320618788,0.952105306408716,0.910772503806718,1075,925,74,0.912623306593344,0,"",1,1,51,1,1,0,0,25596,25596
"FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v",140954.626234564,146084.708730112,0.000588012240730939,0.062648824570273,0.0494388951538388,5,343717.6,"LEVEL3",0,0,0.997085577377419,0.93454288528887,0.893130239108631,229,1509,118,0.91230895624077,0,"",1,1,52,1,1,0,0,25587,25587
"1234LB7uvDC23rdCQoK8C3jNwnovUNyeKxz8wC3dghJ5",330595.6987645,339854.54648202,0.0381640576641012,0.0345388582168249,0.0345388582168249,5,355944.67,"WEBNX",1547542089193040,0,0.810843745552846,0.954270539475949,0.924901571018017,1295,841,52,0.909613364673986,0,"",1,1,53,1,1,0.0447500395708731,42281,25511,67792
"GfZybqTfVXiiF7yjwnqfwWKm2iwP96sSbHsGdSpwGucH",17822.865700186,18116.1848625968,0.00186193989980856,0.115,0.0482813713101259,0,342174.9,"JSC IOT",0,0,0.990771485030409,0.93607544726832,0.889121622675044,325,1456,123,0.908371895698429,0,"",1,1,54,1,1,0,0,25476,25476
"4MpRU9fDDSQNNTeb4v5DPZZTKupYancGksH679AKLBnt",133899.728142611,136008.909165638,0.018159464124756,0.0228875971405612,0.0228875971405612,5,346619.945,"LATITUDE-SH",0,0,0.909994470534578,0.969696813271615,0.900671814180218,1072,358,102,0.907415684318688,0,"",1,1,55,1,1,0,0,25449,25449
"DDBCYLw8kkN8ZLHsBeT42YvEz5F6eq57zqaLCyLzFQnG",0,25522.1992797706,0.0271465925619375,0.0152678571428571,0.0121781130952659,0,349242.6,"LATITUDE-SH",0,0,0.865450686213347,0.983876173944392,0.907486631016043,1260,134,90,0.906895681271655,0,"NOT_ELIGIBLE_ALGO_STAKE_MIN_STAKE_BELOW_1000,NOT_ELIGIBLE_MNDE_STAKE_MIN_STAKE_BELOW_100",0,0,56,0,0,0,0,0,0
"6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ",112641.663731428,115395.668908768,0.00246834883886654,0.0436478720958251,0.038325985191091,7,340813.194,"Amarutu Technology Ltd",2100305628027,0,0.987765881051265,0.94925638201938,0.885583308648135,365,1012,130,0.906201633123328,0,"",1,1,57,1,1,0.000060711476475387,57,25415,25472
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j",105098.769084232,108414.453105673,0.000493221569087254,0.041698332346302,0.0400467732621316,8,338711.984,"SIA BITE Latvija",0,0,0.99755539766127,0.946978058003256,0.880123436387542,218,1113,137,0.903332555169324,0,"",1,1,58,1,1,0,0,25335,25335
"ASe5VJAvTWqPeZXaoKZFk23xzoD3SgXZk1JrkWQx3M1W",1571745.7062856,1574551.83931194,0.0173865954242538,0.0302094452725951,0.0302094452725951,6,344595.822,"SERVERS-COM",0,0,0.913825115322225,0.960002683749006,0.89541224801609,1069,635,112,0.903213491888796,0,"",1,1,59,1,1,0,0,25332,25332
"LunaFpQkZsZVJL2P2BUqNDJqyVYqrw9buQnjQtMLXdK",182887.305883798,183529.693596894,0.00066208155685306,0.0388449188979877,0.0382273431920825,8,338608.944,"VeloxServ Communications Ltd",0,0,0.996718460376118,0.949386984061039,0.879855692926521,244,1006,138,0.903183141082961,0,"",1,1,60,1,1,0,0,25331,25331
"BFx4GGeS6s66HGux6oy7jMwiKPu6sUAJrzhK89wHun6R",91564.970517661,99893.910811649,0.00240216070696038,0.0472177578168957,0.0434625286622933,8,339509.44,"PERFECT-INTERNATIONAL",0,0,0.988093935767837,0.942455596642463,0.882195579530514,352,1267,133,0.903123020267944,0,"",1,1,61,1,1,0,0,25329,25329
"RNXpSdqrJL6eoLrbW69Q9qsFviEwRpfFfk3HiRRRohq",373825.918671069,374625.110547101,0.000968277476175765,0.036637823264056,0.036637823264056,8,338561.472,"CETIN a.s.",0,0,0.995200831571135,0.951491509009275,0.879732339689122,282,949,140,0.903016659157136,0,"",1,1,62,1,1,0,0,25326,25326
"Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf",74140.001544566,133792.607017723,0.122231221502789,0.0430391188095792,0.0385597528148855,0,384846,"OVH SAS",3000000000000,0,0.394173433038374,0.948946873602599,1,1753,1027,1,0.902868749206104,0,"",1,1,63,1,1,0.0000867581270970607,82,25322,25404
"E8P6asEbbkar5kMLHpCGswDgny8PwBqjRTVxdTmV8XEE",8732.136789614,9066.8642670883,0.000588012240730939,0.0908333333333333,0.0194854111298179,8,337242.652,"LEVEL3",0,0,0.997085577377419,0.974201308756007,0.876305462444718,229,269,152,0.902417468304464,0,"",1,1,64,1,1,0,0,25309,25309
"4GAmUQ8FvKcTzeYGqxu2oSBMStYNwDTmBo7LC1Csg6SE",12787.112347201,13715.4441576658,0.00116984828870922,0.384880952380952,0.0491827088827062,8,338605.724,"NEXEON",0,0,0.994201766423495,0.934882076002675,0.879847325943364,292,1495,139,0.901673759098716,0,"",1,1,65,1,1,0,0,25288,25288
"AM3wUMazVnap88dVdE26jdSKBeLTe8EitNS7eTV35Tjd",6112.425941091,16286.8582084965,0.0000421960106022304,0.147857142857143,0.0508565684979166,5,338177.485,"ServeTheWorld AS",0,0,0.999790859782564,0.932665885278707,0.878734571750778,159,1572,144,0.901507178642432,0,"",1,1,66,1,1,0,0,25284,25284
"GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e",2703408.96054393,2745719.54136875,0.0790965483678621,0.0375847697310166,0.0375847697310166,0,366952.9,"PACKET",0,0,0.607966035460729,0.9502377515513,0.95350581791158,1633,982,23,0.900094461660659,0,"",1,1,67,1,1,0,0,25244,25244
"RBFvvcGPBpgkBYmJGsphoDQJD8sszSuorM7TorWm12Y",2129864.76529451,2133394.26682665,0.00570183225033966,0.0403846807242512,0.0403846807242512,8,338974.644,"RADIOKOMUNIKACE a.s.",0,0,0.971739450729979,0.946530668403612,0.880805943156483,591,1131,135,0.899851461648339,0,"",1,1,68,1,1,0,0,25237,25237
"FKsC411dik9ktS6xPADxs4Fk2SCENvAiuccQHLAPndvk",4871600.85327222,5151674.58014396,0.0173865954242538,0.0364800283935145,0.0364800283935145,7,342630.042,"SERVERS-COM",0,0,0.913825115322225,0.951700429473814,0.890304282752062,1069,939,121,0.898645652895299,0,"",1,1,69,1,1,0,0,25204,25204
"CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ",1920876.35548375,1932051.13255838,0.0632318550759963,0.0342437459152353,0.0342437459152353,6,359922.052,"LATITUDE-SH",587637626900623,0,0.686597767638018,0.954661268267879,0.935236567354215,1616,829,42,0.898478652083543,0,"",1,1,70,1,1,0.0169926537192216,16055,25199,41254
"6559KMdiUseNSAkRcK9WcFcNTppoj6jWtKVedpMkBYCn",98205.127983175,105024.634055332,0.0271465925619375,0.0573432168521845,0.0490005345425561,5,346776.22,"LATITUDE-SH",0,0,0.865450686213347,0.93512327489362,0.901077885699734,1260,1486,101,0.898215654178281,0,"",1,1,71,1,1,0,0,25191,25191
"R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21",17070.932313895,19159.8853657395,0.0271465925619375,0.0344444444444444,0.0241982545408231,5,345407.27,"LATITUDE-SH",0,0,0.865450686213347,0.967961502409004,0.897520748559164,1260,385,109,0.898005412340564,0,"",1,1,72,1,1,0,0,25186,25186
"NoRDTy8jpkpjPR7yxahVdoEUPngbojPhFU5jb8TtY4m",111286.990783529,114497.534849503,0.0381640576641012,0.0342327617741316,0.0342327617741316,5,350053.15,"WEBNX",0,0,0.810843745552846,0.954675811274595,0.909592798158224,1295,828,80,0.89786856030481,0,"",1,1,73,1,1,0,0,25182,25182
"3Xn3K5zeTzs4sURj1PCRaF6rvFg2hPgT49B4SiM998f7",47794.431344523,51628.4785940339,0.0790965483678621,0.00545138888888889,0.00545138888888889,0,363740.4,"PACKET",75227499272000,0,0.607966035460729,0.992782359178444,0.945158323069488,1633,71,34,0.896945973907291,0,"",1,1,74,1,1,0.00217532074638777,2055,25156,27211
"76nwV8zz8tLz97SBRXH6uwHvgHXtqJDLQfF66jZhQ857",335808.57870606,340368.54907934,0.00124647542094578,0.0338685716793418,0.0338685716793418,9,335382.957,"Psittacus Systems LIMITED",0,0,0.993821971867831,0.955157999089212,0.871473152897523,300,793,159,0.896733343984623,0,"",1,1,75,1,1,0,0,25150,25150
"6mBPtjzc3tWBSDFvJEBnidhpf3bqPoLk7nP9STWyzdzv",17909.996200073,18380.9184253032,0.00198487992825935,0.0554166666666667,0.0302121843765654,8,335340.276,"HVC-AS",0,0,0.990162145334194,0.959999057174378,0.871362248795622,336,636,162,0.896457371984537,0,"",1,1,76,1,1,0,0,25142,25142
"HTtwGKgQgsQCAFDPBgN7LabHTMEkUpmTnFqEo5cBcquR",68758.064824459,73536.7447339282,0.002730252254537,0.0471474061284433,0.0292438492610287,8,335517.56,"OOO NIIR-RadioNet",0,0,0.986467783517424,0.96128113321065,0.871822910982575,376,579,157,0.896341985390096,0,"",1,1,77,1,1,0,0,25139,25139
"CrLn7zEBytbmRBUGhkDyyUbGCa6H7bMCnw94Dip8QbcJ",102943.451510096,108084.558686269,0.000642993230280964,0.0386714323511331,0.0386714323511331,10,334942.425,"JSC Ufanet",0,0,0.996813069717447,0.948799009857014,0.870328456057748,239,1042,164,0.895823823836107,0,"",1,1,78,1,1,0,0,25124,25124
