vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version
Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4,2762574.151610737,2794950.812413888,0.02898155535684897,0.011032780232761196,0.011032780232761196,0,407248.7,LATITUDE-SH,8507500000000,27810.195629813,1.13.6
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1030516.885280765,1042644.2156538947,0.0026968320868440065,0.02842549585270652,0.02842549585270652,0,406663.9,AS-WAVE-1,0,38985.07700388,1.13.5
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,162827.660467145,193274.6266680874,0.12559816692110745,0.022477466049621385,0.020044288362395024,0,406607.6,OVH SAS,3000000000000,31718.980032498,1.13.6
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,262273.884692503,274331.2920236589,0.02898155535684897,0.025112293156440646,0.025112293156440646,0,406528.0,LATITUDE-SH,6501528140136,29004.376045535,1.14.15
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,49806.10030565,54791.404704339,0.19629026575270322,0.015191116932603,0.012114070863129147,0,406457.5,TERASWITCH,0,29058.017053786,1.14.15
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,9625.856364086,9714.8658170177,0.19629026575270322,0.0125,0.005244992639967613,0,405558.8,TERASWITCH,0,50.68304373,1.14.15
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,0.00100041,3830.7578227979,0.08703935562555858,0.0,0.0,0,405264.1,UAB Cherry Servers,0,32443.716613526,1.13.6
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,45962.201751682,503915.2961600766,0.19629026575270322,0.013048107978977552,0.013048107978977552,0,402297.0,TERASWITCH,0,9356.677288583,1.13.6
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,63663.38878523,65451.5523006752,0.02898155535684897,0.010526315789473684,0.004053113095265916,0,402243.7,LATITUDE-SH,3083323237488634,51376.944060797,1.13.6
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,432791.17395343,441828.5811938715,0.011933621905130937,0.01903272076709176,0.01903272076709176,0,402076.6,RELIABLESITE,1000000000000,34653.104719426,1.13.6
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,116227.293335831,125874.4357386989,0.000325521967677208,0.01894283837937526,0.016600575874734992,0,399289.0,Web Werks India Pvt. Ltd.,0,32753.214240391,1.13.5
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,41017.416715932,42901.6619018486,0.00011095640743995112,0.7730627705627706,0.037272327484021185,0,399241.6,ZEN-ECN,0,31851.615846073,1.13.5
