vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,msol_votes,msol_power,eligible_stake_mnde,mnde_power,target_stake_mnde,target_stake_msol,target_stake_algo,target_stake
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,1118254.94314377,1142599.75876046,0.0354376994251438,0.0146974674816726,0.0146974674816726,5,393902.015,LATITUDE-SH,1678083859495390,750517.664298836,1.14.20,0.797865433871109,0.981676667222522,0.94380793043795,695,1517,88,0.924268218411095,0,"",1,1,106,0,448130.971226241,0.520358896232681,1,0.0391567004773514,49989,664317,0,714306
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,7193479.90757249,7371901.72426346,0.0200022735424392,0.0106795989995134,0.0106795989995134,8,380248.604,UNITAS,0,434358.272995596,1.14.19,0.88590820087989,0.98668574387784,0.911093709416946,657,1141,173,0.913033787677468,0,"",1,1,222,0,290000.035578393,0.336740997403611,1,0,0,429901,0,429901
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,261410.580715364,266064.363432647,0.00368400229621178,0.0127604991556639,0.0127604991556639,5,394033.59,Latitude.sh LTDA,3093509335489320,168395.924587513,1.14.20,0.978986666238434,0.984091485643529,0.944123190385141,229,1358,82,0.952561286305523,0,"",1,1,36,1,27120.863871738,0.0314922503123563,1,0.0721844704055794,92154,40205,38596,170955
5tq4wWgnwRiJVU6nakZrBCZJ63pMEZJxmVrL2WnZ6yQv,113795.258805995,128362.063415825,0.0354376994251438,0.00890299515705391,0.00774882273325705,5,394051.83,LATITUDE-SH,3653029224586010,152310.60697758,1.14.19,0.797865433871109,0.990339542662557,0.944166894291177,695,765,79,0.925210719485888,0,"",1,1,98,1,0,0,1,0.0852404130119032,108822,0,37488,146310
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1206623.87138897,1221645.97926883,0.0354376994251438,0.0103187839296402,0.0103187839296402,0,414741.7,LATITUDE-SH,3319928369671180,137239.468422715,1.14.19,0.797865433871109,0.987135572027122,0.993740805167795,695,1095,16,0.963098037803638,0,"",1,1,20,1,62.263279862,0.0000719929028931858,1,0.0774677690675292,98899,92,39023,138014
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,149707.634106942,155436.154007454,0.00368400229621178,0.018088780276103,0.0124215722501337,6,387375.034,Latitude.sh LTDA,1542963226836960,127874.657610101,1.14.20,0.978986666238434,0.984514025818223,0.92816897406039,229,1338,127,0.940321315299922,0,"",1,1,47,1,31765.453296718,0.0368847509742265,1,0.0360037693812143,45964,47089,38100,131153
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,196775.540409586,199733.619136357,0.0044683062298683,0.00695282223515094,0.00695282223515094,10,373216.68,HVC-AS,4836553884195640,125460.431767395,1.14.20,0.974513042444719,0.991331916487233,0.894244885636654,236,646,278,0.914062065980247,0,"",1,1,204,0,1551.481703295,0.00180098374818276,1,0.0999999907848103,127665,2299,0,129964
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,184704.175541763,192437.292880435,0.0354376994251438,0.0245051111373272,0.0226300438895201,0,416305,LATITUDE-SH,2415602612490710,111535.328355098,1.14.19,0.797865433871109,0.971787124178116,0.997486546193399,695,1836,5,0.964798727219564,0,"",1,1,16,1,906.000663266,0.001052025322923,1,0.0563660903686661,71960,1343,39092,112395
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,1978337.94290726,1993268.0787902,0.0354376994251438,0.0114423167432258,0.0114423167432258,6,391396.636,LATITUDE-SH,2394600647274660,104538.89499855,1.14.20,0.797865433871109,0.985734863663221,0.937804923398362,695,1249,117,0.919962689645312,0,"",1,1,121,0,23119.296318903,0.0268452245481865,1,0.0558760265778974,71334,34272,0,105606
Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,407530.720496036,409127.743612204,0.0200022735424392,0.010254973040469,0.010254973040469,8,380402.52,UNITAS,3262776012944720,98006.076418484,1.14.19,0.88590820087989,0.987215125062948,0.911462499460889,657,1088,169,0.913358193956278,0,"",1,1,218,0,0,0,1,0.0761341928832288,97197,0,0,97197
DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,561535.832048484,662496.095995817,0.00171674960832146,0.151054649464678,0.151054649464678,7,373191.237,ORACLE-BMC-31898,2953731026224510,89290.438869467,1.14.20,0.990207760580988,0.811680167812721,0.894183923000618,150,1858,291,0.902610378383145,0,"",1,1,441,0,91.164183454,0.000105667002633547,1,0.0689228691843456,87990,135,0,88125
5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM,156225.410057025,157959.197786955,0.000841551306288731,0.00819028831044614,0.00819028831044614,10,373132.89,SERVER-MANIA,2848959384178800,86151.378103633,1.14.20,0.995199840538995,0.989789167525431,0.894044120818298,99,819,345,0.916971542829723,0,"",1,1,145,0,0,0,1,0.0664781023823247,84869,0,0,84869
Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9,90340.231717197,93519.1775057921,0.00368400229621178,0.00956595565853436,0.00699385994959497,4,398200.128,Latitude.sh LTDA,741077625000000,62014.7079593,1.14.20,0.978986666238434,0.991280754768445,0.954106413260685,229,653,51,0.960793709219397,0,"",1,1,25,1,1124.391519872,0.00130516165890227,1,0.0172924417889135,22076,1666,38930,62672
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,620480.219360515,628921.687839772,0.00368400229621178,0.00904200095431943,0.00904200095431943,4,397766.688,Latitude.sh LTDA,779880617238902,61049.803130847,1.14.20,0.978986666238434,0.988727337368369,0.953067870440921,229,939,58,0.959798413404188,0,"",1,1,27,1,279.690116915,0.000325129238872452,1,0.018197880257548,23232,415,38890,62537
GREENr9zSeapgunqdMeTg8MCh2cDDn2y3py1mBGUzJYe,182433.78283884,185731.555772724,0.0717914620154942,0.0125365275388772,0.0119975626745143,6,390928.516,WEBNX,2043457895769480,61036.501941091,1.14.20,0.590505696993284,0.985042638558112,0.936683285651988,950,1310,118,0.887145145312659,0,"",1,1,643,0,0,0,1,0.0476824097278861,60874,0,0,60874
9xSvmMmFmG9atApxNDH5MY3pxKdicMKAGf7dNrwbTV1q,80150.385489772,111446.842265809,0.0044683062298683,0.0220188492063492,0.0128256077954727,4,399619.22,HVC-AS,0,38887.878862939,1.14.20,0.974513042444719,0.984010314701978,0.957506625071282,236,1362,47,0.962161742331095,0,"",1,1,23,1,12217.107076496,0.0141860853975169,1,0,0,18111,38985,57096
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,138923.370010813,152619.182899518,0.000392330160535487,0.0175883047830722,0.0131214463210334,0,414786.5,MWAY,25152661503971,48490.641757076,1.14.20,0.997762171696652,0.983641492810791,0.993848148094903,56,1388,13,0.993665178242548,0,"",1,1,2,1,6699.476682928,0.00777871704002341,1,0.000586938472988689,749,9931,40262,50942
BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5,158870.944540119,161479.462563487,0.0358076713583195,0.0207272350635785,0.0161676085213349,10,372969.09,IS-AS-1,1557290301518800,49375.253794562,1.14.20,0.795755135589746,0.979843842381566,0.893651648241062,736,1600,541,0.885220815074744,0,"",1,1,726,0,1692.025020158,0.0019647095434721,1,0.036338073427277,46391,2508,0,48899
BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo,69437.377423114,123967.027264512,0.000318816869346323,0.00624462579929022,0.00396503058322702,10,373271.22,NorthC Deutschland GmbH,1562840049455190,46978.406495623,1.14.19,0.998181487212622,0.995056796353525,0.894375566066217,36,236,249,0.918090417803149,0,"",1,1,131,0,0,0,1,0.0364675929191772,46556,0,0,46556
1234LB7uvDC23rdCQoK8C3jNwnovUNyeKxz8wC3dghJ5,340810.885766952,344196.496107749,0.0717914620154942,0.0104153569317746,0.0104153569317746,5,395000.5,WEBNX,1539778316551060,46250.827579887,1.14.20,0.590505696993284,0.987015174464914,0.946439952654102,950,1104,66,0.894802007307115,0,"",1,1,596,0,0,0,1,0.0359294488759012,45869,0,0,45869
R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21,69001.573746657,74241.9564291343,0.0354376994251438,0.00714817270851753,0.00678619256311265,5,394030.645,LATITUDE-SH,0,42401.683302413,1.14.20,0.797865433871109,0.991539653700135,0.944116134025312,695,619,83,0.92526398936119,0,"",1,1,96,1,3897.115697139,0.00452510229959266,1,0,0,5777,37490,43267
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,79008.398535901,94180.093547713,0.0354376994251438,0.00409290890269151,0.00409290890269151,5,393934.885,LATITUDE-SH,120451664145430,42799.288247532,1.14.19,0.797865433871109,0.994897370452057,0.94388668851862,695,261,86,0.925345778721575,0,"",1,1,95,1,784.879369861,0.000911523044695981,1,0.00281065591094293,3588,1164,37494,42246
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1389518.52745355,1411969.95254613,0.00362971211224289,0.0163418438632147,0.0163418438632147,0,416944.2,AS-WAVE-1,0,41850.689876213,1.14.17,0.979296334274441,0.979626623180037,0.999018099742664,228,1614,3,0.994492329935043,0,"",1,1,1,1,262.825666236,0.000305389249369481,1,0,0,390,40295,40685
GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt,133752.875429025,148360.841419954,0.0774167369943029,0.0160893291481527,0.0143341627152404,5,394856.005,LATITUDE-SH,1352494670842000,39619.351866956,1.14.20,0.558419457320784,0.982129599276516,0.946093735773468,1265,1495,70,0.889223528588674,0,"",1,1,632,0,0,0,1,0.0315593524799481,40290,0,0,40290
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,48438.219597475,48522.0364416296,0.000124734317398499,0.973290043290043,0.0222228971203127,0,414695.3,ZEN-ECN,0,39907.353737325,1.14.17,0.999288522744486,0.972294714057173,0.99362962856472,11,1789,18,0.992859080399488,0,"",1,1,3,1,0,0,1,0,0,0,40229,40229
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,736782.334525364,758389.318756702,0.00194956995043224,0.0116955580502785,0.0116955580502785,0,414808.4,ALLNODES,0,38723.270599712,1.14.18,0.988879766958322,0.985419147724546,0.993900621534716,167,1284,12,0.992475761306796,0,"",1,1,4,1,0,0,1,0,0,0,40214,40214
bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8,81934.579397269,90498.7892348677,0.00129324456719979,0.026676783361566,0.00802404111746972,0,413731.6,CETIN a.s.,0,38597.371442895,1.14.20,0.992623408580976,0.989996427901684,0.99132055760817,131,794,29,0.991419140088102,0,"",1,1,5,1,0,0,1,0,0,0,40171,40171
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,121794.794177647,126224.170139382,0.0044683062298683,0.0137246854386916,0.00859954350585285,0,414815.3,HVC-AS,0,39192.54806202,1.14.17,0.974513042444719,0.989278949071421,0.993917154262329,236,876,11,0.990575121275704,0,"",1,1,6,1,0,0,1,0,0,0,40137,40137
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,343724.232213967,349406.483279062,0.00457421084493362,0.0172757005059042,0.0172757005059042,0,414710.3,OOO NIIR-RadioNet,0,39018.653206144,1.14.20,0.973908968710686,0.97846238409927,0.993665569276921,255,1640,17,0.989456616483835,0,"",1,1,7,1,0,0,1,0,0,0,40091,40091
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,163498.77171471,165753.262658787,0.00729697430685678,0.0178717635464838,0.0153468595986882,0,414207.5,MEVSPACE sp. z o.o.,0,38734.16410626,1.14.19,0.958378485073903,0.980867070067231,0.992460836603938,312,1560,25,0.986325569711878,0,"",1,1,8,1,0,0,1,0,0,0,39965,39965
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,669103.173012583,676868.341979353,0.0117818800715714,0.0161870408837749,0.0161870408837749,0,415672,RELIABLESITE,1000000000000,38924.48432685,1.14.20,0.932796844742128,0.979819616055222,0.995969848138511,441,1604,8,0.985008598994199,0,"",1,1,9,1,0,0,1,0.0000233374680353865,30,0,39911,39941
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,495843.941394187,506091.704473915,0.0354376994251438,0.0141236895628031,0.0141236895628031,0,414773.2,LATITUDE-SH,28169757490035,38640.468961757,1.14.20,0.797865433871109,0.982391996156634,0.993816280663418,695,1475,14,0.962791205425617,0,"",1,1,21,1,0,0,1,0.000657319484684746,839,0,39011,39850
GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr,427322.51166989,439113.202933865,0.00717758363953318,0.00917816578955274,0.00917816578955274,1,410614.776,Amarutu Technology Ltd,0,38692.531564138,1.14.20,0.959059482461735,0.988557580667653,0.983852499317127,276,962,32,0.980400118366337,0,"",1,1,10,1,0,0,1,0,0,0,39724,39724
3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g,5464493.74840825,5474312.30277822,0.0140744856983796,0.00950973860937983,0.00950973860937983,1,410441.724,AMAZON-AES,0,38025.182194465,1.14.20,0.919719956253405,0.988144208831638,0.983437858508604,485,997,34,0.973997131263422,0,"",1,1,11,1,0,0,1,0,0,0,39465,39465
GmTownnqSF8zXE4Cy3ZP8daMBPDSc6PnYW6aJLzjwTkz,908774.187663566,910197.152461857,0.00234818826966672,0.0467049401627124,0.0467049401627124,2,405748.91,GTT Communications Inc.,0,37759.763662643,1.14.19,0.986606071365308,0.941772950882815,0.972193653349435,171,1854,38,0.972070894392906,0,"",1,1,12,1,0,0,1,0,0,0,39387,39387
