vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"DTDvrj1mKFv453DMAGRuFwg77DuLjsfVHnbLe5BJPL9D","0","9265.718746149","2.0.15","1","1","1","0.99","0.9993507171642971","0.9993507171642971","0.9993507171642971","1","0.9994368211122154","","0","1","1","1","3.140230227","726.259377138","1","332","113","53011","53456"
"8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf","0","8004.067985449","2.0.15","1","1","1","1","0.9949392796616245","0.9958770716751477","0.9990735435816823","1","0.9991549660863038","","0","1","1","1","0.721922553","0","2","0","24","51839","51863"
"EsELtZoep4TYcugKyMnB4ZWZYxn99V5Vb1TwexDzFey","0","23940.77049023","2.0.15","1","1","1","0.99","0.994838494625249","0.994838494625249","0.9995133100519786","1","0.9987300230107794","","0","1","1","1","0","0","3","0","0","50164","50164"
"3pBPy27F1Wz3iVydZnGkdvefStrFm8UMCDakYZii8AUZ","0","0","2.0.15","1","1","1","1","0.9973718841672461","0.9973718841672461","0.9991463638223488","0.9802257423888731","0.9981902051904313","","0","1","1","1","0","0","4","0","0","48187","48187"
"Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw","0","3209.320361518","2.0.15","1","1","1","1","0.994838494625249","0.994838494625249","0.9990849099839607","0.9814387545181944","0.9978519232934993","","0","1","1","0","1.3244424970000002","90.877417603","5","0","0","0","0"
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j","0","1027.467686332","2.0.15","1","1","1","1","0.9973718841672461","0.9973718841672461","0.9994819052297452","0.9742819169767379","0.9978500282486673","","0","1","1","0","347.6405835129999","1153.62983989","6","0","0","0","0"
"BK5Km4MyuncoBWKCM9y3zntA1JjhdqNcHd3mxitms4Xo","0","2089.549530081","2.0.15","1","1","1","1","0.9949392796616245","0.9958770716751477","0.9990735435816823","0.9792714999126029","0.9978176435000201","","0","1","1","1","0","0","7","0","0","46916","46916"
"EBGfQMkRqBZ6mj2AJ1UxwKD7MbiuMGJamzKZe2UZrG6B","0","496.716774866","2.0.15","1","1","1","1","0.9866123607334274","0.9990831834183633","0.9990831834183633","0.9810044197823777","0.9977037369341987","","0","1","1","1","1e-9","1.881343769","8","0","0","46542","46542"
"5AC692spnjbegP7ttCXJEzUe8S81sLYsqJd8Ae6Zv1xU","0","80330.27896093299","2.0.15","1","1","1","1","0.9981313982895417","0.9981313982895417","0.9989357997825057","0.9704677238229695","0.9976559883297957","","0","1","1","1","1e-9","13213.437525333","9","6052","0","46387","52439"
"Atw2Wond9H3DHfgg5NGqi4dxMwF3Nrgdhm39x2oK8MCW","0","17.108250045","2.0.15","1","1","1","1","0.9866123607334274","0.9990831834183633","0.9990831834183633","0.9794291809246493","0.9976021086207968","","0","1","1","1","0","0","10","0","0","46214","46214"
