"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","marinade_stake","version","target_stake_msol","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","eligible_stake_mnde","mnde_power","target_stake_mnde","target_stake_algo","target_stake"
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1201258.55999431,1248590.11046368,0.00316771342810162,0.012917005492014,0.012917005492014,0,415296.5,"AS-WAVE-1",0,26642.312230649,"1.13.5",0,0.982818216581346,0.979366402084139,0.999503493117255,225,925,3,0.995387520493798,0,"",1,1,1,1,1,0,0,27401,27401
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",110510.307368373,112389.182874341,0.000285157883367554,0.00563703992951259,0.00464907105847067,0,411554,"Web Werks India Pvt. Ltd.",0,26404.789378398,"1.13.5",0,0.998453294117871,0.99257358348558,0.990496333598715,37,150,10,0.991880269823728,0,"",1,1,2,1,1,0,0,27304,27304
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",100987.246493223,104425.740183512,0.000264936017701037,0.0159803303273478,0.00799147885768902,0,411399,"MWAY",25152661503971,27208.789325974,"1.13.7",0,0.998562978192548,0.987234428164902,0.990123291587927,29,425,16,0.991199484648405,0,"",1,1,3,1,1,0.000723276724581218,682,27286,27968
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",506574.267506425,516079.175619763,0.0013093278058609,0.00894617269251808,0.00894617269251808,0,411439.2,"ALLNODES",0,26393.857364278,"1.13.6",0,0.992898162256487,0.985709402203366,0.990220041838467,122,527,13,0.990285088084693,0,"",1,1,4,1,1,0,0,27260,27260
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",82960.699617025,84300.5171833057,0.00120510831417088,0.00219047619047619,0.00219047619047619,0,410822.7,"CETIN a.s.",0,26981.204668378,"1.13.7",0,0.993463452259786,0.996500937853863,0.988736297324591,119,56,25,0.990060831970719,0,"",1,1,5,1,1,0,0,27254,27254
"DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx",445433.4017945,457170.094869784,0.00115985701366131,0.01203183786824,0.01203183786824,0,411376,"COGENT-174",28169757490035,27292.270161074,"1.14.17",0,0.993708896824901,0.980780367019617,0.990067936966971,118,833,18,0.989913656179933,0,"",1,1,6,1,1,0.000810030757555585,763,27250,28013
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",140292.303442681,157563.200528901,0.000399692677951804,0.00881122637525077,0.00622624532977049,0,410564.2,"TEXASNET-ASN",0,26434.603962363,"1.13.7",0,0.997832053567199,0.990054208559451,0.988114159519503,48,264,27,0.98975845468376,0,"",1,1,7,1,1,0,0,27246,27246
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",35681.528583488,38694.6460767546,0.000098193258204553,0.595317599067599,0.0260129129116845,0,411382.9,"ZEN-ECN",0,26373.980974968,"1.13.5",0,0.99946739648837,0.958447026598242,0.990084543353258,8,1664,17,0.989094404085197,0,"",1,1,8,1,1,0,0,27228,27228
"5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z",106246.154577159,110794.310394831,0.000283373127867096,0.00623301467051467,0.00479108607947657,0,410032.1,"TIER-NET",2704427055171,26493.239310826,"1.13.6",0,0.998462974691307,0.992346728984104,0.986833542397308,35,155,30,0.989046777103061,0,"",1,1,9,1,1,0.0000777494594671502,73,27226,27299
"MELNFCV6Rfn1mPLhpAK7gjYzDUhvLdKyMW4mFbfoL9F",67687.655197099,70537.4789745172,0.000558503598268462,0.0783042172862808,0.0183793435353944,0,411042.5,"ORACLE-BMC-31898",0,26336.21583528,"1.13.6",0,0.996970657831968,0.970640874566378,0.989265294963115,73,1310,24,0.989018087681651,0,"",1,1,10,1,1,0,0,27226,27226
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",161124.752240424,163731.899789845,0.00378820205273204,0.00626279340565054,0.00626279340565054,0,411422.2,"OOO NIIR-RadioNet",0,26955.61469667,"1.13.7",0,0.97945266556036,0.989995826738465,0.990179127553412,229,269,15,0.988514802568716,0,"",1,1,11,1,1,0,0,27212,27212
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",102058.739883559,147841.475260771,0.00378820205273204,0.015849691183557,0.0129044455210808,0,411313.4,"OOO NIIR-RadioNet",0,27643.088432389,"1.13.7",0,0.97945266556036,0.979386465355787,0.989917276129066,229,921,20,0.987497273674397,0,"",1,1,12,1,1,0,0,27184,27184
"AGDcryhr4pfWGb3TtFfZkxDVGYBunT5haDSjXZHnSoxZ",0.002009166,0.0020133929,0.0013093278058609,0,0,1,407336.49,"ALLNODES",0,0,"1.13.6",0,0.992898162256487,1,0.980345956754082,122,1,35,0.983788914773369,0,"NOT_ELIGIBLE_ALGO_STAKE_MIN_STAKE_BELOW_1000,NOT_ELIGIBLE_MNDE_STAKE_MIN_STAKE_BELOW_100",0,0,13,0,0,0,0,0,0
"DujbfBa9RitWFkjhVqyV3h4rp2nsf7ikU7C484TwKShR",39578.066666256,43449.7531075066,0.000110244579400994,0.064077380952381,0.0146570175252597,0,407233.8,"CENTURYLINK-US-LEGACY-QWEST",0,26350.129307797,"1.13.6",0,0.999402029719752,0.976586910453129,0.980098810405129,11,1062,36,0.982798390303378,0,"",1,1,14,1,1,0,0,27054,27054
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",236753.697042914,238390.491526646,0.000809664498522004,0.0213732007614981,0.0213732007614981,0,407511.9,"23M GmbH",0,26264.660833765,"1.13.7",0,0.995608352721567,0.965858493211883,0.980768119974161,92,1480,34,0.981904338338202,0,"",1,1,15,1,1,0,0,27030,27030
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",226984.992504389,283083.220511453,0.00423742959236267,0.0137231401183548,0.0137231401183548,1,405731.7,"Amarutu Technology Ltd",0,26147.390136838,"1.13.7",0,0.977016040383614,0.978078684295658,0.976483672312196,247,993,39,0.976688268321912,0,"",1,1,16,1,1,0,0,26886,26886
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",513786.488674594,537487.388647546,0.0190557367209873,0.0173287636633216,0.0173287636633216,0,412649.9,"RELIABLESITE",1000000000000,26339.197293677,"1.13.7",0,0.896641047666009,0.972319068685925,0.993133860951118,593,1244,8,0.976687674886855,0,"",1,1,17,1,1,0.000028754786094044,27,26886,26913
"GmTownnqSF8zXE4Cy3ZP8daMBPDSc6PnYW6aJLzjwTkz",882189.942074197,884387.623262917,0.00225184625949869,0.0192464364500721,0.0192464364500721,2,402836.546,"GTT Communications Inc.",0,26188.007802084,"1.13.7",0,0.987785910688897,0.969255782133909,0.96951583960445,156,1365,41,0.972306615350477,0,"",1,1,18,1,1,0,0,26766,26766
"6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ",385978.358271504,387761.520676074,0.0190557367209873,0.0193978517047626,0.0193978517047626,0,410385.6,"RELIABLESITE",0,26137.451942184,"1.13.7",0,0.896641047666009,0.969013911718545,0.987684318854169,593,1384,29,0.97224147658402,0,"",1,1,19,1,1,0,0,26764,26764
"DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5",310513.814279709,322122.148732299,0.0309600103634111,0.010573822825415,0.010573822825415,0,414646.2,"LATITUDE-SH",6501528140136,26529.335762971,"1.14.17",0,0.83207186989064,0.983109397240091,0.997938401377801,776,697,5,0.971279780830721,0,"",1,1,20,1,1,0.000186974119985207,176,26737,26913
"9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6",132407.514934871,144815.026111013,0.0309600103634111,0.0173868631368631,0.0136171305857098,0,413293.7,"LATITUDE-SH",2353187612488630,90776.463796617,"1.13.6",0,0.83207186989064,0.978248023704331,0.994683308993345,776,985,7,0.968401911801466,0,"",1,1,21,1,1,0.0676673023913699,63776,26658,90434
"3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g",5385773.78873404,6126680.67847004,0.0176407307835264,0.0129510101558691,0.0129510101558691,1,406990.98,"AMAZON-AES",0,25564.331277529,"1.13.7",0,0.904316087124403,0.979312083104272,0.979514410011196,590,929,38,0.967929873651157,0,"",1,1,22,1,1,0,0,26645,26645
"ChaossQVry9AgexbXooZoWUTDfhT1x5zsAmTbBqa5142",36610.50840347,49936.18292392,0.0309600103634111,0.0140625,0.00562142808681583,0,411500.4,"LATITUDE-SH",44110881183491,27214.085375668,"1.13.5",0,0.83207186989064,0.991020342375174,0.990367333264662,776,216,12,0.966064416523313,0,"",1,1,23,1,1,0.0012684478819366,1196,26594,27790
"CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9",72350.05022106,73758.5102415669,0.0309600103634111,0.0117139037433155,0.0104844316808548,0,411425.8,"LATITUDE-SH",0,25807.512343759,"1.13.7",0,0.83207186989064,0.983252190469933,0.990187791754953,776,684,14,0.965328757523135,0,"",1,1,24,1,1,0,0,26573,26573
"EPWrFd8jJ4SLA1YtcZcRAsAMxmnikSVqbumerCq5yV6z",281363.333625016,307663.37250134,0.0309600103634111,0.0145023867097087,0.0145023867097087,0,411529.5,"LATITUDE-SH",0,25794.584226592,"1.13.6",0,0.83207186989064,0.976833917398776,0.990437368893784,776,1052,11,0.965027026624453,0,"",1,1,25,1,1,0,0,26565,26565
"73ckp5sRXUBqfEibK2TdCeArUpdFyw4mvq6QtTjMfuZD",26426.795788257,26846.4513312671,0.0309600103634111,0.0272727272727273,0.00685143092021935,0,410434.8,"LATITUDE-SH",0,25808.342926997,"1.13.7",0,0.83207186989064,0.989055538387476,0.987802729608561,776,315,28,0.963940505711874,0,"",1,1,26,1,1,0,0,26535,26535
"AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t",1100244.61129771,1110128.04170326,0.0309600103634111,0.0174278626750996,0.0174278626750996,0,411115.6,"LATITUDE-SH",3785800961206110,117948.481802368,"1.13.7",0,0.83207186989064,0.972160768129023,0.989441226388847,776,1252,23,0.963901290138368,0,"",1,1,27,1,1,0.10000000544083,94249,26534,120783
"RAREcr3SmDePhWD4Je1qEh1UMCQD5MFaDHF7UTzezQh",41494.026512832,44047.6639067581,0.000111742546296524,0,0,4,394380.672,"MARKLEY-NETWORK-SERVICES",0,25567.440834435,"1.13.6",0,0.999393904697286,1,0.949164896121037,12,1,58,0.960802828508072,0,"",1,1,28,1,1,0,0,26449,26449
"AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA",358173.711898651,370874.189535984,0.0309600103634111,0.0216984951384553,0.0216984951384553,0,409496.2,"LATITUDE-SH",730135625000000,46369.628620472,"1.13.7",0,0.83207186989064,0.965338868645448,0.985543779729042,776,1500,32,0.960378492747473,0,"",1,1,29,1,1,0.0209954825333309,19788,26437,46225
"Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9",43925.898500289,58911.7840448808,0.00303711947342451,0.012042297979798,0.00598372629820881,4,394887.552,"Latitude.sh LTDA",734135625000000,46306.024174681,"1.13.7",0,0.983526562552652,0.990441607959976,0.950384815697993,199,240,55,0.958564837695785,0,"",1,1,30,1,1,0.0211105016777071,19897,26387,46284
"juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx",658223.419706327,710560.057185986,0.00303711947342451,0.0106239306644986,0.0106239306644986,4,394910.88,"Latitude.sh LTDA",808581104861145,47537.366492414,"1.13.7",0,0.983526562552652,0.983029355081347,0.950440959723978,199,701,54,0.958037852109725,0,"",1,1,31,1,1,0.0232512234114123,21914,26373,48287
