"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","marinade_stake","version","target_stake_msol","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","eligible_stake_mnde","mnde_power","target_stake_mnde","target_stake_algo","target_stake"
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1043581.91636618,1157588.6970992,0.00293654239786708,0.0103427897002699,0.0103427897002699,0,419708.7,"AS-WAVE-1",0,34052.883443439,"1.13.5",0,0.984404728864882,0.982925755400762,0.998678925313357,196,1211,2,0.995271112789546,0,"",1,1,1,1,1,0,0,27636,27636
"5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z",98602.803787998,106714.00775866,0.000273198681465115,0.00532670454545454,0.00372801954603203,0,417260.6,"TIER-NET",2704427055171,33855.234180503,"1.13.6",0,0.998549107442038,0.993845652919151,0.992853775925079,36,309,10,0.993806279004155,0,"",1,1,2,1,1,0.0000783939685332738,74,27595,27669
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",114204.80993388,115890.815392553,0.000293976917487763,0.0071152607611817,0.00612729189013978,0,417198,"Web Werks India Pvt. Ltd.",0,31197.60964446,"1.13.5",0,0.998438759222745,0.989884848914559,0.992704821898812,39,651,13,0.993370045103705,0,"",1,1,3,1,1,0,0,27583,27583
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",83855.323078566,84649.5089265621,0.00117993717940365,0.001,0.001,0,417120.7,"CETIN a.s.",0,27596.543164596,"1.13.6",0,0.993733637134416,0.99834916448134,0.992520889850401,111,67,15,0.993155795173399,0,"",1,1,4,1,1,0,0,27577,27577
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",89880.505501158,100072.799074248,0.000253837622885154,0.00827299447989103,0.00518219423547468,0,416891.1,"MWAY",25152661503971,31528.876352831,"1.13.7",0,0.998651929372427,0.991445049691482,0.991974566456933,33,508,21,0.992961121000436,0,"",1,1,5,1,1,0.000729288202733477,693,27572,28265
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",475703.694687372,497228.976498606,0.00126135563120676,0.00572967171717173,0.00572967171717173,0,417247.1,"ALLNODES",0,30016.842624339,"1.13.6",0,0.993301243298661,0.99054125441903,0.992821653251683,115,588,11,0.992720021041014,0,"",1,1,6,1,1,0,0,27565,27565
"MELNFCV6Rfn1mPLhpAK7gjYzDUhvLdKyMW4mFbfoL9F",71745.758448754,74021.386732887,0.00186216789007988,0.0326804567981039,0.00883986834367619,0,417203.6,"ORACLE-BMC-31898",0,29141.990799546,"1.13.6",0,0.990110473744224,0.985406831357979,0.992718146859628,146,1035,12,0.991754557495593,0,"",1,1,7,1,1,0,0,27538,27538
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",119791.115319596,135599.223913591,0.000344056101930003,0.0122921991062235,0.00794061316751032,0,416461.1,"TEXASNET-ASN",0,31097.628534477,"1.13.7",0,0.998172800706304,0.986891353743133,0.990951399822826,45,902,26,0.991750073337231,0,"",1,1,8,1,1,0,0,27538,27538
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",42016.393174612,42085.4723044521,0.000106760424540539,0.54180944055944,0.0184885473789958,0,417079.5,"ZEN-ECN",0,32142.502923756,"1.13.5",0,0.999433021035753,0.969478449298322,0.99242285621011,13,1614,17,0.991736388728533,0,"",1,1,9,1,1,0,0,27538,27538
"DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx",316617.758682677,406219.113962846,0.00103037246589343,0.0118331560894079,0.0118331560894079,0,416653.5,"COGENT-174",28169757490035,31802.159148316,"1.13.7",0,0.994527939393131,0.980465405629755,0.991409207405157,105,1325,25,0.991047181420583,0,"",1,1,10,1,1,0.000816763398605567,776,27519,28295
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",145508.93428284,156987.386646859,0.00376851998489831,0.00451474201474201,0.00401138248359243,0,417169.8,"OOO NIIR-RadioNet",0,26367.643561312,"1.13.7",0,0.979986295792873,0.993377867317154,0.992637721203272,248,342,14,0.990748282379663,0,"",1,1,11,1,1,0,0,27511,27511
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",159230.246451668,161760.233739083,0.00376851998489831,0.0116147258538563,0.00766372010259916,0,416812.7,"OOO NIIR-RadioNet",0,28244.217088612,"1.13.6",0,0.979986295792873,0.987348458649559,0.991788017005505,248,876,23,0.989630863099258,0,"",1,1,12,1,1,0,0,27480,27480
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",233955.960394345,239547.65084898,0.000819123259985855,0.0177148316394802,0.0177148316394802,0,413274.8,"23M GmbH",0,29486.457293107,"1.13.7",0,0.995649833170521,0.970755726722461,0.983369735064087,86,1605,34,0.984288672592644,0,"",1,1,13,1,1,0,0,27331,27331
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",217668.75307636,223880.533567493,0.00348423491122627,0.00995158785603212,0.00995158785603212,1,412688.43,"Amarutu Technology Ltd",0,28818.954596527,"1.13.7",0,0.981496065516206,0.983571565300195,0.981974492693757,230,1172,35,0.982023740251552,0,"",1,1,14,1,1,0,0,27268,27268
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",438415.999483633,472362.579211292,0.0158039030436286,0.0173930978671834,0.0173930978671834,0,417351.2,"RELIABLESITE",1000000000000,31789.369329719,"1.13.7",0,0.91606926801482,0.971286856261321,0.993069354755429,500,1602,9,0.979547610757326,0,"",1,1,15,1,1,0.0000289942800576658,28,27200,27228
"6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ",369391.590925788,380165.689964464,0.0158039030436286,0.017823200080388,0.017823200080388,0,416218.3,"RELIABLESITE",0,30131.536660399,"1.13.7",0,0.91606926801482,0.970576828251108,0.990373667593148,500,1606,27,0.977419387708633,0,"",1,1,16,1,1,0,0,27140,27140
"DujbfBa9RitWFkjhVqyV3h4rp2nsf7ikU7C484TwKShR",44436.111176699,45479.1621117841,0.000115367388683506,0.0549143870835047,0.00709985917417746,0,407849.5,"CENTURYLINK-US-LEGACY-QWEST",0,30586.509543828,"1.13.6",0,0.999387311517118,0.988279300297782,0.970460465436122,14,813,41,0.976281429053326,0,"",1,1,17,1,1,0,0,27109,27109
"GmTownnqSF8zXE4Cy3ZP8daMBPDSc6PnYW6aJLzjwTkz",854432.742662576,871423.159363219,0.00222360044377011,0.00913245160403927,0.00913245160403927,2,408521.722,"GTT Communications Inc.",0,25617.949524885,"1.13.6",0,0.988190992290133,0.984923824519607,0.972059988973595,150,1077,40,0.975531207602755,0,"",1,1,18,1,1,0,0,27088,27088
"DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5",279747.081953966,304708.314428213,0.0307774956881471,0.00701606905832987,0.00701606905832987,0,419610.9,"LATITUDE-SH",6501528140136,25734.633421605,"1.14.17",0,0.836548115067162,0.988417623997136,0.998446214390529,767,791,4,0.972767384464366,0,"",1,1,19,1,1,0.000188517526563616,179,27011,27190
"9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6",66323.78927044,143545.636715323,0.0307774956881471,0.0139251512376513,0.00818664113596375,0,418696.1,"LATITUDE-SH",2353187612488630,91578.812450341,"1.13.6",0,0.836548115067162,0.986485202034226,0.996269486862897,767,930,6,0.970944330830579,0,"",1,1,20,1,1,0.0682283004141122,64809,26961,91770
"CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9",70411.408673875,71684.8077680703,0.0307774956881471,0.00750000000000001,0.00379388407472469,0,417086.7,"LATITUDE-SH",0,25244.561055381,"1.13.7",0,0.836548115067162,0.993736921415765,0.992439988302588,767,316,16,0.968556387275074,0,"",1,1,21,1,1,0,0,26894,26894
"EPWrFd8jJ4SLA1YtcZcRAsAMxmnikSVqbumerCq5yV6z",274627.09271258,286158.129108917,0.0307774956881471,0.00923301381599944,0.00923301381599944,0,417077.9,"LATITUDE-SH",0,30222.037390943,"1.13.6",0,0.836548115067162,0.984757812848268,0.992419049078448,767,1089,18,0.967849579520544,0,"",1,1,22,1,1,0,0,26875,26875
"AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t",1008009.07524866,1079991.94394262,0.0307774956881471,0.00925350468556361,0.00925350468556361,0,416891.9,"LATITUDE-SH",3785800961206110,119188.798930729,"1.13.7",0,0.836548115067162,0.984723985792983,0.991976470022764,767,1095,20,0.967506532011919,0,"",1,1,23,1,1,0.100000013676547,94988,26865,121853
"3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g",6382189.2348949,6414596.11945951,0.0216271725938273,0.00884661589868735,0.00884661589868735,1,412615.467,"AMAZON-AES",0,25007.303798717,"1.13.7",0,0.885143282544906,0.985395692254503,0.981800880351608,625,1038,36,0.967207004681569,0,"",1,1,24,1,1,0,0,26857,26857
