vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,610022.912021242,633168.0311772499,0.09661307800177081,0.01504848963335087,0.01504848963335087,0,415111.4,OVH SAS,3000000000000,642.787407309,1.14.19
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,17335.249864219,25222.6773149476,0.17823832145338303,0.0,0.0,0,415102.1,TERASWITCH,0,0.0,1.14.17
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,123288.073983403,134148.2506177089,0.09495573740793263,0.0229165665566028,0.012532681949579938,0,415057.6,UAB Cherry Servers,0,192.659643505,1.14.17
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1368517.744202607,1381175.8689173432,0.003554902228385406,0.015920558191214563,0.015920558191214563,0,414747.3,AS-WAVE-1,0,39929.776875253,1.14.17
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,358565.301632046,362160.8358012405,0.03633092466656616,0.016566439903957075,0.016566439903957075,0,414255.0,LATITUDE-SH,6000000000000,38866.747698554,1.14.17
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,22751.126735074,22913.7735661247,0.17823832145338303,0.004166666666666663,0.002786083218372163,0,414124.7,TERASWITCH,0,0.0,1.14.17
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,163800.367363305,177143.5595556689,0.03633092466656616,0.013859478779691547,0.013776722525788751,0,414006.6,LATITUDE-SH,2353187612488634,112712.350589025,1.14.19
BEASTXeioUFVSWKo1cpbHm4yqiqqu53H8xmjwy9phg4F,1.501852994,701.9214412659,0.17823832145338303,0.0,0.0,0,413752.6,TERASWITCH,0,0.0,1.14.17
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,47109.315775255,47188.4563034118,0.17823832145338303,0.008333333333333337,0.002779006668621163,0,413495.9,TERASWITCH,0,0.0,1.14.19
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,603271.43456163,630834.9103290149,0.010144781519510577,0.019586131055418766,0.019586131055418766,0,413022.9,RELIABLESITE,1000000000000,39651.871723246,1.14.17
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,73069.166479542,81086.2611353575,0.03633092466656616,0.013880952380952383,0.006886105657593062,0,412618.2,LATITUDE-SH,0,38572.317933245,1.14.17
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,485220.778956017,490490.8746389154,0.03633092466656616,0.01677999323429665,0.01677999323429665,0,412483.4,LATITUDE-SH,28169757490035,39385.175681169,1.14.19
EPWrFd8jJ4SLA1YtcZcRAsAMxmnikSVqbumerCq5yV6z,320843.61680058,343256.9929517659,0.03633092466656616,0.016430239546146263,0.016430239546146263,0,412467.3,LATITUDE-SH,0,38615.452193058,1.14.17
