vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version,target_stake_msol,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,eligible_stake_mnde,mnde_power,target_stake_mnde,target_stake_algo,target_stake
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,7902091.66893613,7922682.51678253,0.0208608861433134,0.0131878884738187,0.0131878884738187,8,374711.308,UNITAS,0,1207311.50409108,1.13.7,1170000,0.88653214833346,0.9814024146565,0.905046218279353,632,827,162,0.908071453393612,0,"",1,1,204,0,1,0,0,0,1170000
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1102769.34624376,1112441.01492604,0.0309691586293382,0.016771477484249,0.016771477484249,0,409377,LATITUDE-SH,3785800961206110,118003.437065964,1.13.7,0,0.831550593131557,0.976348830635842,0.988774818881491,778,1108,24,0.963630631208759,0,"",1,1,26,1,1,0.100000010383619,94505,26645,121150
5tq4wWgnwRiJVU6nakZrBCZJ63pMEZJxmVrL2WnZ6yQv,79198.348072821,99555.5105571257,0.0309691586293382,0.0321917293233083,0.0179408969185386,6,387038.924,LATITUDE-SH,3650878125000000,119851.875907072,1.13.7,0,0.831550593131557,0.974699713131192,0.934821306468579,778,1183,99,0.922001074160007,0,"",1,1,84,1,1,0.0981514666757489,92758,25494,118252
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,183141.754790078,191211.493708338,0.0193175754283785,0.0138234777238086,0.0138234777238086,5,388641.2,Latitude.sh LTDA,3092688151518800,108483.611863221,1.13.7,0,0.894926621611085,0.980506105490437,0.938691309330728,629,874,88,0.935174803232299,0,"",1,1,53,1,1,0.0831449052671321,78576,25858,104434
BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo,119034.178304005,140205.028039617,0.000355432630458727,0.0106356606622854,0.00808126838380541,10,368451.63,NorthC Deutschland GmbH,4979321694199950,119809.845814569,1.13.7,0,0.998066708350102,0.98860377999481,0.889927117839645,40,339,376,0.914154490391651,0,"",1,1,106,0,1,0.100000010383619,94505,0,94505
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,1886093.10900224,1892869.98861311,0.0309691586293382,0.0140199959203667,0.0140199959203667,6,388180.896,LATITUDE-SH,2451695351316500,49410.81821301,1.14.17,0,0.831550593131557,0.980228975156851,0.937579529713821,778,894,92,0.924548112196783,0,"",1,1,75,1,1,0.065912225817954,62290,25564,87854
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,132407.514934871,140363.084015025,0.0309691586293382,0.0187065382937476,0.0149368057425943,0,411631.3,LATITUDE-SH,2353187612488630,90819.846982325,1.14.17,0,0.831550593131557,0.978936088206337,0.994219665744419,778,964,7,0.968017994762587,0,"",1,1,22,1,1,0.0632639098436082,59788,26766,86554
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,170836.941110946,173514.611002851,0.00281645210053542,0.0224007596773623,0.0200606217607488,10,368463.51,HVC-AS,3273213402913010,92194.445296572,1.13.7,0,0.984680575553024,0.971710473137541,0.889955811793747,185,1293,369,0.910817672475466,0,"",1,1,157,0,1,0.0879981826590661,83163,0,83163
5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM,164197.421079844,168042.286161024,0.00111660893303282,0.0207800439650937,0.0186143648427752,10,368532.81,SERVER-MANIA,3130963058541690,85436.609752033,1.14.17,0,0.993926470049619,0.97374998738685,0.890123193192673,117,1232,327,0.912525758416371,0,"",1,1,128,0,1,0.0841738959150221,79548,0,79548
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,59296.265466478,70986.6761749665,0.0170699543427681,0.00833333333333334,0.00389348379859061,6,384486.132,Latitude.sh LTDA,1542963226836960,67831.838597074,1.13.7,0,0.907152024414809,0.994509401761201,0.928655507101633,579,85,116,0.93041296320055,0,"",1,1,62,1,1,0.0414815440523982,39202,25726,64928
GREENr9zSeapgunqdMeTg8MCh2cDDn2y3py1mBGUzJYe,178543.324603921,180521.119093394,0.0582621514592659,0.0115238134539451,0.0115238134539451,7,383375.668,WEBNX,2035124761997170,56377.237788176,1.13.7,0,0.683096819850463,0.983749096406313,0.925973385632976,821,673,119,0.893052045572077,0,"",1,1,478,0,1,0.0547129998959561,51706,0,51706
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,658223.419706327,709231.549429941,0.00311214850438346,0.0107606196432249,0.0107606196432249,4,393191.328,Latitude.sh LTDA,808581104861145,47559.839396623,1.13.7,0,0.983072204966096,0.984825353765987,0.949681306299506,213,606,56,0.95752175589948,0,"",1,1,31,1,1,0.0217381575348625,20544,26476,47020
