vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,400923.945948098,470480.747386929,0.10883064760200321,0.007321367763456832,0.007321367763456832,0,414024.5,UAB Cherry Servers,3000000000000,327.742656485,1.13.6
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1225660.940042033,1256204.479228609,0.003184500799108937,0.014100561621232622,0.014100561621232622,0,413819.4,AS-WAVE-1,0,26654.795169751,1.13.5
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,40636.10445053,70499.68558073,0.08490273224546008,0.004020467836257302,0.004020467836257302,0,413685.1,UAB Cherry Servers,0,25339.045515088,1.14.17
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,20782.235976921,20820.9096019162,0.18384842787558556,0.04,0.002537800583509424,0,413205.9,TERASWITCH,0,0.0,1.14.17
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,310513.814279709,325179.6246744337,0.030969158629338175,0.01309189368689151,0.01309189368689151,0,413108.6,LATITUDE-SH,6501528140136,26541.886816945,1.14.17
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,10174.682149479,10191.0350715336,0.18384842787558556,0.0125,0.002537800583509424,0,412382.5,TERASWITCH,0,0.0,1.14.17
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,132407.514934871,140363.0840150249,0.030969158629338175,0.018706538293747597,0.014936805742594256,0,411631.3,LATITUDE-SH,2353187612488634,90819.846982325,1.14.17
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,517987.057655265,543573.9437437757,0.019121541752221742,0.018420673545554045,0.018420673545554045,0,410868.0,RELIABLESITE,1000000000000,26351.492679945,1.13.7
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,34666.796494644,40528.4099917204,0.18384842787558556,0.008888170652876526,0.00682754991617081,0,410794.2,TERASWITCH,0,0.0,1.13.7
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,110510.307368373,111995.2510685371,0.0002839263969715694,0.007422754215226879,0.006434785344184957,0,409772.1,Web Werks India Pvt. Ltd.,0,26417.06514374,1.13.5
