"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","marinade_stake","version","target_stake_msol","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","eligible_stake_mnde","mnde_power","target_stake_mnde","target_stake_algo","target_stake"
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1225660.94004203,1256204.47922861,0.00318450079910894,0.0141005616212326,0.0141005616212326,0,413819.4,"AS-WAVE-1",0,26654.795169751,"1.13.5",0,0.982678661787285,0.980115361252655,0.999504618688024,223,897,2,0.995424528592882,0,"",1,1,1,1,1,0,0,27524,27524
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",110510.307368373,111995.251068537,0.000283926396971569,0.00742275421522688,0.00643478534418496,0,409772.1,"Web Werks India Pvt. Ltd.",0,26417.06514374,"1.13.5",0,0.998455649579099,0.990925653500698,0.989729110233815,38,221,10,0.991163696538234,0,"",1,1,2,1,1,0,0,27406,27406
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",140582.821981503,159505.129614608,0.000404314965574108,0.00576244588744589,0.00463787089050556,0,409561.9,"TEXASNET-ASN",0,26446.888459815,"1.13.7",0,0.99780082446042,0.993459665672064,0.98922141081023,50,117,17,0.990867340207323,0,"",1,1,3,1,1,0,0,27398,27398
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",100987.246493223,104918.142118582,0.000265971190852446,0.0159803303273478,0.00799147885768902,0,409642.3,"MWAY",25152661503971,27222.446029978,"1.13.7",0,0.998553312672152,0.988730401354872,0.989415602216777,30,330,15,0.990768696066688,0,"",1,1,4,1,1,0.000676233163741151,639,27395,28034
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",510324.216960794,518242.991041581,0.00131375921220364,0.00953211019251808,0.00953211019251808,0,409692,"ALLNODES",0,26406.121243226,"1.13.6",0,0.992854117778517,0.986557800123883,0.989535643422068,121,473,14,0.989817113069354,0,"",1,1,5,1,1,0,0,27369,27369
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",82960.699617025,84354.4167545018,0.00120863455915731,0.00427380952380952,0.00427380952380952,0,409013.4,"CETIN a.s.",0,26993.737524516,"1.13.7",0,0.993425918442037,0.993973065702011,0.987896609983226,119,104,26,0.989214692493719,0,"",1,1,6,1,1,0,0,27352,27352
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",35681.528583488,38096.1759767555,0.0000965935769722207,0.611663752913753,0.0283180222710102,0,409541.2,"ZEN-ECN",0,26386.234546967,"1.13.5",0,0.999474602105178,0.960065871273496,0.989171413768992,8,1651,20,0.988517631782598,0,"",1,1,7,1,1,0,0,27333,27333
"5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z",105485.825431568,110289.183872094,0.000281765495506023,0.00398396164021164,0.00398396164021164,0,408197.9,"TIER-NET",2704427055171,26505.557134172,"1.13.6",0,0.998467403291059,0.994381809737309,0.985926919783733,36,93,30,0.988506601088981,0,"",1,1,8,1,1,0.0000727112895062942,69,27332,27401
"MELNFCV6Rfn1mPLhpAK7gjYzDUhvLdKyMW4mFbfoL9F",67687.655197099,69900.9092889938,0.000556097220663931,0.102054217286281,0.021022827333985,0,409235.7,"ORACLE-BMC-31898",0,26348.438566446,"1.13.6",0,0.996975240816091,0.970353569012838,0.988433534730433,68,1343,25,0.988356876765334,0,"",1,1,9,1,1,0,0,27328,27328
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",161124.752240424,164270.397957976,0.00383872630256297,0.00801717937056282,0.00801717937056282,0,409619.2,"OOO NIIR-RadioNet",0,26968.276187693,"1.13.7",0,0.979120157039576,0.988694158442863,0.989359808417135,229,332,16,0.987733273591797,0,"",1,1,10,1,1,0,0,27311,27311
