vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,msol_votes,msol_power,eligible_stake_mnde,mnde_power,target_stake_mnde,target_stake_msol,target_stake_algo,target_stake
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,196472.905022001,204812.435462336,0.00343668274260334,0.0188191189816802,0.0174744647482308,5,388466.02,Latitude.sh LTDA,3092688151518800,125360.946216096,1.14.17,0.980787508894003,0.978040644753872,0.939539447541178,230,1175,90,0.948846933688743,0,"",1,1,39,1,38231.479621686,0.574945484622904,1,0.0757910354088037,75970,576304,30240,682514
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,80089.371217581,83407.691961938,0.00343668274260334,0.0153944099378882,0.00970811975619305,6,380928.608,Latitude.sh LTDA,1542963226836960,144015.568629439,1.14.17,0.980787508894003,0.987800252907902,0.921309549579009,230,446,126,0.935574674345076,0,"",1,1,52,1,15649.318580515,0.235341003082939,1,0.0378126604078775,37902,235897,29817,303616
5tq4wWgnwRiJVU6nakZrBCZJ63pMEZJxmVrL2WnZ6yQv,112806.458208535,118800.688326878,0.0329654883626332,0.00873619548014708,0.00776076677230532,5,388874.995,LATITUDE-SH,3650878125000000,115145.022276089,1.14.17,0.815709159265552,0.990247401737862,0.940528589771838,798,270,74,0.925150124460565,0,"",1,1,76,1,1812.955020638,0.0272652079103692,1,0.0894703422551855,89682,27330,29485,146497
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1124441.18788037,1137110.48132608,0.0329654883626332,0.0184577508243412,0.0184577508243412,0,409243.4,LATITUDE-SH,3785800961206110,117444.77371098,1.14.17,0.815709159265552,0.976804994416939,0.989791379811994,798,1246,16,0.962010547005229,0,"",1,1,23,1,0.112389296,0,1,0.0927768411422409,92996,0,30660,123656
DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,147698.279121076,187550.292440493,0.000647173567340561,0.16698120696559,0.0578698122247614,7,379273.344,ORACLE-BMC-31898,2938937230318630,105554.573031871,1.14.17,0.996382029608835,0.927277671563651,0.917306147108711,76,1785,135,0.930238707836033,0,"",1,1,62,1,640.88183555,0.00963982254304835,1,0.0720231445090958,72193,9663,29647,111503
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,130534.060392956,136478.437651383,0.0329654883626332,0.0087638260432378,0.0062818826330594,0,410963,LATITUDE-SH,2353187612488630,95240.041318344,1.14.17,0.815709159265552,0.992105847341173,0.99395038459185,798,180,7,0.966386770137752,0,"",1,1,18,1,1011.182174222,0.0152041506880217,1,0.0576684625754896,57805,15240,30799,103844
BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo,119682.635440544,133731.392752837,0.000340689646731008,0.0191956190697532,0.0141511577936186,10,368372.79,NorthC Deutschland GmbH,4979321694199950,96707.45053141,1.14.17,0.998095402660658,0.98221689158373,0.890942192590751,36,873,219,0.914448432524043,0,"",1,1,111,0,0,0,1,0.0999999928064856,100236,0,0,100236
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,1897190.98960911,1937985.4081486,0.0329654883626332,0.014237989395505,0.014237989395505,6,388136.246,LATITUDE-SH,2677695351316500,94790.95034038,1.14.17,0.815709159265552,0.982107774307757,0.938741859938089,798,884,94,0.923149591709212,0,"",1,1,86,1,123.120045378,0.00184976314008572,1,0.0656210126199899,65776,1854,29421,97051
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,153250.23125688,163061.892846527,0.00357773521335071,0.00785742035742035,0.00661998710773383,10,368325.27,HVC-AS,3273213402913010,122441.413251946,1.14.17,0.979998966702977,0.9916809670157,0.890827261265362,236,197,238,0.912303962544252,0,"",1,1,149,0,993.250724495,0.0149334536431311,1,0.0802150707339468,80405,14969,0,95374
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,393146.205665091,413535.51282589,0.0329654883626332,0.0118183926128386,0.0118183926128386,5,388504.685,LATITUDE-SH,1754537525723080,97425.862439097,1.14.17,0.815709159265552,0.985148370175412,0.939632962265424,798,648,89,0.92406894702775,0,"",1,1,80,1,657.954579042,0.0098954808632228,1,0.0429976256846637,43099,9919,29451,82469
