vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,msol_votes,vemnde_votes,msol_power,eligible_stake_vemnde,vemnde_power,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp,542281.946485568,650421.050211539,0.103642072595046,0.0115807295125576,0.0115807295125576,7,381188.772,LATITUDE-SH,454460.003059153,1.16.17,0.384643166064293,0.985412952882461,0.913395419853181,1820,742,145,0.837588729503297,0,"",1,1,1213,0,346200.550272667,0,0.416444331104765,1,0,0,464750,0,464750
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,7421710.73266642,7461319.09704772,0.019973912457057,0.00730340052708417,0.00730340052708417,8,377137.256,UNITAS,335530.230758484,1.16.14,0.88140835837095,0.990800661781167,0.903687274100499,740,374,189,0.906960778425236,0,"",1,1,159,0,234839.671108966,0,0.282488458198108,1,0,0,315256,0,315256
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,407918.368209677,429432.433631697,0.00910210364982494,0.0101798629884111,0.0101798629884111,7,381047.691,Latitude.sh LTDA,219307.090595725,1.16.17,0.945957837933293,0.987177479544702,0.913057364934743,310,626,150,0.923820523442978,0,"",1,1,88,1,56116.489912015,6156300.6739533,0.0675017983318217,1,0.100000003275104,111600,75332,32909,219841
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,320705.730926541,325565.365004384,0.00626454537070021,0.00922899529907862,0.00922899529907862,10,368840.79,HVC-AS,182061.92387765,1.16.17,0.962805348167604,0.988375189220228,0.883807480670048,277,553,286,0.90400466863507,0,"",1,1,192,0,52060.100277372,1585134.13790021,0.062622845911231,1,0.100000003275104,111600,69887,0,181487
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,806911.053563932,833664.390247706,0.00910210364982494,0.00789549901300781,0.00789549901300781,5,388699.815,Latitude.sh LTDA,173756.794279075,1.16.17,0.945957837933293,0.990054856561986,0.931393201473361,310,442,108,0.938146349781706,0,"",1,1,48,1,53852.094585281,236311.60586912,0.0647784383021823,1,0.057113855626657,63739,72293,33419,169451
1KXz4xKV2viJCGpxqnQqdf2J45vQr5USdmtcJLTaHkm,144240.24914022,174757.106667507,0.00147587240701659,0.0123419991209749,0.0106691788845858,7,381210.906,Hostkey B.v.,142514.521557792,1.16.17,0.991237263507617,0.98656113892254,0.913448456814677,167,675,143,0.931040018006503,0,"",1,1,58,1,1332.575038208,438409.215740314,0.00160346242027797,1,0.100000003275104,111600,1789,33166,146555
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,257478.613714003,262271.746266017,0.0309358552954063,0.00941433921561896,0.00941433921561896,4,393131.712,Latitude.sh LTDA,130292.964603016,1.16.14,0.816323723628581,0.988141730659557,0.942012807081946,756,569,63,0.926224403748937,0,"",1,1,70,1,143.652474849,366412.010901443,0.000173217245701446,1,0.0885575094718472,98830,193,32994,132017
5tq4wWgnwRiJVU6nakZrBCZJ63pMEZJxmVrL2WnZ6yQv,223699.242581607,226935.258288565,0.103642072595046,0.00944151253577664,0.00944151253577664,4,393479.712,LATITUDE-SH,127910.293194766,1.16.17,0.384643166064293,0.988107503238819,0.942846676359998,1820,570,58,0.860450815305183,0,"",1,1,849,0,9992.806039316,10414846.4829987,0.0120205551131566,1,0.100000003275104,111600,13415,0,125015
GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt,157840.245781111,224191.639276584,0.103642072595046,0.010000989743104,0.010000989743104,5,389330.425,LATITUDE-SH,111704.565031222,1.16.17,0.384643166064293,0.987402787670113,0.932904254075177,1820,613,94,0.852748589273113,0,"",1,1,888,0,94.106823756,495326.993581641,0.000113072368721777,1,0.100000003275104,111600,126,0,111726
Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,452731.350332986,455855.446160412,0.019973912457057,0.00926095206170315,0.00926095206170315,8,377217.02,UNITAS,107981.14544578,1.16.14,0.88140835837095,0.988334936591788,0.903878402689852,740,555,183,0.906918129248631,0,"",1,1,161,0,0.884165358,9788337.82717198,0.00000120289753959337,1,0.100000003275104,111600,1,0,111601
