vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,target_stake_msol,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,eligible_stake_mnde,mnde_power,target_stake_mnde,target_stake_algo,target_stake
FxDYPzbpwsiuJoWiHyEfw2itgQvZAdX2PHufoLiqvbvm,82304.891266976,83193.0181286247,0.00198924778690694,0.0299854176620481,0.0295426747497466,10,329143.23,HVC-AS,0,0,0.990140496488859,0.961835954900412,0.859048499720474,337,529,348,0.887123226544836,0,"",1,1,102,1,1,0,0,24867,24867
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,1917964.46750727,1930063.81386094,0.0802010169765576,0.0357987142897562,0.0357987142897562,6,358241.99,TERASWITCH,586621993682103,0,0.602491849591552,0.953754229830756,0.934994907980872,1649,806,39,0.885283616063276,0,"",1,1,122,0,1,0.016963371571143,16060,0,16060
76DafWkJ6pGK2hoD41HjrM4xTBhfKqrDYDazv13n5ir1,67398.368089137,71188.8533181683,0.000588080834586671,0.0422237659365806,0.0304297383982788,10,326065.41,LEVEL3,91194121016268,0,0.997085237398978,0.960690021521814,0.8510155328768,229,568,787,0.881924294237521,0,"",1,1,153,0,1,0.0026370729667591,2497,0,2497
abc1zP7ihWsgQW8z5YmfQNqMckJE5Dfx8fwUNMNVNkY,44248.069441379,74694.6974993497,0.000243376470385795,0.287580222988151,0.0765080447995776,10,327719.79,Online S.a.s.,70335000000000,0,0.998793729378466,0.901164789683188,0.855333387620365,192,2250,585,0.880929701895674,0,"",1,1,163,0,1,0.00203387426243958,1926,0,1926
BhbX6orFDZ9G6t3m4oSbLyW5fQNFGpjmTxgh7BraCBus,693.077554312,4166.7678564277,0.0851339474570666,0,0,5,342396.72,UAB Cherry Servers,57048835908602,0,0.578042283422413,1,0.893639491309638,1650,1,112,0.85326765230317,0,NOT_ELIGIBLE_ALGO_STAKE_MIN_STAKE_BELOW_1000,0,0,687,0,1,0.0016496836788775,1562,0,1562
GK9MfwWEK7BvMS8eQDaiEPnKcqMJoS7SKUiEBQY2pfxC,85417.022641485,86303.4170133679,0.0851339474570666,0.0506207678055967,0.0379225935050449,10,321854.76,UAB Cherry Servers,27927274398250,0,0.578042283422413,0.951010543863084,0.840025932497209,1650,905,1108,0.808258033513846,0,"",1,1,910,0,1,0.000807577005755777,765,0,765
5iJDEVRi1nMLwKAWhYbEokZnvBAe15rgFaHGkggVEP9z,81968.197461942,82811.97527245,0.00605070572428219,0.148531003310415,0.0699259684957166,10,325286.73,Ikoula Net SAS,10552373200897,0,0.970010294983812,0.909667698070372,0.848983214345557,598,2086,895,0.872270802422582,0,"",1,1,302,0,1,0.000305140152708415,289,0,289
GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT,84602.543975651,85534.4109291878,0.000221422516199948,0.0526702418957854,0.0494149989834839,9,326711.021,K4X OU,10386000000000,0,0.998902541910421,0.936164336310884,0.852700547516029,189,1397,708,0.881613453484001,0,"",1,1,157,0,1,0.000300336741111403,284,0,284
5nH6sYJNSa71DCBQHgRCsX1dh5W1bWrUPeYieo9xyZ7f,17881.795009356,76031.4517244935,0.0001968740697362,0.133334232160297,0.0501433490283081,10,310883.22,COLT Technology Services Group Limited,6586084972944,0,0.999024213778397,0.935223433559375,0.811390724121137,178,1427,1311,0.84978300787135,0,"",1,1,727,0,1,0.000190462131838058,180,0,180
G8GqFzoEZrxHqV279nYxD5PX1vWWHvxWHkBDkXU2qMy6,82280.400229597,82937.8672119147,0.0374641918597994,0.0454701972165465,0.0368948931317969,10,329578.11,WEBNX,6500000000000,0,0.814312558940629,0.95233815565605,0.860183516264969,1289,846,226,0.860215264322077,0,"",1,1,571,0,1,0.000187964357807612,178,0,178
3zEbnWKibg574DaGC1EA3zLNwBK6MGQxEySUgQWKBaYV,46795.162457447,75960.8088879184,0.00456314534802916,0.279184246309246,0.0766111777590787,10,326413.08,Ikoula Net SAS,5259467387553,0,0.977383236077042,0.901031559670977,0.851922935383295,445,2252,746,0.875002106589078,0,"",1,1,259,0,1,0.000152089735194506,144,0,144
Gd5ngiHe5vQbDW6EbQ1wNNsvumwL1M3ranZ3xh4Wy8Hm,79482.478211922,80401.9016635863,0.0099661627702062,0.0755068150448585,0.0448379269115261,10,321069.6,MEVSPACE sp. z o.o.,5171320517688,0,0.950603731987436,0.942077124724863,0.837976701467786,759,1218,1134,0.863311661798276,0,"",1,1,500,0,1,0.000149537065031523,142,0,142
DDCWKg1piRArvzrfu3QC9bPKANz71LpYRuQaSJ2FnNQy,17552.100604712,75053.5718881231,0.00104997307789922,0.191405921148568,0.0723240553312077,10,308525.22,myLoc managed IT AG,4054889981963,0,0.994795915664057,0.906569783107774,0.805236453950243,277,2141,1340,0.842194319533717,0,"",1,1,779,0,1,0.000117258139099608,111,0,111
GAnbgkZq584QAdfZZzX8aCiKvDYcqszY3jGCiwqm3a9h,61826.224746582,65699.552521108,0.00386936595059786,0.181331085065605,0.060943754573517,10,325599.75,PERFECT-INTERNATIONAL,3994797725161,0,0.980821882810723,0.921271170678211,0.849800181965953,443,1794,847,0.875455135073784,0,"",1,1,247,0,1,0.000115528910924684,109,0,109
