vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,65953.088461287,122365.3568723642,0.12264722058393437,0.043852515938765754,0.039373149944072136,0,383148.6,OVH SAS,3000000000000
Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4,2529267.467221233,2694169.5780248274,0.02644645232045378,0.02767615374034297,0.02767615374034297,0,383118.1,LATITUDE-SH,8507500000000
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,52708.507889851,55465.2729675679,0.18273301900524894,0.04128423434150987,0.03424542801592752,0,382376.2,TERASWITCH,0
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,252150.138179077,260108.0192540843,0.02644645232045378,0.053330497736906804,0.053330497736906804,0,381575.5,LATITUDE-SH,6501528140136
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,7662.410104844,9019.5200432856,0.20040232114729403,0.0425,0.01974477084539758,0,381486.4,TERASWITCH,0
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,998855.646176489,1034486.193972573,0.002677295613068951,0.07391859724672172,0.07391859724672172,0,381188.6,AS-WAVE-1,0
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,47168.05487911,1872861.8976075163,0.20040232114729403,0.03810862556179477,0.03810862556179477,0,371971.3,TERASWITCH,0
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,432791.17395343,447902.1255930244,0.012730326865319597,0.0863236670573079,0.0863236670573079,0,371465.3,RELIABLESITE,1000000000000
7ztvwhHQxU68beHN88iK2h7KMZb3zdHcESWpNHJhQwsc,44091.949600535,48104.6095336028,0.0003851485614330585,0.23931372549019608,0.06292747255220488,0,369292.2,TIER-NET,0
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,63663.38878523,64559.8623343699,0.02644645232045378,0.039173077524470704,0.031307281294037495,0,366923.3,LATITUDE-SH,3083323237488634
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,40476.687398383,42314.7088453924,0.00010951985328909103,0.8655544455544456,0.07661117775907869,0,366623.2,ZEN-ECN,0
F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK,3029859.420778748,3044199.9214231092,0.12264722058393437,0.041360449362885666,0.041360449362885666,0,366259.1,OVH SAS,0
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,122476.487064937,151530.1184010225,0.0008413388998247802,0.033533474503558446,0.033533474503558446,0,366231.3,Web Werks India Pvt. Ltd.,0
bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8,68562.081633288,73119.850760671,0.005710586259855543,0.031176611773741758,0.0275280463706003,0,365992.8,RADIOKOMUNIKACE a.s.,0
AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA,148589.623089174,151553.7377619602,0.02644645232045378,0.044720526817713546,0.04398449691318609,0,365854.2,LATITUDE-SH,0
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1001279.121859962,1005787.7117524592,0.02644645232045378,0.045835818724500876,0.045835818724500876,0,365806.7,LATITUDE-SH,3787393393427080
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,41482.75752218,44528.920757123,0.03287017480497208,0.032524509803921575,0.028091830139018746,0,365652.3,LATITUDE-SH,0
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,650787.852394952,661669.4787244258,0.0022136517080030174,0.04133027046908797,0.04133027046908797,0,365617.2,Latitude.sh LTDA,771753362570855
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,313964.883226201,329808.7554147297,0.0008538056556608857,0.05013590053035806,0.05013590053035806,0,365583.5,ASN-CXA-ALL-CCI-22773-RDC,48806897898122
