vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,783631.030487458,805633.132664634,0.009328574519415168,0.06547041325273185,0.06547041325273185,0,406356.8,RELIABLESITE,43860.991860144,1.16.17
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,697590.317156238,762388.2156384385,0.1326054948975891,0.012826765051138922,0.012826765051138922,0,406277.0,TERASWITCH,145.0,1.16.18
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,51025.691419653,52255.4912264058,0.1326054948975891,0.0890260554289192,0.04441893179975574,0,405748.6,TERASWITCH,10.718845891,1.16.17
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,44711.750169826,45706.2234186477,0.1326054948975891,0.09726624800637958,0.04390220831083946,0,405482.3,TERASWITCH,3.465779681,1.16.17
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,566414.07541501,594263.0041313792,0.15208451954215013,0.06208277476738337,0.06208277476738337,0,405242.2,LATITUDE-SH,79.81070714,1.16.17
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,2427399.94133185,2604659.567430177,0.006533366156096179,0.027275854358236283,0.027275854358236283,0,403160.2,AS-WAVE-1,0.0,1.16.17
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,881670.341653703,908669.8759700597,0.07943438417610683,0.02165504913048999,0.02165504913048999,0,394930.0,UAB Cherry Servers,2682.786326877,1.16.17
4EsJD6cpaae8rh27U9pHsfxAheCLQnze1bDvXZfpjcUv,85843.442819296,88477.2104553583,0.1326054948975891,0.02917135642135642,0.028022217154615843,0,392856.6,TERASWITCH,1.105953038,1.16.17
voEskim7SFWrPx1tV2PVisqyrJejxmDEARX11mtZ5vo,123930.691045984,151996.0452608314,0.15208451954215013,0.025368537898294796,0.02399073828337485,0,392655.7,LATITUDE-SH,0.0,1.16.18
mrgn6ETrBDM8mjjYN8rbVwFqVwF8z6rtmvGLbdGuVUU,53228.252111487,122955.8901023168,0.1326054948975891,0.030211817367156734,0.02859842692268493,0,392622.0,TERASWITCH,3606.567646978,1.16.17
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,789147.063113535,812630.2742837578,0.15208451954215013,0.024949521645202987,0.024949521645202987,0,392611.8,LATITUDE-SH,25904.655393904,1.16.19
mrgn2vsZ5EJ8YEfAMNPXmRux7th9cNfBasQ1JJvVwPn,124764.478814753,160216.1550988877,0.1326054948975891,0.014161525354016102,0.013623403726748601,0,392609.5,TERASWITCH,0.0,1.16.17
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,65328.183353241,66661.6441653418,0.006820557670782937,0.017844012605042016,0.01636957729058574,0,392598.0,HVC-AS,41426.213116305,1.16.17
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,241666.189224451,262091.0344603969,0.013123506951260683,0.012843649649867806,0.012843649649867806,0,392593.2,Latitude.sh LTDA,41958.770829532,1.16.17
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,163668.178461735,170374.5393863577,0.15208451954215013,0.013282587295355808,0.013282587295355808,0,392591.7,LATITUDE-SH,24059.025984461,1.16.17
5WPxGiB6zBXNJp8JN3WhSKDuTY3ZBX6dBDcbtVMQAJLX,47275.959710226,71824.6534318244,0.0026661182935794974,0.06364601937394808,0.03848091723875354,0,392581.2,OOO NIIR-RadioNet,38195.792064549,1.16.19
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,186034.654795313,242818.6153951012,0.0007024701038575639,0.01669452075702077,0.01669452075702077,0,392577.6,Web Werks India Pvt. Ltd.,41345.073737101,1.16.17
BeSov1og3sEYyH9JY3ap7QcQDvVX8f4sugfNPf9YLkcV,142180.753007113,143855.5721771898,0.1377791725280194,0.05326367894357017,0.029284715590248443,0,392566.3,Latitude.sh LTDA,0.0,1.16.19
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,468314.067760642,477729.739368923,0.0032792338990226583,0.03626445176915226,0.03626445176915226,0,392565.6,OOO NIIR-RadioNet,40475.05831893,1.16.19
GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e,3097122.434833331,3240895.4404958547,0.07424342187844186,0.016377665750486447,0.016377665750486447,0,392540.1,PACKET,24890.314997664,1.16.18
F1FkySZudpAUwfzcgrGVJTrQKFGg2bxBMJooNhRX1RBB,103334.74612083,177788.2746719277,0.0006259165849679604,0.014824234075760334,0.014824234075760334,0,392502.0,I P House Limited,39294.728807057,1.16.18
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,366299.780529128,391690.415822893,0.0009825861518812466,0.026343617691071484,0.026343617691071484,0,392491.4,MWAY,50701.245082145,1.16.17
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,274431.20281272,293531.9024060897,0.0026661182935794974,0.023651268388315393,0.023651268388315393,0,392445.5,OOO NIIR-RadioNet,40210.16781233,1.16.18
2PEyBgsPYBQ8pMdXQtEaPGNqWQHE9GCnmV2tTVN4GMru,272220.442882943,636224.7648162321,0.08794113631584836,0.014858555361425895,0.014858555361425895,0,392442.9,OVH SAS,393.799426761,1.16.20
bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8,104861.848279787,115100.7031294228,0.00028858766105010374,0.3759446134775749,0.05877047363953677,0,392314.3,CETIN a.s.,40075.026717615,1.16.19
6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ,291776.023891586,295517.365921603,0.009328574519415168,0.05476253788455652,0.05476253788455652,0,392223.0,RELIABLESITE,40852.851513344,1.16.18
FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb,268245.526325831,272798.8116368118,0.009328574519415168,0.021762848088397922,0.021762848088397922,0,392128.1,RELIABLESITE,39622.234910007,1.16.19
F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK,1783639.221488959,2239424.5359985675,0.08794113631584836,0.0138205529203002,0.0138205529203002,0,391944.4,OVH SAS,5468.127050684,1.16.18
86Sw9R6ynPmXnHfwUWinXtq1QoF2KHesfQQyZG5r8sXo,36712.208229228,38622.9916562279,0.07424342187844186,0.028293650793650794,0.012136261353329004,0,391557.6,PACKET,0.0,1.16.20
CqSMzh8DWZeqYVa5M1V1rHU825T19NCjYipM3pkdHncm,55100.924617674,68660.9332962735,0.08794113631584836,0.30506310533366665,0.05877047363953677,0,390919.8,OVH SAS,10.308065217,1.16.20
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,1210201.376518579,1236435.0541395296,0.0031008733955001254,0.1956078727073991,0.1956078727073991,0,389865.0,ALLNODES,43058.814968078,1.16.19
73ckp5sRXUBqfEibK2TdCeArUpdFyw4mvq6QtTjMfuZD,14076.358825338,14913.3160750713,0.15208451954215013,0.615,0.05877047363953677,0,389701.3,LATITUDE-SH,11.857841089,1.16.19
Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4,1272534.554073088,1439282.267443464,0.15208451954215013,0.016389633341998888,0.016389633341998888,4,389333.856,LATITUDE-SH,1006.461935405,1.16.17
D4mLBafAJjpRABT5Tyj6UhuwJ8DLRk74JzyuTMUdU9Fz,158577.875786512,167040.4515772636,0.15208451954215013,0.03222843430152121,0.021859322640842994,0,388903.4,LATITUDE-SH,0.0,1.16.19
Fy6zNoZ1eCPpQX3JXeQ9Yd1HW1BFL8rrFmDvYYDnuxjT,144176.256907095,147846.7033909488,0.1326054948975891,0.0128656569829529,0.0128656569829529,0,388672.9,TERASWITCH,0.0,1.16.18
GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr,467723.157587145,476420.9921690709,0.001976011650665221,0.018006996312224587,0.018006996312224587,1,388575.792,Amarutu Technology Ltd,41937.506847741,1.16.19
3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g,5598009.771105667,5608376.1850349065,0.01406685527672423,0.07231528658147299,0.07231528658147299,1,388066.833,AMAZON-AES,39654.385914519,1.16.20
D7WodK26tETSqyWBW35vvMGfige9afLEyTsm1Pvvropd,10735.969430724,11303.4212238041,0.15208451954215013,0.07083333333333333,0.014695830599922004,1,387743.4,LATITUDE-SH,0.0,1.16.19
LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq,176275.91723937,182034.5696599423,0.06103898895253252,0.020407462231030772,0.020407462231030772,1,387689.841,WEBNX,2068.427290012,1.16.17
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,224799.820321816,235866.868507861,0.0005914499218483071,0.02412043538979176,0.02412043538979176,0,387492.1,TEXASNET-ASN,37358.245141381,1.16.19
8Pep3GmYiijRALqrMKpez92cxvF4YPTzoZg83uXh14pW,3515288.506487711,3530110.32925781,0.11606795477498219,0.025262996863139698,0.025262996863139698,7,386058.608,LATITUDE-SH,0.0,1.16.19
BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2,4226065.258810655,4251248.386245485,0.010673373348424218,0.027897419485932017,0.027897419485932017,5,385732.496,HURRICANE,40128.471293021,1.17.5
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,220084.442615377,224616.5962225317,0.1326054948975891,0.02850727647552831,0.02850727647552831,2,384530.636,TERASWITCH,133.601289269,1.16.20
AXA7ztxJGz77RHmocYQ6MEbPYHbpc3TmhtQqZGrdzqo1,194494.860021866,203304.8356801723,0.0025849493874874944,0.03357730528817236,0.033132558699375744,2,384291.124,TIER-NET,37883.540122874,1.16.18
7emL18Bnve7wbYE9Az7vYJjikxN6YPU81igf6rVU5FN8,682866.701534762,686638.7538788128,0.1326054948975891,0.08071526228426182,0.08071526228426182,2,384155.492,TERASWITCH,0.0,1.16.17
2het6nBRLq9LLZER8fqUEk7j5pbLxq2mVGqSse2nS3tf,174125.104663666,216716.1514089262,0.0006881562449427642,0.021631911060105268,0.021631911060105268,10,384136.95,I P House Limited,27074.434692375,1.16.19
3Xn3K5zeTzs4sURj1PCRaF6rvFg2hPgT49B4SiM998f7,107753.556273814,117189.5099304414,0.07424342187844186,0.03453940294284097,0.02921647914684113,2,383905.69,PACKET,2309.309744045,1.16.20
EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH,491098.701624605,496871.7730657224,0.08794113631584836,0.042275086706105594,0.042275086706105594,0,383838.0,OVH SAS,5.780573939,1.16.19
DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao,228623.584743565,245661.8061423521,0.09374856234976944,0.07797999938559802,0.07797999938559802,0,383667.6,LATITUDE-SH,24176.967418841,1.16.17
CiTYUYPAPHdcri5yEfsmqVcs54J6j8X1QaiFLgYqMVe,276142.843607668,359631.0855662328,0.15208451954215013,0.019411107389024785,0.019411107389024785,5,382494.525,LATITUDE-SH,1028.485927004,1.16.18
25NKahLoee3o1z6wYU1rqf1dJgMmmfN7KBc6WmyNxt51,667274.55075223,668482.6029587116,0.14006789540722256,0.08744442784519338,0.08744442784519338,3,380811.621,AMAZON-02,0.0,1.16.20
8tjRQLzor4dP4qd1e7pVDdQmsdwdVv4kSeCVEHwWEiQW,1780644.865673018,1783985.0635101509,0.14006789540722256,0.10622779118024961,0.10622779118024961,3,380807.256,AMAZON-02,0.0,1.16.20
oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe,767.384910759,1058.8917438806,0.1364429750563997,0.0,0.0,6,380767.608,AS-CHOOPA,0.0,1.16.19
7x7jzvQgZ5PHdkZKrzUy2sXgpb3YxY8XjLqrZgd6nbGy,111531.477288381,116931.697644977,0.14006789540722256,0.10833387855763617,0.049026072444767047,3,380745.273,AMAZON-02,0.0,1.16.20
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1129647.62887295,1139630.959363035,0.15208451954215013,0.01981957199180815,0.01981957199180815,3,380726.261,LATITUDE-SH,268.920195897,1.16.17
8RDsLp5kLZEt2swpKne8JuZAN6PFRX1ak29Hci2DT1Xa,74492.569332358,77071.6641476494,0.1326054948975891,0.026086956521739136,0.024473566077267334,3,380507.235,TERASWITCH,0.0,1.16.19
8D8XL6ovqx15RKwC1XtFyTz6H8JYF2fUsxTnsY4b123P,108892.695493449,167742.9337325202,0.006637936774255506,0.022126067067960664,0.02153498480939318,3,380405.482,TIER-NET,38827.369626897,1.16.18
J21SMPFJEY9ExCDPiSJQXN23PVSeoQe3LnKD7QcP3bgP,2725662.296871213,2735795.159648673,0.1326054948975891,0.041106002028580904,0.041106002028580904,3,380249.118,TERASWITCH,11.009351283,1.16.20
DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP,53069.302950787,59074.7721488523,0.0025849493874874944,0.022138157894736853,0.018245170032010066,5,380029.945,TIER-NET,37031.864481233,1.16.19
NoRDTy8jpkpjPR7yxahVdoEUPngbojPhFU5jb8TtY4m,169876.841801035,181676.8515326465,0.15208451954215013,0.012200236656773611,0.012200236656773611,4,379843.447,LATITUDE-SH,0.0,1.16.19
yrfQfUfsZechz1zqQyTRRz43czTZQidcrm4SNVWiDPi,65958.560272128,67431.9976725893,0.009328574519415168,0.04738876319758674,0.03064447029701965,3,379446.637,RELIABLESITE,0.0,1.16.19
