"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","marinade_stake","version","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","msol_votes","vemnde_votes","msol_power","eligible_stake_vemnde","vemnde_power","target_stake_vemnde","target_stake_msol","target_stake_algo","target_stake"
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",2427399.94133185,2604659.56743018,0.00653336615609618,0.0272758543582363,0.0272758543582363,0,403160.2,"AS-WAVE-1",0,"1.16.17",0.957041215136393,0.947232348726264,0.992133514192454,256,594,6,0.983280763147968,1,"SLOW_VOTER,SLOW_VOTER",0,0,1,0,174.730532975,0,0,0,0,0,0,0,0
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",783631.030487458,805633.132664634,0.00932857451941517,0.0654704132527319,0.0654704132527319,0,406356.8,"RELIABLESITE",43860.991860144,"1.16.17",0.938661906238065,0.873341458350163,1,289,1946,1,0.980820405448176,0,"",1,1,2,1,649.260515332,0,0.000838737525556294,1,0,0,1035,39120,40155
"F1FkySZudpAUwfzcgrGVJTrQKFGg2bxBMJooNhRX1RBB",103334.74612083,177788.274671928,0.00062591658496796,0.0148242340757603,0.0148242340757603,0,392502,"I P House Limited",39294.728807057,"1.16.18",0.99588441619928,0.971321154460053,0.965904840278297,92,186,21,0.970933722280122,0,"",1,1,3,1,0,0,0,1,0,0,0,38726,38726
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",186034.654795313,242818.615395101,0.000702470103857564,0.0166945207570208,0.0166945207570208,0,392577.6,"Web Werks India Pvt. Ltd.",41345.073737101,"1.16.17",0.995381054521707,0.967702912696386,0.966090883676611,105,235,17,0.970721066038916,0,"",1,1,4,1,0,0,0,1,0,0,0,38718,38718
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",366299.780529128,391690.415822893,0.000982586151881247,0.0263436176910715,0.0263436176910715,0,392491.4,"MWAY",50701.245082145,"1.16.17",0.993539209941687,0.94903584638069,0.965878754828269,112,565,22,0.968838601118981,0,"",1,1,5,1,4699.839658302,0,0.00607406220356638,1,0,0,7493,38643,46136
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",274431.20281272,293531.90240609,0.0026661182935795,0.0236512683883154,0.0236512683883154,0,392445.5,"OOO NIIR-RadioNet",40210.16781233,"1.16.18",0.982469495898689,0.954244443964802,0.965765799907864,200,458,23,0.967449341141602,0,"",1,1,6,1,1053.335094967,0,0.00136084840433094,1,0,0,1679,38587,40266
"5WPxGiB6zBXNJp8JN3WhSKDuTY3ZBX6dBDcbtVMQAJLX",47275.959710226,71824.6534318244,0.0026661182935795,0.0636460193739481,0.0384809172387535,0,392581.2,"OOO NIIR-RadioNet",38195.792064549,"1.16.19",0.982469495898689,0.925555123044756,0.966099742886055,200,1023,16,0.965499349515591,0,"",1,1,7,1,0,0,0,1,0,0,0,38509,38509
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",468314.067760642,477729.739368923,0.00327923389902266,0.0362644517691523,0.0362644517691523,0,392565.6,"OOO NIIR-RadioNet",40475.05831893,"1.16.19",0.978438082265738,0.92984307954372,0.966061352978466,241,929,19,0.965179444143066,0,"",1,1,8,1,19.716174222,0,0.0000258470732066654,1,0,0,32,38497,38529
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",65328.183353241,66661.6441653418,0.00682055767078294,0.017844012605042,0.0163695772905857,0,392598,"HVC-AS",41426.213116305,"1.16.17",0.955152847302827,0.968331545746531,0.966141085863458,259,226,13,0.964619084537443,0,"",1,1,9,1,0,0,0,1,0,0,0,38474,38474
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",104861.848279787,115100.703129423,0.000288587661050104,0.375944613477575,0.0587704736395368,0,392314.3,"CETIN a.s.",40075.026717615,"1.16.19",0.998102452097564,0.886303108328962,0.965442930941478,50,1780,25,0.964379793995298,0,"",1,1,10,1,1.423826455,0,0.00000129235366033327,1,0,0,2,38465,38467
