"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","target_stake_msol","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","eligible_stake_mnde","mnde_power","target_stake_mnde","target_stake_algo","target_stake"
"Bo9xXMsMvZF1idERuQ8Gqn8kWx1drxUnofxtNajcLsEv",4359.950498011,11139.4402428934,0.00409942961949495,0.09375,0.0313358011953647,100,0,"Hetzner Online GmbH",0,0,0.979681595730247,0.959645365764591,0,445,1137,1663,0.224539119786545,0,"NOT_ELIGIBLE_ALGO_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_SCORE_TOO_LOW",0,0,1894,0,0,0,0,0,0
"82n1Pd5fSmmTBXuRfuaXbaKYkT6EnzA6PaZwFRGs83cB",4007.683965174,10779.0378650106,0.00409942961949495,0.145833333333333,0.0316201531967081,100,0,"Hetzner Online GmbH",0,0,0.979681595730247,0.959279173723201,0,445,1158,1663,0.224510951167977,0,"NOT_ELIGIBLE_ALGO_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_SCORE_TOO_LOW",0,0,1895,0,0,0,0,0,0
"CSryvZQs94UfwQUhgEAqj4LRKft4xzoukCiCS7eEEmYd",3707.222375326,10493.612966784,0.00409942961949495,0.210833333333333,0.0316925308356136,100,0,"Hetzner Online GmbH",0,0,0.979681595730247,0.959185964900276,0,445,1168,1663,0.224503781258521,0,"NOT_ELIGIBLE_ALGO_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_SCORE_TOO_LOW",0,0,1896,0,0,0,0,0,0
"2tCoK3hcQhRvrtTJCtL84Pu2J5V7wtVQt5MH1uMzp4XX",6223.798311528,12878.2341122464,0.00409942961949495,0.14952380952381,0.0321763775045856,100,0,"Hetzner Online GmbH",0,0,0.979681595730247,0.9585628611465,0,445,1202,1663,0.224455850200538,1,"BLACKLIST_COMMISSION_RUG,NOT_ELIGIBLE_ALGO_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_SCORE_TOO_LOW",0,0,1897,0,0,0,0,0,0
"FzyzTv3SkVjMMKvKdVhSc46u8XMhrXZmVg82ZtzbpPFn",4034.651646759,10862.7127196411,0.00409942961949495,0.2775,0.0328078389039937,100,0,"Hetzner Online GmbH",0,0,0.979681595730247,0.957749657308245,0,445,1240,1663,0.224393296059134,0,"NOT_ELIGIBLE_ALGO_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_SCORE_TOO_LOW",0,0,1898,0,0,0,0,0,0
"DWCLHn3hzmru2K8Lg2MFhsBABPmEGDkd664V9z77NjCt",4006.088384569,10786.4451494628,0.00409942961949495,0.241666666666667,0.0328844103803153,100,0,"Hetzner Online GmbH",0,0,0.979681595730247,0.957651047609371,0,445,1241,1663,0.224385710697682,1,"BLACKLIST_COMMISSION_RUG,NOT_ELIGIBLE_ALGO_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_SCORE_TOO_LOW",0,0,1899,0,0,0,0,0,0
"CDnpa7PGGAaJhXEaL6exXW4TfnY5Qd5jyEusYsx282uk",4141.537946999,10969.3050032882,0.00409942961949495,0.232291666666667,0.0330671783235474,100,0,"Hetzner Online GmbH",0,0,0.979681595730247,0.957415676780552,0,445,1257,1663,0.224367605249311,1,"BLACKLIST_COMMISSION_RUG,NOT_ELIGIBLE_ALGO_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_SCORE_TOO_LOW",0,0,1900,0,0,0,0,0,0
"2Ka1ox6B4yse6QQMXotB9gRTF3ZmPynn1DuNfGLXZyey",3695.260413008,10476.7984978878,0.00409942961949495,0.0985714285714286,0.0331108323819516,100,0,"Hetzner Online GmbH",0,0,0.979681595730247,0.957359458541586,0,445,1262,1663,0.224363280769391,0,"NOT_ELIGIBLE_ALGO_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_SCORE_TOO_LOW",0,0,1901,0,0,0,0,0,0
"6cGL7sSyrmMnrpmckb7y5MJz3sDuNsxMvyyBfbMnQnex",3694.036071706,10473.2135355667,0.00409942961949495,0.0967857142857143,0.033627596468841,100,0,"Hetzner Online GmbH",0,0,0.979681595730247,0.956693963327903,0,445,1289,1663,0.224312088829877,0,"NOT_ELIGIBLE_ALGO_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_SCORE_TOO_LOW",0,0,1902,0,0,0,0,0,0
"5Mergmrmd1XFeDRMHbzS4XLiorfG3Qsddwff9RkX4Lup",4125.137316546,10923.6680123503,0.0125112323494721,0.208035714285714,0.042420447823479,99,3715.639,"RELIABLESITE",0,0,0.937989354523738,0.945370420071724,0.00945149064946647,864,1735,1602,0.224297233508759,0,"NOT_ELIGIBLE_ALGO_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_MAX_COMMISSION_OVER_10,NOT_ELIGIBLE_MNDE_STAKE_SCORE_TOO_LOW",0,0,1903,0,0,0,0,0,0
