vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,247271.366704603,412053.0764817866,0.12655008454563024,0.007624127752561938,0.007624127752561938,0,417017.1,OVH SAS,3000000000000,327.122439003,1.13.6
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1160009.494964671,1219786.5961734457,0.003088699939540688,0.011201124939406937,0.011201124939406937,0,416684.9,AS-WAVE-1,0,26875.737220059,1.13.5
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,20743.0406453,20787.508046493,0.1852151954139873,0.00357142857142857,0.0015883744392649307,0,416129.4,TERASWITCH,0,0.0,1.14.17
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,303930.081129857,314686.1206101462,0.030509196561567305,0.011852165091433785,0.011852165091433785,0,415958.1,LATITUDE-SH,6501528140136,26271.811745158,1.14.17
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,12358.273631559,39176.0484839744,0.0828430768370111,0.004020467836257302,0.004020467836257302,0,415695.3,UAB Cherry Servers,0,25291.087736655,1.14.17
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,134006.343905866,151810.1181196705,0.030509196561567305,0.018154949217449236,0.014122802942692867,0,414965.4,LATITUDE-SH,2353187612488634,90670.282538762,1.13.6
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,438415.999483633,502248.2428163612,0.018637436438915436,0.011961689046945312,0.011961689046945312,0,414357.6,RELIABLESITE,1000000000000,26546.967415671,1.13.7
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,9765.379490095,10163.7523995593,0.1852151954139873,0.0,0.0,0,414289.6,TERASWITCH,0,0.0,1.14.17
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,34666.796494644,40533.7891389296,0.1852151954139873,0.0038461538461538438,0.0030836275033064063,0,414217.0,TERASWITCH,0,0.0,1.13.7
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,110510.307368373,113994.3271279957,0.00028863914143790516,0.0071747845707055054,0.006186815699663585,0,413255.4,Web Werks India Pvt. Ltd.,0,26612.955189646,1.13.5
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,488865.847398486,507599.9194546956,0.0012853323371018936,0.00871049849380141,0.00871049849380141,0,413232.7,ALLNODES,0,26601.889069745,1.13.6
EPWrFd8jJ4SLA1YtcZcRAsAMxmnikSVqbumerCq5yV6z,278943.276263528,296579.9438826864,0.030509196561567305,0.01483318916874391,0.01483318916874391,0,413199.5,LATITUDE-SH,0,25997.935009147,1.13.6
ChaossQVry9AgexbXooZoWUTDfhT1x5zsAmTbBqa5142,36610.50840347,49186.4987539442,0.030509196561567305,0.01008522727272727,0.004607294999183848,0,413177.8,LATITUDE-SH,44110881183491,27175.797803066,1.13.5
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,70411.408673875,72616.9828990445,0.030509196561567305,0.009441176470588241,0.008400747531445813,0,413139.8,LATITUDE-SH,0,25771.20970765,1.13.7
bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8,83855.323078566,84591.03794039,0.0011904528410148177,0.0010000000000000009,0.0010000000000000009,0,413132.7,CETIN a.s.,0,27635.586150069,1.13.6
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,435638.5963623,448530.0606172634,0.0011357167805124493,0.011191900287576606,0.011191900287576606,0,413110.6,COGENT-174,28169757490035,27507.398110992,1.13.7
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,36620.632635481,40457.8129150122,0.00010245396036996242,0.5999009324009325,0.023673177535678956,0,413101.2,ZEN-ECN,0,26581.878522535,1.13.5
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,160121.350404038,162428.7610076283,0.003714288767502911,0.005840840840840833,0.005337481309691246,0,413092.1,OOO NIIR-RadioNet,0,26917.692398259,1.13.7
MELNFCV6Rfn1mPLhpAK7gjYzDUhvLdKyMW4mFbfoL9F,68135.012378527,72101.2767432291,0.0011931747858532102,0.0466256458577094,0.013008192120783121,0,413032.2,ORACLE-BMC-31898,0,26543.780492602,1.13.6
CertuszpSb9Qb8v5HhndmSdCC3WoKAiFoBEXmNhjJPUg,678100.700846303,680319.4684165271,0.08069911386151554,0.010055744463021255,0.010055744463021255,0,412929.9,PACKET,0,24660.341163512,1.13.7
F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK,3094637.173047347,3124813.6021052874,0.12655008454563024,0.012512834558823915,0.012512834558823915,0,412858.5,OVH SAS,0,2.842138945,1.13.7
