vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,610022.912021242,634878.9920550528,0.09512968858870346,0.015214078533401088,0.015214078533401088,0,414703.8,UAB Cherry Servers,3000000000000,441.073110492,1.14.17
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,17335.249864219,25314.034029198,0.17853465835773943,0.0,0.0,0,414623.9,TERASWITCH,0,0.0,1.14.17
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,123288.073983403,133427.4271911359,0.09512968858870346,0.0155994933858711,0.010487778629014647,0,414615.7,UAB Cherry Servers,0,91.37748669,1.14.17
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1355605.685579322,1377601.7837112346,0.0035465569863934203,0.015712054086188344,0.015712054086188344,0,414241.6,AS-WAVE-1,0,39809.674830465,1.14.17
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,357089.367698045,361375.4000825884,0.0361680136467557,0.01782892603048316,0.01782892603048316,0,413792.2,LATITUDE-SH,6000000000000,38848.603114765,1.14.17
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,22760.668411826,22965.9150060869,0.17853465835773943,0.004166666666666663,0.002786083218372162,0,413603.7,TERASWITCH,0,0.0,1.14.17
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,162032.625024591,174792.5534716357,0.0361680136467557,0.013772635531754073,0.013772635531754073,0,413477.7,LATITUDE-SH,2353187612488634,107117.538680668,1.14.19
BEASTXeioUFVSWKo1cpbHm4yqiqqu53H8xmjwy9phg4F,1.501139964,448.5046645628,0.17853465835773943,0.0,0.0,0,413217.5,TERASWITCH,0,0.0,1.14.17
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,47133.312969559,47190.8560228422,0.17853465835773943,0.008333333333333337,0.002779006668621163,0,412994.9,TERASWITCH,0,0.0,1.14.19
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,603271.43456163,624794.3807460557,0.010222476026577389,0.018601631683822617,0.018601631683822617,0,412512.6,RELIABLESITE,1000000000000,39435.087887501,1.14.17
