vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,783631.030487458,808504.7267667128,0.009100180821549297,0.07386519051847686,0.07386519051847686,0,404988.1,RELIABLESITE,43880.888151979,1.16.17
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,717830.324824262,779210.6019864726,0.13128725930265836,0.011849250151373714,0.011849250151373714,0,404967.0,TERASWITCH,145.065780327,1.16.18
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,49476.543302206,51890.9832988004,0.13128725930265836,0.09319272209558586,0.048585598466422394,0,404431.5,TERASWITCH,10.723701679,1.16.17
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,44711.750169826,45713.9700679813,0.13128725930265836,0.09115513689526847,0.045326623902740296,0,403888.8,TERASWITCH,3.467349677,1.16.20
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,566414.07541501,601170.4699459168,0.1527017288970127,0.06512885771669212,0.06512885771669212,0,403856.4,LATITUDE-SH,79.846451125,1.16.17
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,2427399.94133185,2648916.597095441,0.006651103141201545,0.028311384817064866,0.028311384817064866,0,401789.1,AS-WAVE-1,0.0,1.16.17
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,881670.341653703,905247.904146679,0.07946050730302381,0.021143884212545407,0.021143884212545407,0,392942.6,UAB Cherry Servers,2683.967400621,1.16.17
4EsJD6cpaae8rh27U9pHsfxAheCLQnze1bDvXZfpjcUv,86131.919940652,89053.7894334996,0.13128725930265836,0.025171356421356417,0.02444663274651666,0,390827.0,TERASWITCH,1.106437038,1.16.17
F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK,1787837.01199477,2321302.772563557,0.08844623820361751,0.012568072761570038,0.012568072761570038,0,390712.5,OVH SAS,5517.519264189,1.16.18
voEskim7SFWrPx1tV2PVisqyrJejxmDEARX11mtZ5vo,123930.691045984,156906.8847704133,0.1527017288970127,0.03149098687788663,0.030113187262966683,0,390604.1,LATITUDE-SH,0.0,1.16.18
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,795711.034685922,817380.0583148984,0.1527017288970127,0.025488561793746912,0.025488561793746912,0,390560.2,LATITUDE-SH,25915.989347714,1.16.19
mrgn6ETrBDM8mjjYN8rbVwFqVwF8z6rtmvGLbdGuVUU,79681.890046123,135883.1131442074,0.13128725930265836,0.028037904323678475,0.026424513879206673,0,390558.1,TERASWITCH,3637.505851761,1.16.19
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,163668.178461735,171197.7265183001,0.1527017288970127,0.012111312333758261,0.012111312333758261,0,390537.0,LATITUDE-SH,24069.551969466,1.16.17
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,241666.189224451,261869.3745403379,0.013282250351910383,0.013752740558958709,0.013752740558958709,0,390534.4,Latitude.sh LTDA,41977.119890023,1.16.17
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,65944.662573819,66924.422220418,0.00697731147125713,0.02451067927170868,0.023036243957252407,0,390529.0,HVC-AS,41444.325986522,1.16.17
mrgn2vsZ5EJ8YEfAMNPXmRux7th9cNfBasQ1JJvVwPn,153632.546863425,165608.9667617829,0.13128725930265836,0.016661525354016105,0.016123403726748604,0,390528.8,TERASWITCH,0.0,1.16.19
BeSov1og3sEYyH9JY3ap7QcQDvVX8f4sugfNPf9YLkcV,142180.753007113,144186.4551611109,0.1248623708105046,0.0546914178713091,0.03071245451798737,0,390527.8,Latitude.sh LTDA,0.0,1.16.19
5WPxGiB6zBXNJp8JN3WhSKDuTY3ZBX6dBDcbtVMQAJLX,47296.693841703,78245.3876110617,0.002620558834408111,0.07054257109808601,0.04537746896289147,0,390521.0,OOO NIIR-RadioNet,38212.323101451,1.16.19
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,188318.050855583,260540.7406044088,0.0007912946277402152,0.016947046009546017,0.016947046009546017,0,390504.9,Web Werks India Pvt. Ltd.,41363.155996232,1.16.20
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,469226.430999341,481607.6036366559,0.003233674439851272,0.03434690888038636,0.03434690888038636,0,390502.4,OOO NIIR-RadioNet,40492.757309773,1.16.19
GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e,3097122.434833331,3258536.8797898544,0.07582998045095278,0.018202640437437724,0.018202640437437724,0,390445.0,PACKET,24917.199097765,1.16.18
F1FkySZudpAUwfzcgrGVJTrQKFGg2bxBMJooNhRX1RBB,179780.938368652,186458.681716621,0.0007158027635266597,0.020956309547458453,0.020956309547458453,0,390442.0,I P House Limited,39311.913863816,1.16.18
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,367664.122650186,397451.6973757777,0.0009980360403831657,0.027696753004602837,0.027696753004602837,0,390420.2,MWAY,50733.411191519,1.16.19
