vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,120597.895276343,127748.911280597,0.09445674914284512,0.004194376026272562,0.004194376026272562,0,415621.6,UAB Cherry Servers,0,27375.369045814,1.14.17
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,560550.254562801,599224.5024411285,0.09445674914284512,0.012864923727216381,0.012864923727216381,0,415618.0,UAB Cherry Servers,3000000000000,47146.216256787,1.14.17
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,17335.249864219,29150.8616804745,0.17805104375754313,0.01428571428571429,0.002646261718026733,0,415256.8,TERASWITCH,0,0.0,1.14.17
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,350165.64809173,353506.6062282064,0.03315502545373681,0.015187203863295117,0.015187203863295117,0,414424.7,LATITUDE-SH,6000000000000,44839.728980678,1.14.17
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1302739.382978415,1332353.7120445366,0.0034102466303591867,0.023231891361551505,0.023231891361551505,0,414404.2,AS-WAVE-1,0,44316.078835019,1.14.17
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,21768.871451312,22306.0797533347,0.17805104375754313,0.01071428571428571,0.002038960960454832,0,414320.0,TERASWITCH,0,0.0,1.14.17
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,46959.405442036,47073.0260866945,0.17805104375754313,0.004960317460317454,0.0034278498493437158,0,413469.8,TERASWITCH,0,0.0,1.14.17
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,135542.738395537,149619.8940856168,0.03315502545373681,0.018797591951670654,0.011277349886207818,0,413355.4,LATITUDE-SH,2353187612488634,117019.755344436,1.14.17
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,579744.048384108,603441.5691259487,0.010802095598545877,0.014112528356393695,0.014112528356393695,0,413192.2,RELIABLESITE,1000000000000,35750.059382246,1.14.17
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,72063.32072518,76143.6218595099,0.03315502545373681,0.022165290980883177,0.011523918376857446,0,412540.7,LATITUDE-SH,0,34998.737498081,1.14.17
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,475358.531437454,478479.8209309812,0.03315502545373681,0.01856994810670004,0.01856994810670004,0,412412.6,LATITUDE-SH,28169757490035,49411.223951349,1.14.17
2PEyBgsPYBQ8pMdXQtEaPGNqWQHE9GCnmV2tTVN4GMru,1121836.45734298,1128036.9960149121,0.11100881539800878,0.014063532475977313,0.014063532475977313,0,412381.4,OVH SAS,0,53.278987927,1.14.17
EPWrFd8jJ4SLA1YtcZcRAsAMxmnikSVqbumerCq5yV6z,317820.745655093,321892.9954975389,0.03315502545373681,0.017365714634956054,0.017365714634956054,0,412305.6,LATITUDE-SH,0,34961.988058095,1.14.17
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1138704.803866387,1157826.4576136323,0.03315502545373681,0.014079915437990576,0.014079915437990576,0,412283.3,LATITUDE-SH,3299928276640355,137821.6041361,1.14.17
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,113479.153373086,120489.6708180415,0.00030848025150380636,0.02027264764221286,0.016253398623703563,0,412212.2,MWAY,25152661503971,41588.198599692,1.14.17
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,110803.100424968,112910.0466704204,0.0002889996963159534,0.01567635358966004,0.012299727084719169,0,412207.0,Web Werks India Pvt. Ltd.,0,40058.302274139,1.14.17
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,37938.366036714,40078.4348189704,0.00010261689709951546,0.8651348039215687,0.025631969483647033,0,412150.5,ZEN-ECN,0,35957.285391058,1.14.17
F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK,3175129.18769925,3309280.307956048,0.11100881539800878,0.016029162045162172,0.016029162045162172,0,412142.3,OVH SAS,0,0.0,1.14.17
CertuszpSb9Qb8v5HhndmSdCC3WoKAiFoBEXmNhjJPUg,687778.095843571,689285.4451822347,0.07609769391681993,0.01585599919667021,0.01585599919667021,0,412041.2,PACKET,0,33611.446138598,1.14.17
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,558344.212602539,573003.7542152591,0.0014666930323443284,0.016587422793795915,0.016587422793795915,0,412006.9,ALLNODES,0,35940.952306619,1.14.18
