vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,msol_votes,vemnde_votes,msol_power,eligible_stake_vemnde,vemnde_power,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,7117454.46345738,7209868.46952607,0.0193304182467369,0.00874580274769299,0.00874580274769299,8,382660.936,UNITAS,319972.608079902,1.14.22,0.894656070230384,0.991254197252307,0.911838009392866,738,1313,202,0.915303571664749,0,"",1,1,231,0,275000.035578393,0,0.490529218595874,1,0,0,525332,0,525332
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,1134182.67839843,1234801.21055662,0.0543877039525542,0.00683512968170729,0.00683512968170729,5,396500.17,LATITUDE-SH,645449.321540137,1.14.22,0.703606285576583,0.993164870318293,0.944815348846408,997,1009,80,0.911425456148888,0,"",1,1,302,0,92127.257543921,271427.591669811,0.164330855714844,1,0.0999999967752277,107095,175990,0,283085
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,190624.621633521,267294.714670152,0.00414667073980813,0.00456974169137896,0.00456974169137896,6,392437.404,Latitude.sh LTDA,215449.55004587,1.14.20,0.97740211382825,0.995430258308621,0.935134234017198,264,604,125,0.946275140472085,0,"",1,1,48,1,65991.124619534,6156300.6739533,0.117710958779492,1,0.0999999967752277,107095,126062,32095,265252
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,255208.50039934,258682.832217991,0.00482987414134626,0.00677463585932911,0.00677463585932911,10,375491.61,HVC-AS,179881.889774361,1.14.24,0.973678897380922,0.993225364140671,0.894754311179865,274,999,423,0.914471251592397,0,"",1,1,249,0,34415.989352416,1585134.13790021,0.0613892857716203,1,0.0999999967752277,107095,65745,0,172840
5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM,160247.713710732,187149.034295894,0.00113241220587444,0.00664394149132521,0.004546538248295,10,393697.59,SERVER-MANIA,167691.572003535,1.14.24,0.993828754744816,0.995453461751705,0.938137115643205,120,602,122,0.95111400982103,0,"",1,1,37,1,0.448528607,247610.766437044,0,1,0.0983904484049163,105371,0,32259,137630
5tq4wWgnwRiJVU6nakZrBCZJ63pMEZJxmVrL2WnZ6yQv,130012.78254159,171109.958472659,0.0543877039525542,0.00396454096775254,0.00315977488986152,4,400674.72,LATITUDE-SH,120246.620336431,1.14.19,0.703606285576583,0.996840225110138,0.954762832386016,997,357,50,0.919360086163344,0,"",1,1,133,0,9991.444349782,11521236.9671923,0.0178213724472414,1,0.0999999967752277,107095,19086,0,126181
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,2017493.99702758,2035352.07413295,0.0543877039525542,0.00775249114696542,0.00775249114696542,6,391149.134,LATITUDE-SH,142598.585945827,1.14.20,0.703606285576583,0.992247508853035,0.9320644313751,997,1168,131,0.901546491827477,0,"",1,1,608,0,9680.587109182,565899.714140575,0.0172684122371878,1,0.0999999967752277,107095,18494,0,125589
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,215284.950483699,240127.188596304,0.0543877039525542,0.0188640997189685,0.0140236761107302,4,401018.304,LATITUDE-SH,110743.479967889,1.14.24,0.703606285576583,0.98597632388927,0.955581554448148,997,1742,48,0.919154187655686,0,"",1,1,138,0,843.652454935,366617.791379838,0.00150547876543606,1,0.0999999967752277,107095,1612,0,108707
Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,350116.286348704,369560.369784188,0.0193304182467369,0.0120555625644056,0.0120555625644056,8,383135.196,UNITAS,35654.02488591,1.14.22,0.894656070230384,0.987944437435594,0.912968117678429,738,1642,189,0.915918288821589,0,"",1,1,210,0,0.884165358,9788337.82717198,0.0000017837426130759,1,0.0999999967752277,107095,2,0,107097
abc1zP7ihWsgQW8z5YmfQNqMckJE5Dfx8fwUNMNVNkY,91896.890104449,92709.6424803773,0.0860974913683005,0.0273942225635774,0.00918558921680869,10,375142.14,UAB Cherry Servers,18156.252793123,1.14.24,0.530799180427798,0.990814410783191,0.893921563441166,1412,1358,639,0.845509877388496,0,"",1,1,1331,0,11304.660119622,114670.541483129,0.0201652102408231,1,0.0455655494475143,48798,21596,0,70394
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,176784.732763203,249066.16858202,0.00414667073980813,0.00627728531805899,0.00627728531805899,5,396526.96,Latitude.sh LTDA,60114.586133646,1.14.20,0.97740211382825,0.993722714681941,0.944879186405912,264,931,78,0.953639908184428,0,"",1,1,30,1,17070.700189751,8885.660128537,0.0304502701478188,1,0.00353093222589492,3781,32611,32344,68736
Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9,79820.186166451,97192.6104427442,0.00414667073980813,0.0197267561679326,0.0080649968969875,4,400552.704,Latitude.sh LTDA,63034.711054235,1.14.24,0.97740211382825,0.991935003103013,0.954472081969428,264,1218,54,0.9608815423426,0,"",1,1,18,1,14085.833343305,10958.0492079,0.0251257984477872,1,0.00435424885200523,4663,26908,32590,64161
B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9,51996.800466021,58181.218545016,0.00414667073980813,0.00119047619047619,0.00119047619047619,5,395768.575,Latitude.sh LTDA,25594.99994185,1.14.20,0.97740211382825,0.998809523809524,0.943072040173579,264,103,103,0.952641088707832,0,"",1,1,34,1,77.519320204,68842.309953785,0.00013913192381992,1,0.0273549698143573,29296,149,32310,61755
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,198118.437529971,214587.442940537,0.000547263853106901,0.00762412619463242,0.00762412619463242,0,417212.6,MWAY,49548.039878979,1.16.9,0.997017605921855,0.992375873805368,0.994170742000229,82,1146,17,0.994470654280875,0,"",1,1,1,1,6851.573636952,0,0.0122222043847961,1,0,0,13089,33729,46818
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,120757.848691248,138843.512929725,0.0543877039525542,0.00661006926996915,0.00566900118688335,5,396474.52,LATITUDE-SH,85716.829548078,1.14.24,0.703606285576583,0.994330998813117,0.944754227778798,997,816,81,0.911468142134944,0,"",1,1,300,0,812.948493991,101053.570724605,0.00145018274443071,1,0.0401547039383274,43004,1553,0,44557
GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT,120971.130153902,121468.196779729,0.000309788615880098,0.0111875843454791,0.0085728270552713,8,383037.4,K4X OU,38760.815245863,1.14.24,0.998311761816111,0.991427172944729,0.912735080800145,41,1284,193,0.931953961890646,0,"",1,1,69,1,55.574354346,21374.000005115,0.0000998895863322506,1,0.00849314740714921,9096,107,31609,40812
R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21,90828.108006503,91558.7805970386,0.000844396042667201,0.0146520146520147,0.00469863315769353,5,394169.44,TIER-NET,42819.45584258,1.16.9,0.995398340776642,0.995301366842306,0.939261481169588,104,631,120,0.952208681545498,0,"",1,1,36,1,3909.081948098,0,0.00697264987451371,1,0,0,7467,32296,39763
54LAJpkmdovUQPRqE4pyDXHRfHpVJqT5MjwEmAEVBboY,88809.184675999,89543.315831781,0.0037550965881328,0.0127720797720798,0.00521641655127389,8,383137.036,OOO NIIR-RadioNet,37279.550745452,1.14.22,0.979536054201768,0.994783583448726,0.912972502191661,254,730,188,0.929506208751452,0,"",1,1,98,1,0.106150946,16434.892283901,0,1,0.00653058320878456,6994,0,31526,38520
GNEQZLFjM1QXvMStREZhK9Z8mYH2ShECMDDGhNWcGfxn,25147.492386611,46178.1839371579,0.00113886993167662,0.03656276106934,0.00957255741365056,8,382076.184,STACKPATH,0,1.14.24,0.99379356242747,0.990427442586349,0.910444611087719,125,1424,207,0.929420052178344,0,"",1,1,101,1,0.884946111,16379.16249516,0.0000017837426130759,1,0.00650833227963897,6970,2,31523,38495
2DM7z4MxS13BmxHc2aENmDYAiMPvYFnMmDyDDYHfuK7D,90574.760524732,91540.6877349186,0.00113886993167662,0.010156940760389,0.00534456431201799,8,382753.304,STACKPATH,37198.878377298,1.14.22,0.99379356242747,0.994655435687982,0.912058111957116,125,752,198,0.930986436931852,0,"",1,1,81,1,0.878651971,15338.928525451,0.0000017837426130759,1,0.00609507770427554,6528,2,31576,38106
9Bnti5HezjTHQ2uqZtr5V9YSdCuzuQTUZNoaZrVtxy5T,51882.806429292,52878.3100097216,0.00482987414134626,0.0015625,0.0015625,8,384070.468,HVC-AS,0,1.14.21,0.973678897380922,0.9984375,0.915196765754283,274,149,160,0.930597150177282,0,"",1,1,85,1,0.884946111,15240.395281769,0.0000017837426130759,1,0.00605576772945166,6485,2,31563,38050
jvLJkuy8Ce8GBaDMgbjfXKMobepVCFcpGWWviAPqV7g,65608.771151977,66545.3569847602,0.0037550965881328,0.00750000000000001,0.00331787537729919,8,384028.516,OOO NIIR-RadioNet,6.820475536,1.14.21,0.979536054201768,0.996682124622701,0.915096798852592,254,380,163,0.931286324734781,0,"",1,1,78,1,0.884946111,14920.457425231,0.0000017837426130759,1,0.00592858270836439,6349,2,31586,37937
NM7f9N6qGAW6bfGYPxp1ZU5ycD1SWqPvFSx6VyeHNvK,60947.883220898,61890.487458687,0.0037550965881328,0.0105128205128205,0.00390597311832842,8,383282.12,OOO NIIR-RadioNet,0,1.14.21,0.979536054201768,0.996094026881672,0.913318221060008,254,488,183,0.929872949683484,0,"",1,1,94,1,0.884946111,14872.197028833,0.0000017837426130759,1,0.00590952430383534,6329,2,31538,37869
9RykQjmjgDZ64o7zf76uUcbr2ai146wcwku4pUSztyLL,86595.724394769,87453.0749999831,0.0037550965881328,0.0120406445406445,0.00450827434082309,8,383665.208,OOO NIIR-RadioNet,20524.230593916,1.14.21,0.979536054201768,0.995491725659177,0.914231076714922,254,595,178,0.930528815477841,0,"",1,1,87,1,0.106150946,10185.571463014,0,1,0.00404750850703005,4335,0,31560,35895
6kUVXggj4MA7i6QtMeCXvHQVmXJ11sADbkETJxsZfAPs,101973.743878861,102795.121310763,0.00482987414134626,0.00329640490930814,0.00329640490930814,8,384062.464,HVC-AS,37559.052262547,1.14.21,0.973678897380922,0.996703595090692,0.915177693121723,274,379,161,0.930449101620751,0,"",1,1,88,1,0.106150946,10183.605374461,0,1,0.00404670231394507,4334,0,31558,35892
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1512769.81581226,1539887.35325332,0.00392711582660368,0.019886802919328,0.019886802919328,0,418010.8,AS-WAVE-1,42211.635641691,1.14.20,0.978598610306597,0.980113197080672,0.996072762903396,263,1920,5,0.992156772825217,0,"",1,1,7,1,636.43399631,1500.462058781,0.00113446030191627,1,0.000596034671591281,638,1215,33651,35504
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,935857.572697705,1037065.6821636,0.00264469138573167,0.00875934019266472,0.00875934019266472,0,417252.2,ALLNODES,39590.266833529,1.14.18,0.985587369086137,0.991240659807335,0.994265104350223,205,1314,16,0.992697418575526,0,"",1,1,5,1,821.056207834,0,0.00146445268533532,1,0,0,1568,33669,35237
5nH6sYJNSa71DCBQHgRCsX1dh5W1bWrUPeYieo9xyZ7f,70500.724403267,71325.5601991037,0.000181907780180891,0.0076669254658385,0.00396841489192342,10,380817.27,COLT Technology Services Group Limited,198.389893776,1.14.20,0.999008667056484,0.996031585108076,0.907444760494773,28,498,217,0.928345886474521,0,"",1,1,105,1,24.59186407,6891.382464061,0.0000445935653268976,1,0.00273821868929064,2932,48,31486,34466
B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv,564766.13700005,576245.123671609,0.00146968465489396,0.00812865682359765,0.00812865682359765,5,395574.965,AS40676,39107.730090354,1.14.19,0.99199073940913,0.991871343176402,0.942610689300287,154,1225,108,0.953996901153656,0,"",1,1,29,1,957.324075629,0,0.00170704168071364,1,0,0,1828,32356,34184
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,656606.48057559,662935.300041311,0.00414667073980813,0.00949397635398202,0.00949397635398202,4,400143.936,Latitude.sh LTDA,62853.899617488,1.16.9,0.97740211382825,0.990506023646018,0.953498033760275,264,1408,59,0.960022352992713,0,"",1,1,19,1,493.163423156,1302.829130465,0.00087938510824642,1,0.000517769446900915,555,942,32561,34058
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,183456.970445296,185615.25970595,0.000473365200753746,0.00940182561294312,0.00902426879366282,0,417180.2,TEXASNET-ASN,39676.091817557,1.14.24,0.997420327391416,0.990975731206337,0.994093536441143,67,1344,18,0.994365519261585,0,"",1,1,2,1,0.000233747,0,0,1,0,0,0,33726,33726
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,49802.042757107,50170.5847381425,0.00012795257230331,0.974770520050125,0.0188924528896862,0,417159.4,ZEN-ECN,40602.281317458,1.14.20,0.999302703820553,0.981107547110314,0.99404397237852,16,1885,20,0.993857898348971,0,"",1,1,3,1,0,0,0,1,0,0,0,33708,33708
