vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"DTDvrj1mKFv453DMAGRuFwg77DuLjsfVHnbLe5BJPL9D","0","0","1.18.22","1","1","1","0.99","0.9992499239799316","0.9992499239799316","0.9992499239799316","1","0.9996804940586898","","0","1","1","1","0","0","1","0","0","52611","52611"
"H9p8zGs56CnL4b7RrbwQ6htc6V4K8PUtKvqH2m7hYAtL","0","0","1.18.22","1","1","1","1","0.9977344932872443","0.9984136923141796","0.9998198810318832","1","0.9996770834724051","","0","1","1","1","3.0000000000000004e-9","9.965737899","2","0","0","52597","52597"
"8DHFGo3fDB8GudbNLZEyExLzXQPwvY4twybPbxwDnffx","0","0","1.18.22","0.9985354912011122","1","1","1","0.9994213275047952","0.9994213275047952","0.9994213275047952","1","0.999359576114654","","0","1","1","1","0.005375654","0","3","0","0","51267","51267"
"o27rnqfNHPwHsRp2xPXXwWzn2q2dGxn6UD4Rt5KMU5h","0","1740.017428312","1.18.23","1","1","1","0.99","0.9885150234381576","0.9979548110250722","0.9994023802781207","1","0.9988822580988391","","0","1","1","1","0.108059428","13925.41671057","4","569","1","49386","49956"
"GxMWXbj3xLVf9bK4rspJ3yjg7cmaLhZX6325brY8J1wi","0","0","1.18.22","0.9997241461352133","1","1","0.93","0.9977344932872443","0.9984136923141796","0.9997761156008366","1","0.9988702576539517","","0","1","1","1","0","2.644673327","5","0","0","49340","49340"
"HQuUQmerqwvBRFo1moWgNPpcc43EJxGUQZmgrrmqA9sA","0","8.013934162","1.18.22","1","1","1","1","0.9924757122934259","0.9941453758200144","0.9990595747035232","1","0.9988266403503545","","0","1","1","1","5.665381173","238.583606382","6","9","90","49175","49274"
"WiFKWdvXypmu9nk4RwuMDh28YbVAp66TigPHUxH5iYY","0","0","1.18.21","1","1","1","0.96","0.994944227557563","0.9968494564093893","0.9986495200812291","1","0.9987877066022003","","0","1","1","1","0.093131615","8.093","7","0","1","42009","42010"
"BUyTfHHrp3HQ4TQXaXrRrNuhLsbz23auKYNrxkQRfViP","0","0","1.18.22","1","1","1","0.9","0.9980372138598947","0.9980372138598947","0.9994512209900451","1","0.9985951920406342","","0","1","1","1","0","0","8","0","0","48318","48318"
"NipDoZC37aMQvv2fFq2moUyyiApQxszc7X4mvWHP2pZ","0","24727.790265852","1.18.22","1","1","1","1","0.9924757122934259","0.9941453758200144","0.9990595747035232","0.9957915876227008","0.9985551298743998","","0","1","1","1","5.299520672","8103.054786336","9","333","85","48173","48591"
"DvFTFLrEQSfEadPQdesvf5bpYWYqXK9iaJAjq95piQBs","0","0","1.18.23","1","1","1","0.93","0.9885150234381576","0.9996069705791344","0.9998636983872937","1","0.9984912178117064","","0","1","1","1","0","0","10","0","0","27928","27928"
"G1juWDqojmp5CWDhgRqtXrtpAFw9xqhjmEQAKr9faf4V","0","0","1.18.22","1","1","1","0.93","0.9885150234381576","0.9996069705791344","0.9998597843648324","1","0.99849071277655","","0","1","1","1","0","0","11","0","0","47942","47942"
"GdVBPczdFaPf1GXvx8ByHeA1ZHAHwwmdQEPihH74SXm9","0","0","1.18.21","1","1","1","0.99","0.9994213275047952","0.9994213275047952","0.9994213275047952","0.9776737461322275","0.9982898528970197","","0","1","1","1","0","0","12","0","0","47234","47234"
"B1UaJwhZ9rmB6rUwCikMCkYEPVgpGYgmmrKqfAHCZanw","0","0","1.18.22","1","1","1","0.9","0.9977344932872443","0.9993229562915827","0.9984107507522854","0.9956917527248729","0.9982878827067136","","0","1","1","1","0","0","13","0","0","41151","41151"
"yrfQfUfsZechz1zqQyTRRz43czTZQidcrm4SNVWiDPi","0","71932.642403724","1.18.23","1","1","1","0.99","0.9992499239799316","0.9992499239799316","0.9992499239799316","0.9765312809043908","0.9981663831492956","","0","1","1","1","242.47035538199998","34772.827449126","14","1424","3868","46809","52101"
"g4MMQmzT7182jBvyUebMvsgvNM3RVrVFFJd9tRjWXhf","0","1456.55950381","1.18.22","1","1","1","0.9","0.9980372138598947","0.9980372138598947","0.9994512209900451","0.9922219760749631","0.9980933840454705","","0","1","1","1","0","31373.681388286","15","1284","0","46562","47846"
"Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw","0","1038.582689167","1.18.22","1","1","1","1","0.9917746028276873","0.9934393585317424","0.9991621789613667","0.989189429183924","0.9980288663052876","","0","1","1","1","7.904363869000001","80.27352268599999","16","3","125","46346","46474"
"HG574XwiowrjLx8h91KhHUhPeMfmUPBLfC9XrXynj9x","0","0","1.18.22","1","1","1","1","0.9901972429614089","0.9910135021622364","0.9953269779833982","1","0.9978949323981651","","0","1","1","0","0","0","17","0","0","0","0"
"9esjPxaUdD7yg4yDrBkP3jLipcAGVjpLDXsddF89avzW","0","0","1.18.22","1","1","1","1","0.9901972429614089","0.9910135021622364","0.9953269779833982","1","0.9978949323981651","","0","1","1","1","0","0","18","0","0","45904","45904"
"3FLezD8GJgnawEHhZcsjdPxZVar9FzqEdViusQ5ZdSwe","0","0","1.18.22","1","1","1","1","0.9901972429614089","0.9910135021622364","0.9953269779833982","1","0.9978949323981651","","0","1","1","1","0","0","19","0","0","45904","45904"
"HE1zd4TpbDuKzg6cqbk91XjSZELL7F33eqDinxj5hLfG","0","21.145107571","1.18.22","1","1","1","1","0.9901972429614089","0.9910135021622364","0.9953269779833982","1","0.9978949323981651","","0","1","1","1","0.000393788","911.820219407","20","36","0","45904","45940"
"VoTEJDVw84uZvDWcMXYgfNAVcLETHsPyPEc2nTpwZPa","0","40619.237849527","1.18.22","1","1","1","0.96","0.9924757122934259","0.9941453758200144","0.9973160571282674","0.9952291523851254","0.997886905978394","","0","1","1","1","0","0","21","0","0","45878","45878"
"J6XZBDuUpuBzgcVGmY8NgHQYKbGZegoYmbpadAKo1qRw","0","745.931819451","1.18.22","1","1","1","0.9","0.9977344932872443","0.9993229562915827","0.9984107507522854","0.9890349090226757","0.9978584089194752","","0","1","1","1","0","15131.181440639","22","619","0","45785","46404"
"GNajgJGjkdnmZTRGZzsQ4P4eL54gHRMfDDLyZpnZYmUy","0","0","1.18.22","1","1","1","1","0.9852513159797263","0.9990073882454825","0.9990073882454825","0.9832318183850757","0.9977425156918703","","0","1","1","0","0","0","23","0","0","0","0"
"HcbE5huUVDgsf7SURsRfQqnFMp3Zz3i49eXMddugPyAP","0","946.149699381","1.18.23","1","1","1","1","0.9924757122934259","0.9941453758200144","0.999555108464861","0.9818967220655364","0.9977226267754005","","0","1","1","1","0.24856640900000002","69.647278753","24","2","3","45349","45354"
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j","0","1518.827441113","1.18.23","1","1","1","1","0.9977344932872443","0.9984136923141796","0.999412584854989","0.967891210835079","0.9975529943421657","","0","1","1","1","337.55674899499996","1219.610465163","25","49","5385","44817","50251"
"5akpkYincAbsTBXVbf2GDCg4KatMnc8BKkXZCh7MWGPK","0","0","1.18.23","1","1","1","0.92","0.9758974362272067","0.9987301676890631","0.9999027644386554","1","0.9974956268798782","","0","1","1","1","0","0","26","0","0","44641","44641"
"8XPteKmVNkkAwESc7b68BLKLLfHfBwKrag9jk2JnotqM","0","0","1.18.22","1","1","1","0.92","0.9938983739844262","0.9938983739844262","0.9931622057541926","1","0.9973196352560936","","0","1","1","1","13.394575574000001","8.795043087","27","0","39","17069","17108"
"Cn9bZCGSYN57GsTfJ5YLCy8HMejHZqrBQkv99eusJtEH","0","70393.8587537","1.18.23","1","1","1","0.99","0.9924757122934259","0.9941453758200144","0.9973160571282674","0.9804982758843808","0.9972417526557653","","0","1","1","1","0","0","28","0","0","43877","43877"
"4VgntoyhaZ9TFXCJ73xNSon3sL4ieV2yrACRFSCnzf6i","0","0","1.18.23","1","1","1","0.93","0.9901972429614089","0.9910135021622364","0.9953269779833982","1","0.9971827388497779","","0","1","1","1","0","0","29","0","0","43704","43704"
"EsEtxoyhFTgfvudcy2VwwQJ1qA6BScLUW39PKpYczuxF","0","1150.314363034","1.18.22","1","1","1","0.9","0.9977344932872443","0.9984136923141796","0.9984107507522854","0.9797768478147436","0.9971731213598598","","0","1","1","1","0","17188.531024289","30","702","0","43676","44378"
"8EfUy8zz6DF2iTMQCUe4QAnoq4jVUzfU1yvZMCr2yJ7m","0","1382.785567398","1.18.22","1","1","1","1","0.9758974362272067","0.9987301676890631","0.9995635482789362","0.9827262110538949","0.9971513545401658","","0","1","1","1","0","21548.65820741","31","883","0","43613","44496"
"DnHUCbu4unnxGukqp5hJWZL6a1P5Msb491f6iybbRCF5","0","0","1.18.22","1","1","1","0.92","0.9917746028276873","0.9983570703238119","0.9983570703238119","0.981596370256028","0.9970970786591651","","0","1","1","1","6.6669031","1.591863269","32","0","106","43456","43562"
"9KCBBdzx4cGZg14YaqBuZd1tGUvo9ohYnW7KEqQes1E1","0","0","1.18.22","1","1","1","0.92","0.9917746028276873","0.9983570703238119","0.9983570703238119","0.9796925025837205","0.9969742484867581","","0","1","1","1","0","0","33","0","0","43105","43105"
"MNDE6ueF5uMvyk3ohq7wWZ8H749pbpj1yHj2MvMRCJM","0","1091.131869558","1.18.22","1","1","1","0.92","0.9924757122934259","0.9941453758200144","0.9995567342300533","0.9820565058142648","0.9969192096966336","","0","1","1","1","25.164878620000003","67.608695859","34","2","401","42951","43354"
"2g2QU1NDRax6i2mKzRwgRfdBFoDkMC6bj7Zp5Q3i8sCq","0","892.035409476","1.18.22","1","1","1","0.95","0.9917746028276873","0.9934393585317424","0.9991621789613667","0.9797455916703682","0.9969108767882842","","0","1","1","1","1e-9","1289.026381706","35","52","0","42927","42979"
"4DcSke272vfn4QQK49RNzPPj9pYasbyjoiY1a5UxLDH1","0","10238.728134002","1.18.21","1","1","1","0.9","0.9977636922641848","0.9977636922641848","0.9977636922641848","0.9773879170585292","0.9968744859514426","","0","1","1","1","2e-9","26708.877161796","36","1093","0","42826","43919"
"Cc7UtVq4G25VbC3w6Ccs2XL2xikjc926q1sHp8zfddoL","0","0","1.18.22","1","1","1","0.92","0.9917746028276873","0.9983570703238119","0.9983570703238119","0.9778226621094825","0.9968536136174524","","0","1","1","1","0","0","37","0","0","42768","42768"
"FGj3nQTn2Lwe9KkaKnFGm4HcxLSh8B8TjpvP4CinP4iX","0","0","1.18.22","1","1","1","1","0.9901972429614089","0.9910135021622364","0.9953269779833982","0.9815173634859259","0.9967025042359667","","0","1","1","1","0","0","38","0","0","42354","42354"
"8mu3JHHF1Qkcrbqjo6KWxyWvTxarZjqptJTokR2jrDFo","0","0","1.18.22","0.9976260935828081","1","1","0.95","0.9758974362272067","0.9989644031829751","0.9963584834692149","1","0.9966004177970412","","0","1","1","1","0.016638614","0","39","0","0","42080","42080"
"QodirbUG8AZQBWpHhPJPfjj1xg4AaQUZCVVtwT8YfPi","0","99.370832159","1.18.22","1","1","1","1","0.9758974362272067","0.9839561664865701","0.997004518895998","1","0.9965058531451005","","0","1","1","0","0","0","40","0","0","0","0"
"3Xn3K5zeTzs4sURj1PCRaF6rvFg2hPgT49B4SiM998f7","0","4621.688547072","1.18.22","1","1","1","0.92","0.9977636922641848","0.9977636922641848","0.9977636922641848","0.9682636732079031","0.9964893089288216","","0","1","1","1","1132.792511272","1206.344575752","41","49","18071","41787","59907"
"5iJDEVRi1nMLwKAWhYbEokZnvBAe15rgFaHGkggVEP9z","0","0","1.18.22","1","1","1","0.9","0.9977636922641848","0.9977636922641848","0.9977636922641848","0.969025287453839","0.9963349614608175","","0","1","1","0","3.37700908","109.63090284900001","42","0","0","0","0"
"6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ","0","0","1.18.21","1","1","1","0.9","0.9977636922641848","0.9977636922641848","0.9977636922641848","0.9683942723199302","0.996294250807017","","0","1","1","0","2.295586126","33143.057890647","43","0","0","0","0"
"FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb","0","0","1.18.22","1","1","1","0.93","0.9992026888769981","0.9992026888769981","0.9992934061667754","0.9561828248541413","0.9962411199600121","","0","1","1","0","0.08877536200000001","0","44","0","0","0","0"
"GiXx1mwSR44Tz96CaDqoadzAhZgZv7e3yZshqUwiEwwh","0","0","1.18.22","1","1","1","0.92","0.9758974362272067","0.9987301676890631","0.999443732865377","0.9813441412026228","0.996232793206076","","0","1","1","1","0.674978444","3.744519054","45","0","10","41129","41139"
"5HScvYkTWL9iojhPv26xK7GqB7oBsj9A2qHCeNRFmdyG","0","34768.576466296","1.18.22","1","1","1","0.92","0.9924757122934259","0.9993647075963918","0.9993647075963918","0.9631873042313277","0.9961821608459437","","0","1","1","1","2.0841075480000004","154.87337298","46","6","33","41002","41041"
"DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP","0","0","1.18.22","0.9964982268294487","1","1","1","0.9924757122934259","0.9941453758200144","0.9994822730450187","0.974738831405172","0.9961218250107035","","0","1","1","1","1e-9","0","47","0","0","40853","40853"
"8M7fvH3pXSrDK8xaNXLN6kNxaAL3J4niRqPvzQru7X4w","0","0","1.18.22","1","1","1","1","0.9758974362272067","0.9839561664865701","0.9939434394489466","1","0.9961108751519325","","0","1","1","0","0","0","48","0","0","0","0"
"ASrBTnxfvt8uY164wRrM9xXP925yoHzoRBnVYU5s7DEs","0","0","1.18.22","1","1","1","1","0.9758974362272067","0.9839561664865701","0.9939434394489466","1","0.9961108751519325","","0","1","1","0","0","0","49","0","0","0","0"
"F2bcoVhE2he5DCruN4PKkWAriNXs2VWty94n9CCdWZ8s","0","0","1.18.22","1","1","1","1","0.9758974362272067","0.9839561664865701","0.9939434394489466","1","0.9961108751519325","","0","1","1","0","1e-9","0","50","0","0","0","0"
"indVHvxmQVkK4VsdHiK8kXjLDSjHfHRfP3yvZ947Gn3","0","0","1.18.22","1","1","1","0.95","0.9758974362272067","0.9839561664865701","0.9978040738750279","1","0.9961003118520722","","0","1","1","1","0","0","51","0","0","40800","40800"
"HVuzQEZtxQycpfJsLNAeykrqT2vLzKtUyKaAnNsnKy1A","0","0","1.18.23","1","1","1","1","0.9852513159797263","0.986271795900881","0.9863452321152424","1","0.995958030584615","","0","1","1","0","0","0","52","0","0","0","0"
"H1ScoL1TosVSRvJgARRnMs9extCdXZRWdKRqY4H7k3ik","0","0","1.18.23","1","1","1","1","0.9852513159797263","0.986271795900881","0.9863452321152424","1","0.995958030584615","","0","1","1","0","0","0","53","0","0","0","0"
"9V3mbi8z9MHicFQN9n9CGEMfuX4yKaBjJNuzyTUxaWXi","0","0","1.18.22","1","1","1","1","0.9852513159797263","0.986271795900881","0.9863452321152424","1","0.995958030584615","","0","1","1","1","1e-9","0","54","0","0","40454","40454"
"De4k4hrdkxFHmAx4nVRA3g5ukdg4YqmDLdwuYUcrjjud","0","1310.459148188","1.18.23","1","1","1","0.9","0.9758974362272067","0.9839561664865701","0.9998404006398247","1","0.9958543540152718","","0","1","1","1","0","18999.18026888","55","170","0","19949","20119"
"6GoijNiK3JZVAY96ykCfPhcJnrQfrQMLvrQaX5HyMVhu","0","1327.2691445199998","1.18.23","1","1","1","0.9","0.9758974362272067","0.9839561664865701","0.9998404006398247","1","0.9958543540152718","","0","1","1","1","0","18999.112008603","56","56","0","6551","6607"
"7Eg46UwGgsufXdd9C9kF27UAyD2t4VdmCdVTtPFoqxCy","0","0","1.18.22","1","1","1","0.9","0.9901972429614089","0.9910135021622364","0.9953269779833982","0.9840160063708815","0.9958462876478994","","0","1","1","0","4.185919489000001","182.168220099","57","0","0","0","0"
