"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","marinade_stake","version","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","msol_votes","msol_power","eligible_stake_mnde","mnde_power","target_stake_mnde","target_stake_msol","target_stake_algo","target_stake"
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",160816.690395048,165869.541980919,0.00042323468404711,0.00377105543071929,0.00377105543071929,0,410359.4,"TEXASNET-ASN",0,33394.458540481,"1.14.17",0.997620011898088,0.99519385533342,0.99038813347428,57,83,20,0.991870401067107,0,"",1,1,1,1,0.009757611,0,1,0,0,0,33913,33913
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1296340.45389983,1315687.34750514,0.00335702456007082,0.0259881595841783,0.0259881595841783,0,412838.9,"AS-WAVE-1",0,44252.941100396,"1.14.17",0.981122344618842,0.966878541863305,0.996372320450256,233,1729,6,0.99175741812335,0,"",1,1,2,1,0,0,1,0,0,0,33909,33909
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",110152.645732406,111770.224987634,0.000285184318350322,0.0122949202082267,0.0110110057860843,0,410329.8,"Web Werks India Pvt. Ltd.",0,40001.324954489,"1.14.17",0.998396314597766,0.985966664318595,0.99031669490421,32,673,22,0.991225095581248,0,"",1,1,3,1,0,0,1,0,0,0,33890,33890
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",107631.363903248,114456.388733019,0.000292065737814212,0.0183917748917749,0.0143725258732656,0,410377.8,"MWAY",25152661503971,34019.884710663,"1.14.17",0.998357618108405,0.981682465336262,0.990432541234053,33,1003,18,0.990978701068738,0,"",1,1,4,1,0,0,1,0.000620692195801657,668,0,33882,34550
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",530648.446124877,559673.515814883,0.0014280407496784,0.0143659466671291,0.0143659466671291,0,410377.5,"ALLNODES",0,33642.099354294,"1.14.18",0.991969656265455,0.981690850420243,0.990431817194492,161,1001,19,0.989996025761236,0,"",1,1,5,1,0,0,1,0,0,0,33848,33848
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",36360.233166022,38190.0000950402,0.0000974568449837606,0.83532196969697,0.0277307262821938,0,410349.9,"ZEN-ECN",0,33323.414968177,"1.14.17",0.999451968044553,0.964657670864272,0.990365205554832,8,1747,21,0.989785666346284,0,"",1,1,6,1,0,0,1,0,0,0,33841,33841
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",154670.201340718,157369.176476988,0.00492864750534401,0.00889020217508589,0.00889020217508589,0,410513.5,"OOO NIIR-RadioNet",0,33267.150187895,"1.14.17",0.972284590882134,0.988669591695592,0.990760048462381,294,436,14,0.987756866006436,0,"",1,1,7,1,0,0,1,0,0,0,33772,33772
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",167057.728416878,217659.026588947,0.00413601399740739,0.0208478457163572,0.0170474038226404,0,410521.8,"OOO NIIR-RadioNet",0,33270.473963527,"1.14.17",0.976741830303126,0.978273379835843,0.990780080223584,257,1240,13,0.98765829559061,0,"",1,1,8,1,0,0,1,0,0,0,33769,33769
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",244217.220770638,246084.820336831,0.000819996428184333,0.00890390978753047,0.00890390978753047,0,407687.2,"23M GmbH",0,33196.49780268,"1.15.0",0.99538888986123,0.988652121581547,0.983938871753286,92,438,30,0.986062970679759,0,"",1,1,9,1,0,0,1,0,0,0,33714,33714
"MELNFCV6Rfn1mPLhpAK7gjYzDUhvLdKyMW4mFbfoL9F",58016.03346236,64760.4853517587,0.000695965231006349,0.264132996632997,0.0277307262821938,0,408211.7,"ORACLE-BMC-31898",0,33186.341359999,"1.13.6",0.996086358156424,0.964657670864272,0.985204734253346,80,1747,29,0.985298286900814,0,"",1,1,10,1,0,0,1,0,0,0,33688,33688
"AGDcryhr4pfWGb3TtFfZkxDVGYBunT5haDSjXZHnSoxZ",0.002021356,0.0020255919,0.0014280407496784,0,0,1,406278.774,"ALLNODES",0,0,"1.14.18",0.991969656265455,1,0.980539684608367,161,1,35,0.983795089124198,0,"NOT_ELIGIBLE_ALGO_STAKE_MIN_STAKE_BELOW_1000,NOT_ELIGIBLE_MSOL_STAKE_MIN_STAKE_BELOW_100,NOT_ELIGIBLE_MNDE_STAKE_MIN_STAKE_BELOW_100",0,0,11,0,0,0,0,0,0,0,0,0
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",579744.048384108,594833.395055024,0.0124858272039613,0.0178568065284721,0.0178568065284721,0,411462.5,"RELIABLESITE",1000000000000,33406.452988881,"1.14.17",0.929788079030291,0.977241810141572,0.993050426941995,490,1304,9,0.982101710586315,0,"",1,1,12,1,0,0,1,0.0000246800418339978,27,0,33579,33606
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",367280.353409359,380426.80052715,0.0048058617556215,0.0132176980963645,0.0132176980963645,1,406261.548,"Amarutu Technology Ltd",0,32992.044645608,"1.14.17",0.972975055615859,0.983154273285718,0.980498110256745,272,898,36,0.979545037468068,0,"",1,1,13,1,0,0,1,0,0,0,33491,33491
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",82260.174413512,84272.8675935634,0.00122932314930478,0.0399785530373766,0.0181762543542771,0,402813.9,"CETIN a.s.",0,33053.317975268,"1.14.17",0.993087110818109,0.976834679434413,0.972177331769408,126,1318,38,0.975752478366516,0,"",1,1,14,1,0,0,1,0,0,0,33361,33361
"5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z",108260.797962753,110302.662409092,0.000282483801988466,0.0123810097948029,0.00947857985795567,4,399901.268,"TIER-NET",2704427055171,32997.257014746,"1.14.17",0.998411500491201,0.987919714555249,0.965147795782228,31,500,42,0.972016974873841,0,"",1,1,15,1,0,0,1,0.0000667302010878181,72,0,33234,33306
"3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g",5394453.60360264,5434209.92741743,0.0147187025302195,0.0118904944544655,0.0118904944544655,1,406325.997,"AMAZON-AES",0,32706.175246057,"1.14.17",0.917231885245011,0.984845771282013,0.980653655675746,536,757,34,0.971218930656115,0,"",1,1,16,1,0,0,1,0,0,0,33206,33206
"DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5",344201.477391791,350546.15893099,0.0329949830439897,0.0158479034578182,0.0158479034578182,0,413209.7,"LATITUDE-SH",6501528140136,44775.704674933,"1.14.17",0.814458337117902,0.979802122222918,0.997267233348297,806,1145,3,0.967799317687822,0,"",1,1,17,1,0,0,1,0.00016045645966561,173,0,33090,33263
"9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6",131096.667675888,141090.650217022,0.0329949830439897,0.0153864547695251,0.00832104357500396,0,411706.3,"LATITUDE-SH",2353187612488630,116853.489896838,"1.14.17",0.814458337117902,0.989394974448637,0.993638829758991,806,381,7,0.965746149713412,0,"",1,1,18,1,1046.517366598,0.0107781472292853,1,0.0580696776687623,62506,11602,33019,107127
"EPWrFd8jJ4SLA1YtcZcRAsAMxmnikSVqbumerCq5yV6z",318837.744451447,322388.823032535,0.0329949830439897,0.0136594262072002,0.0136594262072002,0,410644.8,"LATITUDE-SH",0,27497.848573118,"1.14.17",0.814458337117902,0.982591298478539,0.991076936443807,806,932,10,0.963252102857878,0,"",1,1,19,1,0,0,1,0,0,0,32934,32934
