vote_account,vemnde_votes
GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e,0
H7fXvnLCKtZqJBTipxeseabGfAZUdHJ9XuP6hCKrbvUb,0
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1500.462058781
J1to1yufRnoWn81KYg1XkTWzmKjnYSnmE2VY8DGUJ9Qv,0
J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF,0
J2nUHEAgZFRyuJbFjdqPrAa9gyWDuc7hErtDQHPhsYRp,0
LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq,22051.967994653998
Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9,10942
NM7f9N6qGAW6bfGYPxp1ZU5ycD1SWqPvFSx6VyeHNvK,14872.197028833
R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21,0
RBFvvcGPBpgkBYmJGsphoDQJD8sszSuorM7TorWm12Y,0
Rash24BXgUyy65JJ5KBzpYLrj3pyCqEMEixLVimTcDp,0
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,0
StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp,0
Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj,0
We11J5D4iXcNbdMwCZX2o9RRkwaWBo1AGLADfubmeTb,0
abc1zP7ihWsgQW8z5YmfQNqMckJE5Dfx8fwUNMNVNkY,114670.541483129
bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8,0
beefKGBWeSpHzYBHZXwp5So7wdQGX6mu4ZHCsH3uTar,0
eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym,0
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,101053.570724605
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,1302.829130465
jvLJkuy8Ce8GBaDMgbjfXKMobepVCFcpGWWviAPqV7g,14920.457425231
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,6156300.6739532985
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,0
