vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1779538.591264896,1981886.3871710692,0.004996876862924183,0.015173245859497596,0.015173245859497596,0,421663.3,AS-WAVE-1,45523.300626689,1.14.20
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,513397.477110911,528289.137403467,0.0817828808153231,0.005694363668550651,0.005694363668550651,0,418772.8,UAB Cherry Servers,2808.285190504,1.16.13
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,829526.69673267,847960.785605614,0.0817828808153231,0.0070845411178410474,0.0070845411178410474,0,417152.0,UAB Cherry Servers,2408.83195653,1.14.27
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,671008.461846236,681775.3887227583,0.010080696580518161,0.009505726938316528,0.009505726938316528,0,417081.1,RELIABLESITE,40332.191980416,1.14.27
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,375804.105808236,409135.7736783173,0.06861318178341959,0.014340198958961714,0.014340198958961714,0,416747.0,LATITUDE-SH,39676.621705099,1.14.27
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,26487.612929204,27052.1159022773,0.18266590688359904,0.015000000000000003,0.004390342797544894,0,416730.0,TERASWITCH,0.0,1.14.27
2tucttroqFNXsrYeMBQ8LfzKNfgwT2rHBzAF6RzbbHEp,200313.598730745,201637.0399237945,0.1314628302129773,0.788671594501958,0.5456061809793399,0,415274.4,AMAZON-02,0.0,1.14.24
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,60532.916453525,60953.440904625,0.004277072869695281,0.007916666666666673,0.00549071185078087,0,415211.4,HVC-AS,40860.378340391,1.14.24
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,111545.726726161,116907.8091712116,0.06861318178341959,0.0062727272727272744,0.0052456657688331396,0,415184.7,LATITUDE-SH,39323.134003525,1.14.28
CiTYUYPAPHdcri5yEfsmqVcs54J6j8X1QaiFLgYqMVe,1301.279561618,45627.0728050697,0.06861318178341959,0.0,0.0,0,415155.0,LATITUDE-SH,0.0,1.14.27
FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb,196465.231370652,211264.7797158448,0.06861318178341959,0.009253357654057059,0.009253357654057059,0,415117.7,LATITUDE-SH,38989.930383277,1.14.28
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,149350.01578189,152995.4301956157,0.0005667774286298069,0.012631864164866901,0.009539251142851517,0,415113.2,Web Werks India Pvt. Ltd.,40780.378167436,1.14.24
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,385226.093685803,393811.9605932983,0.0028270914233014316,0.010876861429522633,0.010876861429522633,0,415066.5,OOO NIIR-RadioNet,39922.228600172,1.14.28
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,206152.254866827,211009.2760404604,0.0028270914233014316,0.010683147084419687,0.01047327988671838,0,415063.2,OOO NIIR-RadioNet,39631.222149791,1.14.27
CertuszpSb9Qb8v5HhndmSdCC3WoKAiFoBEXmNhjJPUg,8584.800483359,8614.5843232598,0.08359658820091381,0.0875,0.004691798970090788,0,415021.6,PACKET,3.385727408,1.14.27
6559KMdiUseNSAkRcK9WcFcNTppoj6jWtKVedpMkBYCn,87839.64530641,96518.5443189982,0.006458265180125043,0.016214817440623884,0.01033591392914633,0,414927.5,Latitude.sh LTDA,17.467672472,1.14.28
EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH,404528.80306373,408338.140833154,0.09331741223198628,0.010107088717633106,0.010107088717633106,0,414881.3,OVH SAS,0.0,1.14.27
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,253271.581279396,260066.0073600233,0.0006558026034972504,0.011255409977406039,0.011255409977406039,0,414848.5,MWAY,49862.82503114,1.16.13
DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao,269745.979098269,272640.2998822622,0.0006875063088330638,0.015781081509547,0.015781081509547,0,414843.8,23M GmbH,39391.228499238,1.14.27
bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8,101533.392714189,103190.2309545944,0.001326561855857936,0.0033809523809523847,0.0033809523809523847,0,414716.5,CETIN a.s.,39490.572223947,1.14.28
73ckp5sRXUBqfEibK2TdCeArUpdFyw4mvq6QtTjMfuZD,9954.896611004,10155.875994019,0.06861318178341959,0.00625,0.0017961985226034132,0,414606.4,LATITUDE-SH,11.696412431,1.14.27
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,581543.921825603,590104.1969911722,0.062108096557710726,0.01453751689997378,0.01453751689997378,0,414583.1,LATITUDE-SH,39994.160165303,1.16.14
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,1155609.567701004,1191268.3731467244,0.003003758951719577,0.010020703701505785,0.010020703701505785,0,414551.1,ALLNODES,39849.180330604,1.14.26
HLM6hyDWrEca9QMS92nDBa2AreU1qDkppttPVuJ7E2CU,20264.722545888,21174.3499126014,0.0817828808153231,0.0911904761904762,0.01481270970810398,0,414480.8,UAB Cherry Servers,0.0,1.14.28
4EsJD6cpaae8rh27U9pHsfxAheCLQnze1bDvXZfpjcUv,31828.28661332,32626.0872659103,0.18266590688359904,0.014965034965034962,0.007773078061764876,0,414124.8,TERASWITCH,0.0,1.14.27
GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e,3758765.967750735,3824986.621367122,0.08359658820091381,0.012864056790582135,0.012864056790582135,0,414029.6,PACKET,15546.492416399,1.16.14
CqSMzh8DWZeqYVa5M1V1rHU825T19NCjYipM3pkdHncm,88949.340659333,89702.6424309537,0.09331741223198628,0.015056818181818166,0.011706537368158881,0,413395.9,OVH SAS,0.0,1.14.28
