"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","marinade_stake","version","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","msol_votes","vemnde_votes","msol_power","eligible_stake_vemnde","vemnde_power","target_stake_vemnde","target_stake_msol","target_stake_algo","target_stake"
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1779538.5912649,1981886.38717107,0.00499687686292418,0.0151732458594976,0.0151732458594976,0,421663.3,"AS-WAVE-1",45523.300626689,"1.14.20",0.97275442619105,0.978032128693294,1,305,1644,1,0.9941185370058,0,"",1,1,1,1,540.18866054,1500.462058781,0.00104689711327815,1,0.000421792898707036,436,1082,32779,34297
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",149350.01578189,152995.430195616,0.000566777428629807,0.0126318641648669,0.00953925114285152,0,415113.2,"Web Werks India Pvt. Ltd.",40780.378167436,"1.14.24",0.99690963441994,0.986189043306292,0.984466041981837,87,1127,12,0.986512979381888,0,"",1,1,2,1,0,0,0,1,0,0,0,32529,32529
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",101533.392714189,103190.230954594,0.00132656185585794,0.00338095238095238,0.00338095238095238,0,414716.5,"CETIN a.s.",39490.572223947,"1.14.28",0.992766894212646,0.995105046903832,0.983525243956493,164,234,20,0.985837790376466,0,"",1,1,3,1,0,0,0,1,0,0,0,32506,32506
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",253271.581279396,260066.007360023,0.00065580260349725,0.011255409977406,0.011255409977406,0,414848.5,"MWAY",49862.82503114,"1.16.13",0.996424222824008,0.983704383348332,0.983838289934173,96,1335,18,0.985764286795237,0,"",1,1,4,1,4924.181694131,0,0.00954615071441035,1,0,0,9866,32504,42370
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",269745.979098269,272640.299882262,0.000687506308833064,0.015781081509547,0.015781081509547,0,414843.8,"23M GmbH",39391.228499238,"1.14.27",0.996251357718976,0.977152102398356,0.983827143600119,103,1676,19,0.985225096449038,0,"",1,1,5,1,0,0,0,1,0,0,0,32486,32486
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",206152.254866827,211009.27604046,0.00282709142330143,0.0106831470844197,0.0104732798867184,0,415063.2,"OOO NIIR-RadioNet",39631.222149791,"1.14.27",0.984585225901858,0.984836753662267,0.984347463959989,205,1254,14,0.984421680389683,0,"",1,1,6,1,958.335094968,0,0.00185727302688975,1,0,0,1920,32460,34380
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",385226.093685803,393811.960593298,0.00282709142330143,0.0108768614295226,0.0108768614295226,0,415066.5,"OOO NIIR-RadioNet",39922.228600172,"1.14.28",0.984585225901858,0.984252447082371,0.984355290109431,205,1294,13,0.984382753844646,0,"",1,1,7,1,0,0,0,1,0,0,0,32458,32458
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",60532.916453525,60953.440904625,0.00427707286969528,0.00791666666666667,0.00549071185078087,0,415211.4,"HVC-AS",40860.378340391,"1.14.24",0.976679172260142,0.992050530754126,0.984698929216747,284,521,8,0.98403062826476,0,"",1,1,8,1,0,0,0,1,0,0,0,32447,32447
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",1155609.567701,1191268.37314672,0.00300375895171958,0.0100207037015058,0.0100207037015058,0,414551.1,"ALLNODES",39849.180330604,"1.14.26",0.983621942571649,0.98549199483382,0.983132987860219,239,1184,23,0.98338967373687,0,"",1,1,9,1,82.745462215,0,0.000160911963707567,1,0,0,166,32426,32592
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",671008.461846236,681775.388722758,0.0100806965805182,0.00950572693831653,0.00950572693831653,0,417081.1,"RELIABLESITE",40332.191980416,"1.14.27",0.94503479467985,0.986237579751143,0.98913303576574,370,1118,4,0.982125963597557,0,"",1,1,10,1,1358.953291231,0,0.00263469106841667,1,0,0,2723,32384,35107
