vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"DTDvrj1mKFv453DMAGRuFwg77DuLjsfVHnbLe5BJPL9D","0","9709.23214114","2.0.15","1","1","1","0.99","0.999432804078235","0.999432804078235","0.999432804078235","1","0.9995119431194875","","0","1","1","1","0","1003.878564506","1","70","0","53570","53640"
"DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP","0","0","2.0.15","1","1","1","1","0.9948741346025439","0.9958683260549972","0.9998419535180093","1","0.9992490664981328","","0","1","1","0","1e-9","0","2","0","0","0","0"
"8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf","0","7538.92907534","2.0.15","1","1","1","1","0.9948741346025439","0.9958683260549972","0.9989236643314785","1","0.9991305775708385","","0","1","1","1","0.72191345","0","3","0","18","51971","51989"
"EsELtZoep4TYcugKyMnB4ZWZYxn99V5Vb1TwexDzFey","0","24166.976639742003","2.0.15","1","1","1","0.99","0.9933267728701646","0.9946563095112926","0.9992014978256532","1","0.9986259182444134","","0","1","1","1","0","0","4","0","0","49992","49992"
"3pBPy27F1Wz3iVydZnGkdvefStrFm8UMCDakYZii8AUZ","0","0","2.0.15","1","1","1","1","0.9974635554710998","0.9974635554710998","0.9992655619177064","0.9796360705256225","0.9981823279379861","","0","1","1","1","0","0","5","0","0","48374","48374"
"GdVBPczdFaPf1GXvx8ByHeA1ZHAHwwmdQEPihH74SXm9","0","108.413377795","2.0.15","1","1","1","0.99","0.9982042439657846","0.9982042439657846","0.9982042439657846","0.9782463258170162","0.997751801526648","","0","1","1","1","0","0","6","0","0","46907","46907"
"BK5Km4MyuncoBWKCM9y3zntA1JjhdqNcHd3mxitms4Xo","0","1526.99830009","2.0.15","1","1","1","1","0.9948741346025439","0.9958683260549972","0.9989236643314785","0.9782698273752177","0.9977286309498848","","0","1","1","1","0","0","7","0","0","46831","46831"
"Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw","0","3295.469667401","2.0.15","1","1","1","1","0.9933267728701646","0.9946563095112926","0.99908788492389","0.981130495183019","0.9977172582043807","","0","1","1","1","0.41146993600000004","86.017347516","8","2","3","38112","38117"
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j","0","1298.225899711","2.0.15","1","1","1","1","0.9974635554710998","0.9974635554710998","0.9994634062297192","0.9715535418261777","0.99768640277183","","0","1","1","0","347.6405840179999","1153.62983989","9","0","0","0","0"
"5AC692spnjbegP7ttCXJEzUe8S81sLYsqJd8Ae6Zv1xU","0","77312.720600857","2.0.15","1","1","1","1","0.9981074365018436","0.9981074365018436","0.9989204331402599","0.9707675626127302","0.9976694851708295","","0","1","1","1","1e-9","13213.437525333","10","957","0","46638","47595"
"EBGfQMkRqBZ6mj2AJ1UxwKD7MbiuMGJamzKZe2UZrG6B","0","512.073538813","2.0.15","1","1","1","1","0.9857484427967236","0.999076347404594","0.999076347404594","0.9796214336715318","0.9975572317667312","","0","1","1","1","1e-9","1.881343769","11","0","0","46276","46276"
"Atw2Wond9H3DHfgg5NGqi4dxMwF3Nrgdhm39x2oK8MCW","0","17.087347774","2.0.15","1","1","1","1","0.9857484427967236","0.999076347404594","0.999076347404594","0.9785944847073964","0.9974909769948515","","0","1","1","1","0","0","12","0","0","46065","46065"
"FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb","0","0","2.0.15","1","1","1","1","0.9992902169650074","0.9992902169650074","0.999377978705133","0.9629479903078049","0.9974148058148768","","0","1","1","0","0.088775739","0","13","0","0","0","0"
"GxMWXbj3xLVf9bK4rspJ3yjg7cmaLhZX6325brY8J1wi","0","0","2.0.15","1","1","1","0.93","0.9974635554710998","0.9974635554710998","0.9992655619177064","0.9976308690418485","0.9970795730035491","","0","1","1","1","0","2.644673327","14","0","0","44805","44805"
"3M4QYXfFM64wqSpSeQZWA6PJNmR6QQtF64BLzA9SG7ZD","0","28716.212814950002","2.0.15","1","1","1","1","0.9806918156671665","0.9846626070278884","0.9979023300938031","1","0.9969993797675228","","0","1","1","1","0.000424454","1090.876169082","15","77","0","44568","44645"
"H7CfFGvmUHWvryBKAaVibVxz85SYmWyoECx3CjLHq3zC","0","0","2.0.15","1","1","1","1","0.9806918156671665","0.9846626070278884","0.9979023300938031","1","0.9969993797675228","","0","1","1","0","24.003826779","7.940640003","16","0","0","0","0"
"ATRFbtnsDd9ka3eZooTPixm3AjicHxod1BAhNYBMsj8K","0","0","2.0.15","0.9996357452732066","1","1","0.95","0.9806918156671665","0.9998409764467613","0.9997616927395813","1","0.9969737349795164","","0","1","1","1","0","0","17","0","0","2641","2641"
"MNDE6ueF5uMvyk3ohq7wWZ8H749pbpj1yHj2MvMRCJM","0","18.596952946","2.0.15","1","1","1","0.92","0.9948741346025439","0.9958683260549972","0.9998794140589672","1","0.9966668033421273","","0","1","1","0","25.132247583","67.608695859","18","0","0","0","0"
"D3DfFvmLBKkX9JJNEpJRXpM1pYTVPQ5dpPQRc9F49xk4","0","4.128531633","2.0.15","0.9986669688065182","1","1","0.92","0.9991525552148757","0.9991525552148757","0.9993722385005812","0.9971464985707582","0.9965811101704323","","0","1","1","1","0","0","19","0","0","43383","43383"
"BUyTfHHrp3HQ4TQXaXrRrNuhLsbz23auKYNrxkQRfViP","0","0","2.0.15","1","1","1","0.9","0.9981074365018436","0.9981074365018436","0.9989204331402599","1","0.996321577905492","","0","1","1","1","0","0","20","0","0","42687","42687"
"5kYPCTLoF2y7cynJEuv5LVaTPpLoPbcxiCYKk3KKcB1C","0","55747.82832326","2.0.15","1","1","1","1","0.9806918156671665","0.9846626070278884","0.9979023300938031","0.9877963400910477","0.9962120468701711","","0","1","1","1","0","2981.834893653","21","214","0","42401","42615"
"9w3YAf77BSGLQXahTpwAe9U9mNdCXkqmxH17uCyN1wyH","0","0","2.0.15","1","1","1","1","0.9806918156671665","0.9846626070278884","0.9995672950869283","0.9820207803001967","0.9960542643021323","","0","1","1","0","0","0","22","0","0","0","0"
"GiXx1mwSR44Tz96CaDqoadzAhZgZv7e3yZshqUwiEwwh","0","0","2.0.15","1","1","1","0.92","0.9806918156671665","0.9985363320563185","0.9997106242945297","1","0.9959882298284323","","0","1","1","0","0.674978444","3.744519054","23","0","0","0","0"
"B1UaJwhZ9rmB6rUwCikMCkYEPVgpGYgmmrKqfAHCZanw","0","0","2.0.15","1","1","1","0.9","0.9974635554710998","0.9974635554710998","0.9986287333564491","0.9966758837600874","0.9959656283323055","","0","1","1","1","0","0","24","0","0","41641","41641"
"2g2QU1NDRax6i2mKzRwgRfdBFoDkMC6bj7Zp5Q3i8sCq","0","3062.5349176110003","2.0.15","1","1","1","0.95","0.9933267728701646","0.9946563095112926","0.99908788492389","0.9782468691968731","0.9959142823343068","","0","1","1","1","1e-9","1289.026381706","25","93","0","41650","41743"
"HBH2mppWdny8NBgxm61DjDqBzNLymn8fZFkFX6JnSAX6","0","0","2.0.15","1","1","1","0.9","0.9858270315301587","0.9999034274967586","0.9999034274967586","1","0.9958299372754073","","0","1","1","1","0","0","26","0","0","41444","41444"
"6hkfqeNAbURk7CmAQsP4Qm6WwHVF4LxHupEvQf7Tkrf1","0","73664.695565072","2.0.15","1","1","1","0.9","0.9967686390427929","0.9967686390427929","0.9967686390427929","1","0.9958279919801656","","0","1","1","1","0","0","27","0","0","36421","36421"
"AddV9GtVTtepbNa7MBNDx81wTMRgnXf8nzhRuyinVab5","0","21708.628676918997","2.0.15","1","1","1","0.9","0.9967686390427929","0.9967686390427929","0.9967686390427929","0.9998902906425382","0.9958209139571036","","0","1","1","1","0","0","28","0","0","41422","41422"
"EUiPhYZ8NoWX5ZzDh2cRR1fAS4su9jjV3YE7veyactzd","0","0","2.0.15","0.9992726294211767","1","1","0.92","0.9806918156671665","0.9997424096443706","0.9979023300938031","1","0.9956369830598201","","0","1","1","1","0","0","29","0","0","40982","40982"
"9KCBBdzx4cGZg14YaqBuZd1tGUvo9ohYnW7KEqQes1E1","0","0","2.0.15","0.9999256261640989","1","1","0.92","0.9933267728701646","0.998684662743403","0.998684662743403","0.9834352257059082","0.9955926741289339","","0","1","1","1","0","0","30","0","0","40878","40878"
"J6XZBDuUpuBzgcVGmY8NgHQYKbGZegoYmbpadAKo1qRw","0","685.419692416","2.0.15","1","1","1","0.9","0.9974635554710998","0.9974635554710998","0.9986287333564491","0.9903243500156379","0.9955558519616958","","0","1","1","1","0","15131.181440639","31","1096","0","40792","41888"
"A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg","0","31931.743579563998","2.0.15","1","1","1","1","0.9943337164976525","0.9944975441143504","0.9897899999510781","0.9644496168010105","0.9954909451207965","","0","1","1","1","103.630467064","17.293399638","32","0","399","17965","18364"
"H4QVPxS7napq3NEYxqLhxbKi9nJ8s56dD2EQZGsyZ3sb","0","0","2.0.15","1","1","1","0.9","0.999432804078235","0.999432804078235","0.999432804078235","0.9822004451308111","0.9954531008698624","","0","1","1","0","3.299196235","19.036057036000003","33","0","0","0","0"
"DnHUCbu4unnxGukqp5hJWZL6a1P5Msb491f6iybbRCF5","0","0","2.0.15","0.9995619963303969","1","1","0.92","0.9933267728701646","0.998684662743403","0.998684662743403","0.9822276469149264","0.995397465873483","","0","1","1","1","6.484831785","1.591863269","34","0","171","40429","40600"
"Cc7UtVq4G25VbC3w6Ccs2XL2xikjc926q1sHp8zfddoL","0","9.522720494","2.0.15","1","1","1","0.92","0.9933267728701646","0.998684662743403","0.998684662743403","0.9787803123874218","0.9953163487006126","","0","1","1","1","0","0","35","0","0","40246","40246"
"AduRf23soau1sxTo1eyAoV11RyrtbyeF1fjj48jX9vYh","0","0","2.0.15","0.9974377367250021","1","1","1","0.9857484427967236","0.9866972048893877","0.9866972048893877","1","0.99525015119578","","0","1","1","0","0","0","36","0","0","0","0"
"HcbE5huUVDgsf7SURsRfQqnFMp3Zz3i49eXMddugPyAP","0","1608.515203506","2.0.15","1","1","1","0.92","0.9948741346025439","0.9958683260549972","0.9995285441751418","0.9781162088234403","0.9952096723134686","","0","1","1","1","0.246497599","31700.20895535","37","2298","5","40010","42313"
