vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,558600.177742926,589586.7515462474,0.09434772510131446,0.012255949368242026,0.012255949368242026,0,415681.8,UAB Cherry Servers,3000000000000,45723.673706122,1.14.17
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,120597.895276343,125886.4309756921,0.09434772510131446,0.004194376026272562,0.004194376026272562,0,415528.0,UAB Cherry Servers,0,27362.302554807,1.14.17
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,25821.382249716,30726.9707113236,0.1779067639452034,0.015848214285714292,0.004208761718026732,0,415114.0,TERASWITCH,0,0.0,1.14.17
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1302739.382978415,1326077.821770713,0.0033910439696627254,0.02277749265291551,0.02277749265291551,0,414506.4,AS-WAVE-1,0,44294.93738355,1.14.17
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,348818.012045467,352414.0866828757,0.033057589348749465,0.014278737329828595,0.014278737329828595,0,414441.9,LATITUDE-SH,6000000000000,44818.404794576,1.14.17
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,21768.871451312,22198.0919162403,0.1779067639452034,0.01071428571428571,0.0020389609604548327,0,414386.8,TERASWITCH,0,0.0,1.14.17
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,46845.19596793,47041.9749259126,0.1779067639452034,0.004960317460317454,0.003427849849343717,0,413542.3,TERASWITCH,0,0.0,1.14.17
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,135542.738395537,146934.300422866,0.033057589348749465,0.018797591951670654,0.011277349886207823,0,413377.4,LATITUDE-SH,2353187612488634,116964.11784283,1.14.17
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,579744.048384108,601271.2832745654,0.010883340512915828,0.015349159372436482,0.015349159372436482,0,413250.1,RELIABLESITE,1000000000000,33491.847791451,1.14.17
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,72063.32072518,76696.1301870789,0.033057589348749465,0.019784338599930795,0.009142965995905064,0,412539.6,LATITUDE-SH,0,27524.994639671,1.14.17
2PEyBgsPYBQ8pMdXQtEaPGNqWQHE9GCnmV2tTVN4GMru,1121836.45734298,1128127.9968234405,0.11144557317190149,0.013763594318896299,0.013763594318896299,0,412426.4,OVH SAS,0,3.077570054,1.14.17
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,154670.201340718,157658.2911647451,0.0049731435741595595,0.01573248518758168,0.013006379129853854,0,412412.8,OOO NIIR-RadioNet,0,33298.743407433,1.14.17
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,167057.728416878,250982.436866219,0.004180510066222937,0.01913726226685194,0.017298549556191298,0,412378.3,OOO NIIR-RadioNet,0,33302.064839954,1.14.17
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,472616.674261315,477180.0289398681,0.033057589348749465,0.01728793628695121,0.01728793628695121,0,412375.1,LATITUDE-SH,28169757490035,49186.906764187,1.14.17
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1134348.050999503,1153217.103687905,0.033057589348749465,0.013614829171188902,0.013614829171188902,0,412329.3,LATITUDE-SH,3299928276640355,137047.429070314,1.14.17
EPWrFd8jJ4SLA1YtcZcRAsAMxmnikSVqbumerCq5yV6z,317820.745655093,322087.5562973029,0.033057589348749465,0.015905803018794427,0.015905803018794427,0,412314.9,LATITUDE-SH,0,27523.92962583,1.14.17
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,110288.661810284,118435.8091878536,0.00030293045431672815,0.018844076213641436,0.01482482719513214,0,412271.9,MWAY,25152661503971,34060.30567685,1.14.17
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,110803.100424968,112602.1853387272,0.00028794320286046256,0.01567635358966004,0.012299727084719169,0,412231.1,Web Werks India Pvt. Ltd.,0,40039.337790785,1.14.17
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,37678.682976236,39524.9020445454,0.00010110275064726568,0.8585171568627452,0.025524123966406458,0,412192.0,ZEN-ECN,0,33355.070888963,1.14.17
