vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,msol_votes,msol_power,eligible_stake_mnde,mnde_power,target_stake_mnde,target_stake_msol,target_stake_algo,target_stake
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,7101746.66076465,7775156.78028412,0.0206648436424902,0.0119435006678329,0.0119435006678329,8,377695.42,UNITAS,0,454916.181766688,1.14.17,0.88384453078549,0.986452771194825,0.908616687090943,631,965,171,0.910792977205787,0,"",1,1,236,0,100000.035578393,0.394189644638035,1,0,0,441703,0,441703
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,419128.594141977,456368.2036179,0.0330575893487495,0.01518050739357,0.01518050739357,5,391413.68,LATITUDE-SH,1678083859495390,315784.081151238,1.14.17,0.814185876828542,0.982781111438021,0.941618516855922,649,1255,95,0.92517984874264,0,"",1,1,86,1,63164.450578996,0.248985947139169,1,0.0403066987149668,45165,278998,32877,357040
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,196472.905022001,284091.734786672,0.00377861462880761,0.0140851071427155,0.0127404529092661,5,391822.465,Latitude.sh LTDA,3093509335489320,424847.327928503,1.14.17,0.978760702825378,0.985548807217951,0.942601925318838,237,1045,78,0.951468420465929,0,"",1,1,39,1,28326.469582433,0.11165815874017,1,0.0743044792737433,83261,125117,33811,242189
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,1941333.99521938,1955476.59551204,0.0330575893487495,0.0120960416920894,0.0120960416920894,6,390387.358,LATITUDE-SH,2680633585924030,195550.045848993,1.14.17,0.814185876828542,0.986279747538257,0.939149508109328,649,984,102,0.923549737099125,0,"",1,1,91,1,22933.453879383,0.0903995112048406,1,0.0643874327095374,72148,101296,32819,206263
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,80089.371217581,121041.123330887,0.00377861462880761,0.0120261859187208,0.00791864619667751,6,384205.73,Latitude.sh LTDA,1542963226836960,178496.743090214,1.14.17,0.978760702825378,0.991018067915168,0.924278450487849,237,489,131,0.937794152188032,0,"",1,1,55,1,20019.505678509,0.0789167668565347,1,0.0370611653947947,41528,88429,33325,163282
5tq4wWgnwRiJVU6nakZrBCZJ63pMEZJxmVrL2WnZ6yQv,112806.458208535,132163.90036756,0.0330575893487495,0.0174705869718158,0.0154478589481293,5,391835.1,LATITUDE-SH,3653029224586010,166880.917710753,1.14.17,0.814185876828542,0.982477860926988,0.942632321164891,649,1280,76,0.925936371248691,0,"",1,1,81,1,1812.955020638,0.00714665825728758,1,0.0877438511058819,98320,8008,32904,139232
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1134348.0509995,1153217.1036879,0.0330575893487495,0.0136148291711889,0.0136148291711889,0,412329.3,LATITUDE-SH,3299928276640360,137047.429070314,1.14.17,0.814185876828542,0.984557023015687,0.991934936771348,649,1132,15,0.964021395722019,0,"",1,1,21,1,62.132464444,0.000244397579675582,1,0.0792625534485015,88817,274,34257,123348
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,153250.23125688,176771.295753063,0.00383910793287427,0.0057402420542306,0.0057402420542306,10,371153.52,HVC-AS,4836553884195640,122649.41940903,1.14.17,0.978420674696457,0.993488979934067,0.892878928064688,243,269,295,0.913778431536451,0,"",1,1,169,0,992.195180492,0.00391036127480931,1,0.0999999905451085,112054,4382,0,116436
DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,147698.279121076,228486.802319765,0.000746324503936147,0.135258200422462,0.107469802231239,7,381899.292,ORACLE-BMC-31898,2947472564090940,110607.083315411,1.14.17,0.995804968358786,0.878099558834147,0.918729884252811,80,1819,142,0.927462179852294,0,"",1,1,70,1,89.915630721,0.000354770680174232,1,0.0707967618131305,79330,398,32958,112686
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,135542.738395537,146934.300422866,0.0330575893487495,0.0187975919516707,0.0112773498862078,0,413377.4,LATITUDE-SH,2353187612488630,116964.11784283,1.14.17,0.814185876828542,0.987208370186143,0.994456336553585,649,890,8,0.96616488379839,0,"",1,1,19,1,1124.397734045,0.00443069160573152,1,0.0565223576036615,63335,4965,34333,102633
