"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","marinade_stake","version","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","msol_votes","vemnde_votes","msol_power","eligible_stake_vemnde","vemnde_power","target_stake_vemnde","target_stake_msol","target_stake_algo","target_stake"
"oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe",248825.799332337,275002.433339992,0.000714282158183804,0.0131744610652548,0.0131744610652548,0,420220.1,"ORANGEFIN-VENTURES-01",51297.43856237,"1.17.22",0.995863839695341,0.952017493025707,0.998774527571585,87,1342,8,0.994730034471711,0,"",1,1,1,1,590.371727488,377.790495694,0.000469226682615072,1,0.0000146279193559751,8,617,49791,50416
"QUANT7qKUEW4PS4eP9jq4K35rDHpgWkWcgjbW1CwnGJ",71010.007876324,308592.492468803,0.00165572307743967,0.0142536689895508,0.0119624839031447,0,420328.8,"HostCircle B.V.",0,"1.17.22",0.990367900893193,0.956431616863152,0.999032884540104,149,1255,7,0.994422789542352,0,"",1,1,2,1,255.048590497,175.901788243,0.000202801362825158,1,0.00000682183710104641,4,267,49776,50047
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",1014785.84159804,1087820.52408975,0.00911108404328997,0.0163114289187405,0.0163114289187405,0,419126.5,"RELIABLESITE",51730.780376309,"1.17.21",0.946845034212797,0.940592389474034,0.996175271078732,455,1474,9,0.984310397591303,0,"",1,1,3,1,908.28548937,4309.707106292,0.000722131911549975,1,0.00016681258383902,94,950,49269,50313
"BSRRvjdKd8SHApi3KtTGbzrdhUojitiwAt4xt4nAxbFh",155809.33088445,158730.947109051,0.000412399736747371,0.00566173188513614,0.00566173188513614,0,412369.4,"Dyjix SAS",0,"1.17.22",0.997626167293095,0.979379491250569,0.980115069864526,56,645,15,0.982752501883232,0,"",1,1,4,1,89.932724262,0,0.00007157695158535,1,0,0,94,49191,49285
"34yvUa2fxfm2tUqxFEj9PHrVNwCcdzd51eo9hntWpZRs",52616.978568976,69706.6802912195,0.000181204102917356,0.00817307692307693,0.00647545723937706,0,412242.2,"FIBERSTATE",35269.081237649,"1.17.22",0.998975839937299,0.976415834347138,0.979812742298787,20,735,47,0.982499610554586,0,"",1,1,5,1,1.984247152,1.732969143,0.00000159059892411889,1,0.000000067878976129815,0,2,49179,49181
"5XGMWvqZSBk1fktPtxbwaMF5dhkbrtchpwd4xiXG9q8u",78025.215968792,78704.7297763546,0.000555711291406478,0.00955798587377534,0.00710460996079046,0,412063.8,"It Hosting Group",0,"1.17.22",0.996789543859869,0.974124406660375,0.979388723134262,74,805,66,0.981660825055595,0,"",1,1,6,1,0,0,0,1,0,0,0,49137,49137
"tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT",129.101216584,1193.3840456444,0.00645895105571071,0.1,0.00205095754558569,0,413829.8,"Datacamp Limited",0,"1.17.20",0.962327642092659,0.992530238296079,0.983586132576817,347,188,11,0.981003603711505,0,"NOT_ELIGIBLE_ALGO_STAKE_MIN_STAKE_BELOW_1000",0,1,7,0,0,0,0,1,0,0,0,0,0
"A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg",158774.324355288,192195.398023717,0.000498935197000544,0.0122348577794409,0.0114894600249902,0,412305.5,"Clouvider Limited",70342.559158734,"1.17.22",0.997120991042478,0.958154410032461,0.979963193044945,67,1222,41,0.980925255582066,0,"",1,1,8,1,128.597853864,932247.191744832,0.000102593630605668,1,0.0360773703576041,20250,135,49100,69485
"7tr5vUb3j36k4p9bs2tr1GwRFoSsEWd4LEut8e8HJZEv",17043.687131791,60533.6596408353,0.000960597007389243,0.0321428571428572,0.00837214930651438,0,411968,"Daniel Jackson",49486.323699599,"1.17.21",0.994425904175857,0.969507920627652,0.979161026744343,107,947,69,0.980766922801754,0,"",1,1,9,1,9.664819386,5.401858923,0.00000795299462059444,1,0.000000203636928389445,0,10,49092,49102
"yrfQfUfsZechz1zqQyTRRz43czTZQidcrm4SNVWiDPi",149018.039941199,150641.000283057,0.00138698174766083,0.0119218419074947,0.0102997745027447,0,412141.2,"PE Konstantin Vladimirovich Kravchenko",38123.989381521,"1.17.22",0.991936757601949,0.962487345822822,0.979572686605867,138,1135,56,0.980160594391184,0,"",1,1,10,1,104.748878372,0,0.0000835064435162416,1,0,0,110,49062,49172
"LbShbQMVKBiaTrxD7GWNEsCXb4bfFuQuEBxtX3eA7CX",17777.823285589,18506.2560191449,0.00464606581597448,0.0125,0.00236646401598254,0,412349.6,"HOSTING-SOLUTIONS",0,"1.17.22",0.972910893924101,0.99138113691415,0.980068009441557,253,244,22,0.979837155321379,0,"NOT_ELIGIBLE_NO_BOND",0,0,11,0,2.78198501,0,0,0,0,0,0,0,0
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j",177361.322397107,203227.435352973,0.000527583933053351,0.0136178486095041,0.0136178486095041,0,411915.1,"SIA BITE Latvija",39657.463785242,"1.17.22",0.99695374560319,0.950402637903446,0.97903529460419,73,1362,71,0.979589467319363,0,"",1,1,12,1,332.365528965,280.83418403,0.000264039421403735,1,0.0000108606361807704,6,347,49033,49386
"9w3YAf77BSGLQXahTpwAe9U9mNdCXkqmxH17uCyN1wyH",170882.242403795,201079.936673181,0.000564836230684458,0.0169519149062347,0.0169519149062347,0,412194.4,"Adworlds Technologies Lp",49676.302329318,"1.17.22",0.996736274337778,0.938259685068924,0.979699131782732,77,1494,51,0.979132580890138,0,"",1,1,13,1,0.52245431,0,0.000000795299462059444,1,0,0,1,49010,49011
"P4f3F3VfMhKvpGQXg2MuvLfWmZui41gvcH9XKtYDiFX",106558.460968712,164613.86859457,0.00328501440396181,0.00962616132362217,0.00942707671517753,0,412348.7,"Amarutu Technology Ltd",49406.098830964,"1.17.22",0.980856432633968,0.96566578534084,0.980065870331422,180,1056,23,0.979079796455615,0,"",1,1,14,1,18.093767782,1.722849011,0.00001431539031707,1,0.000000067878976129815,0,19,49008,49027
"Dw3kFV3QXkwPKkApPU6vvkj5MijjmJenuNVt6Gj3jqp4",21180.89856643,21910.5209278669,0.00464606581597448,0,0,0,411517.5,"HOSTING-SOLUTIONS",0,"1.17.22",0.972910893924101,1,0.978090283282355,253,1,77,0.97897881697475,0,"NOT_ELIGIBLE_NO_BOND",0,0,15,0,0.26012404,0,0,0,0,0,0,0,0
"8EfUy8zz6DF2iTMQCUe4QAnoq4jVUzfU1yvZMCr2yJ7m",77379.941849598,81549.4791464584,0.0042682365538234,0.00633116883116883,0.00408662967726965,0,411868.2,"IP-Projects GmbH & Co. KG",0,"1.17.22",0.975116583585525,0.985116147368784,0.978923823198269,226,456,73,0.978814426655579,0,"",1,1,16,1,0,0,0,1,0,0,0,48994,48994
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",109324.984137795,113853.860355438,0.000295798588120446,0.0187367374005305,0.0149734666767795,0,411445.6,"CETIN a.s.",49474.130499334,"1.17.22",0.99830686085974,0.945465361680507,0.977919392150464,40,1420,82,0.97855946191574,0,"NOT_ELIGIBLE_NO_BOND",0,0,17,0,5.719632543,0,0,0,0,0,0,0,0
"9jYFwBfbjYmvasFbJyES9apLJDTkwtbgSDRWanHEvcRw",3828.625794525,21895.9113247952,0.00645895105571071,0,0,0,412129,"Datacamp Limited",16999.021193465,"1.17.22",0.962327642092659,1,0.979543689779593,347,1,58,0.978468629383173,0,"",1,1,18,1,1.414563977,0,0.000000795299462059444,1,0,0,1,48977,48978
"8F4e1nbeC6hn9jkojtboERZGaafxUUtsqUy3MKJLohkh",76552.560529897,78077.01555409,0.00512581116801457,0.0113272311212815,0.00576026016425598,0,412334.6,"ServeTheWorld AS",0,"1.17.22",0.970110239053999,0.979020642883519,0.980032357605974,300,661,30,0.978428053619328,0,"",1,1,19,1,0,0,0,1,0,0,0,48975,48975
"39xF5qkfK5HBaG4Hkq6bjumUB2k4B5ozEAmfZoobhUVw",123701.419823478,166983.011886518,0.00516816495074325,0.00452440033085194,0.00452440033085194,0,412130.2,"Inetcom Carrier LLC",49355.81134664,"1.17.22",0.96986298636596,0.983521749439744,0.97954654192644,306,495,57,0.978362549341236,0,"",1,1,20,1,549.963401343,2.911494667,0.000437414704132694,1,0.000000101818464194723,0,575,48972,49547
"3xjfK9C9YNcta8MvK1US4sQ3bc6DEjoJoR3qLExGf9xE",1045.577184065,2499.6844277574,0.00567319027925495,0,0,0,411564.2,"HVC-AS",0,"1.17.22",0.966914752183374,1,0.978201279330468,312,1,76,0.978141715205494,0,"",1,1,21,1,0.094264243,4502.126108535,0,1,0.00017421139223717,98,0,48961,49059
"DBtox5xnHr4zWFfpCYbdu81b6Sfk2kcUZ7x4uxs5kANV",18272.85813626,19025.285993734,0.00464606581597448,0.0383333333333333,0.00850688937367443,0,412338.4,"HOSTING-SOLUTIONS",0,"1.17.22",0.972910893924101,0.969017185850708,0.980041389404322,253,962,27,0.978096374441703,0,"NOT_ELIGIBLE_NO_BOND",0,0,22,0,0.000188536,0,0,0,0,0,0,0,0
"CrLn7zEBytbmRBUGhkDyyUbGCa6H7bMCnw94Dip8QbcJ",167753.264668884,222629.843552157,0.000779097081600181,0.0233548880060508,0.0214288765193295,0,412339.1,"JSC Ufanet",49790.253245224,"1.17.21",0.995485463479398,0.921954210350834,0.980043053156649,95,1564,26,0.977950436067394,0,"",1,1,23,1,169.757398896,0,0.000135200908550105,1,0,0,178,48951,49129
"8vyuJTHSDkx7k1zymea4TMsgvixf3rCYBXHPDQajePkE",79469.817233625,81814.8615489145,0.00062100101136001,0.0152270126898273,0.009420441588505,3,410140.648,"SERVER-MANIA",0,"1.17.22",0.996408395879221,0.96568995103614,0.974817796540679,83,1055,95,0.977437285246259,0,"",1,1,24,1,14.359537194,250.600870468,0.0000111341924688322,1,0.00000970669358656355,5,15,48925,48945
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",452184.492961705,459749.78577154,0.00119458571457411,0.0214510874915974,0.0214510874915974,0,412228.9,"ASN-FLEXENTIAL",54520.503816943,"1.17.21",0.993059926142846,0.921873316101994,0.979781131004571,114,1566,49,0.977369575264108,0,"",1,1,25,1,251.473628437,64.033617058,0.00019962016497692,1,0.00000247758262873825,1,263,48922,49186
"B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9",215649.058335015,246713.719361676,0.00512581116801457,0.00989929586006407,0.00989929586006407,0,412369.8,"ServeTheWorld AS",52638.290881849,"1.17.22",0.970110239053999,0.963945923078491,0.980116020580141,300,1101,14,0.977332815922146,0,"",1,1,26,1,237.252372837,36506.900745491,0.000188485972508088,1,0.0014127990696779,793,248,48920,49961
"H7CfFGvmUHWvryBKAaVibVxz85SYmWyoECx3CjLHq3zC",41725.041590166,82870.0697213256,0.00710788725848982,0.00166666666666667,0.00166666666666667,0,412070.5,"OOO NIIR-RadioNet",49326.954330993,"1.17.22",0.958539285772019,0.993929858340235,0.979404647620822,355,174,64,0.977311915853269,0,"",1,1,27,1,24.035025145,0,0.0000190871870894267,1,0,0,25,48919,48944
"MNDE6ueF5uMvyk3ohq7wWZ8H749pbpj1yHj2MvMRCJM",154308.290224984,204399.82707978,0.000749501108285607,0.0348599442747215,0.0240564949589028,0,412337,"H4Y-TECHNOLOGIES",49603.914677306,"1.17.22",0.995658238695346,0.912384200657222,0.980038061899668,90,1587,28,0.977237022849584,0,"",1,1,28,1,29.280103371,5.951655202,0.0000230636843997239,1,0.000000237576416454353,0,30,48915,48945
"8guXF5HQVU4g71ZCnn6aEJxQyb59NaEc4XCGjF5arsiH",130241.269950398,178849.17279326,0.00415333430777674,0.0133014532766855,0.0133014532766855,0,412352.8,"OOO NIIR-RadioNet",49470.31916974,"1.17.22",0.975787359307703,0.951554976597864,0.980075615166481,203,1351,20,0.977221988221391,0,"",1,1,29,1,6.594817458,67.575342626,0.00000556709623441611,1,0.00000261334058099788,1,7,48915,48923
"FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb",251119.208942964,271807.7044263,0.00512581116801457,0.0102529461482747,0.0102529461482747,0,412321.6,"ServeTheWorld AS",49426.881921373,"1.17.22",0.970110239053999,0.962657898670018,0.98000145934847,300,1129,36,0.977145613097132,0,"",1,1,30,1,1.029109359,0,0.000000795299462059444,1,0,0,1,48911,48912
"FMKT6kHBkmPf3LjZV5tpo3oR4m32rF8nF8JtC3WWcWoN",77259.327747532,91272.091903972,0.00363794739708171,0.0227714417312875,0.0124187669893934,0,411875.7,"PERFECT-INTERNATIONAL",50745.821238346,"1.17.21",0.978796082279769,0.954769795080861,0.97894164911606,187,1283,72,0.977059880830846,0,"",1,1,31,1,2.857201771,9371.909052311,0.00000238589838617833,1,0.000362677369461602,204,3,48906,49113
"7Eg46UwGgsufXdd9C9kF27UAyD2t4VdmCdVTtPFoqxCy",79223.12493535,81346.1215814044,0.000622095651453501,0.0183895016777326,0.00824665460566219,3,409626.868,"DATAWAGON",0,"1.17.22",0.996402005595092,0.969964982994686,0.973596649868314,84,933,98,0.976825807143693,0,"",1,1,32,1,0.855817152,182.168220099,0.000000795299462059444,1,0.00000705941351750076,4,1,48895,48900
"2qsJLygBZ2XoYkRtkngH4fH4CtFmzfnjARbtMSWkZAQs",112998.961479111,113962.49464999,0.00567319027925495,0.00615835777126099,0.00491528354210659,2,411510.14,"HVC-AS",0,"1.17.22",0.966914752183374,0.982098119560901,0.978072790115029,312,568,79,0.97666580962138,0,"",1,1,33,1,0,0,0,1,0,0,0,48887,48887
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",578059.011295553,585850.440236898,0.00415333430777674,0.0178150252609452,0.0178150252609452,0,412330.6,"OOO NIIR-RadioNet",49493.271965893,"1.17.22",0.975787359307703,0.935116163796262,0.980022850449819,203,1517,33,0.975916875916143,0,"",1,1,34,1,183.61026743,383.736463693,0.000146335101018938,1,0.0000148654957724295,8,193,48849,49050
"8vT4MgBeZQmYN44DXwHd2BLM7Z6io186nJk3FQEwy58f",16270.407355295,17545.6642994926,0.00799306905055311,0.0225,0.00447303101342205,0,412159.6,"Inetcom Carrier LLC",2.513619015,"1.17.22",0.953371776204024,0.983708840860004,0.979616419524181,445,485,55,0.975893583731528,0,"",1,1,35,1,5.487377293,0,0.00000397649731029722,1,0,0,5,48848,48853
"Cc7UtVq4G25VbC3w6Ccs2XL2xikjc926q1sHp8zfddoL",151103.473284599,151985.767983451,0.000935991532576416,0.0155837912087912,0.0121588273616372,3,409797.821,"ATOMIC-NETWORKS-1",0,"1.17.22",0.994569545886137,0.955716517298941,0.974002969084867,101,1270,97,0.975760407686145,0,"",1,1,36,1,0,0,0,1,0,0,0,48841,48841
"5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM",215082.618434035,274181.275333014,0.000711672793452351,0.0243639362948638,0.0243639362948638,2,411494.488,"UK Dedicated Servers Limited",49932.105650032,"1.17.21",0.995879072630923,0.911264473180412,0.978035588612994,86,1589,80,0.975644500351707,0,"",1,1,37,1,171.843770426,4719.961805555,0.000136791507474224,1,0.000182662324765332,103,180,48836,49119
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",1491939.44980751,1518834.75763562,0.00446577411472854,0.0113768122213129,0.0113768122213129,0,411303.4,"ALLNODES",50253.672617392,"1.17.21",0.973963399860816,0.958564682908051,0.977581412749144,251,1211,85,0.975561970009317,0,"NOT_ELIGIBLE_NO_BOND",0,0,38,0,316.720058059,294.106353614,0,0,0,0,0,0,0
"DnHUCbu4unnxGukqp5hJWZL6a1P5Msb491f6iybbRCF5",43315.499077262,67871.2181402459,0.00911108404328997,0.0015625,0.0015625,0,412073,"RELIABLESITE",0,"1.17.22",0.946845034212797,0.99430924219397,0.979410589593419,455,169,63,0.975546554350289,0,"",1,1,39,1,3.01260517,0,0.00000238589838617833,1,0,0,3,48831,48834
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",226355.095093578,231792.504862086,0.000602252904927365,0.0243209071575279,0.0243209071575279,0,411351.9,"TEXASNET-ASN",40762.339303253,"1.17.22",0.996517843475456,0.911421188955888,0.977696687017527,79,1588,83,0.975494134314005,0,"NOT_ELIGIBLE_NO_BOND",0,0,40,0,0.000996656,0,0,0,0,0,0,0,0
