"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","marinade_stake","version","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","msol_votes","vemnde_votes","msol_power","eligible_stake_vemnde","vemnde_power","target_stake_vemnde","target_stake_msol","target_stake_algo","target_stake"
"QUANT7qKUEW4PS4eP9jq4K35rDHpgWkWcgjbW1CwnGJ",40640.397615628,155806.560456371,0.00126625051462318,0.013087564940943,0.00932712782845223,0,420307.4,"HostCircle B.V.",0,"1.17.20",0.992219982333906,0.957231983602006,0.999784489935728,125,981,4,0.995347449817469,0,"",1,1,1,1,27.960781686,27.807333763,0.0000220541034416216,1,0.000001283408034811,1,29,50578,50608
"oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe",204574.584576502,248038.547416758,0.000645765021211511,0.0183842614933501,0.0183842614933501,0,418049.9,"ORANGEFIN-VENTURES-01",51205.675090064,"1.17.22",0.996039751021408,0.915701981202173,0.994414578566026,87,1508,9,0.988609789915788,0,"",1,1,2,1,529.674643786,340.195440829,0.000417452672287838,1,0.0000156731344857223,8,552,50235,50795
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",1064767.64478347,1101424.20651984,0.00895342497126685,0.0152939692312476,0.0152939692312476,0,418814.7,"RELIABLESITE",51638.190342077,"1.17.21",0.944896993163924,0.929872010022516,0.996233807011451,445,1414,7,0.983231082035759,0,"",1,1,3,1,827.224815383,4347.384188279,0.000651383698079324,1,0.000200445000345937,104,861,49962,50927
"7tr5vUb3j36k4p9bs2tr1GwRFoSsEWd4LEut8e8HJZEv",16785.128997102,25493.3693124557,0.000726409472743841,0.0142857142857143,0.00345934477270061,0,412054,"Daniel Jackson",11120.670103281,"1.17.21",0.995543295980871,0.984137741361938,0.980152141542063,98,314,47,0.982826596057254,0,"",1,1,4,1,9.111923704,5.401858923,0.00000708881896337837,1,0.000000233346915420183,0,9,49941,49950
"34yvUa2fxfm2tUqxFEj9PHrVNwCcdzd51eo9hntWpZRs",52216.927317949,53343.7773386138,0.000138830255718818,0.0131730769230769,0.00792161632189353,0,412261.8,"FIBERSTATE",35207.226118331,"1.17.22",0.999160490449477,0.963676726320842,0.980646435044886,14,806,37,0.982189389051435,0,"",1,1,5,1,0.000000044,1.732969143,0,1,0.0000000777823051400609,0,0,49909,49909
"A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg",94117.744464224,141088.341338695,0.000367524827292133,0.0122674843723118,0.00998464239699443,0,412320.8,"Clouvider Limited",49712.793212041,"1.17.22",0.997752624556119,0.954217058282386,0.980786778243474,56,1042,28,0.981353083833028,0,"",1,1,6,1,84.522932429,2.203710437,0.0000669499568763513,1,0.0000000777823051400609,0,88,49866,49954
"P4f3F3VfMhKvpGQXg2MuvLfWmZui41gvcH9XKtYDiFX",41672.473523402,116306.98047951,0.00269527488518283,0.0046054964539007,0.00440641184545607,0,412380.2,"Amarutu Technology Ltd",49319.444668907,"1.17.22",0.983422770147159,0.97979512047772,0.980928072921374,165,390,16,0.981224722306599,0,"",1,1,7,1,14.232118931,0,0.0000110270517208108,1,0,0,15,49860,49875
"ASfKFAKz6fH4eip1jdLGt5Ym954kU9KYnwq2Csn9ogSz",84183.544822938,112985.626907657,0.000547381305734771,0.0115487638759524,0.00884531737966813,0,411219.6,"It Hosting Group",49200.0785468,"1.17.22",0.996645410685861,0.959441246469774,0.978167355696269,73,916,59,0.979569663446476,0,"",1,1,8,1,2.106857042,0,0.00000157529310297297,1,0,0,2,49776,49778
"AnoFcEWKt7j9UuyvuNsJDbaRPrfo5LqpjvbxqQPswxn4",26828.75677579,57482.431414071,0.00329404838820229,0.0163461538461538,0.00489803520327245,0,411876.3,"PERFECT-INTERNATIONAL",49434.808720419,"1.17.20",0.97973666257168,0.97754086212344,0.979729446857502,184,449,55,0.979562204295524,0,"NOT_ELIGIBLE_NO_BOND",0,0,9,0,6.924773736,1.505856077,0,0,0,0,0,0,0
"39xF5qkfK5HBaG4Hkq6bjumUB2k4B5ozEAmfZoobhUVw",102797.243513801,137615.985130711,0.00452164807904592,0.00830645161290322,0.00367376929679853,0,412197.3,"HOSTING-SOLUTIONS",49269.262263394,"1.17.22",0.972179440187497,0.983154532840363,0.980493009005752,233,339,39,0.97941873102099,0,"",1,1,10,1,0.043038125,2.911494667,0,1,0.000000155564610280122,0,0,49768,49768
