vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"CHiNU8QWVW77kGS3U9MbYLCYkWXGTfPz2iRGoy6r6CA","0","2487.814030827","1.17.31","0.9948102700045074","1","1","0.96","0.9994704664610607","0.9996183168322467","0.9981597160671069","1","0.997478111217173","","0","1","1","1","4.02425516","1.522786975","1","0","11","35374","35385"
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j","0","66879.146921939","1.17.31","1","1","1","0.92","0.9977325641556941","0.9993407321606971","0.9993407321606971","0.9629141462096198","0.9962337595437261","","0","1","1","1","337.97509895999997","475.867412613","2","16","1387","49340","50743"
"CJ1GZixWD1WzozqZMm3v9dY2xboRYZfQuuEHzawAthen","0","29199.467799070997","1.17.31","1","1","1","0.95","0.9718038222130697","0.9991053344809723","0.9976399332270414","0.9845860688261262","0.9961213070461122","","0","1","1","1","0.250903727","0","3","0","1","49004","49005"
"DM8eVQwKYpFUq4MAC1XEeZMjV4T34LfvGkK9vca55GaY","0","12795.750578728","1.17.31","0.994357982648122","1","1","0.92","0.9917558692358696","0.9994224735091102","0.9969143810419996","1","0.9961156293434932","","0","1","1","1","827.3417434319999","685.564233116","4","9","1537","23566","25112"
"Hi8vxcjvAoLSDB9a9xjreJBFurMg41UQhNndx3qS1BJW","0","45409.51504312","1.17.31","1","1","1","0.905","0.9718038222130697","0.9991053344809723","0.9976399332270414","0.9935279855240413","0.9960915758653326","","0","1","1","1","15.689805783000002","175.864554274","5","6","65","48916","48987"
"yrfQfUfsZechz1zqQyTRRz43czTZQidcrm4SNVWiDPi","0","68129.108982066","1.17.31","0.9999798210747399","1","1","0.93","0.9943751539082214","0.9956316536616848","0.9981979391389987","0.9648964104209069","0.9957669373208615","","0","1","1","1","303.15277264499997","7.1129312549999995","6","0","1244","47985","49229"
"6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ","0","58952.739169027","1.17.31","1","1","1","0.9","0.998447420799529","0.9992835033907878","0.998447420799529","0.9574729440860059","0.9955384168755339","","0","1","1","1","231.57300723","28622.601141074003","7","955","951","47358","49264"
"5iJDEVRi1nMLwKAWhYbEokZnvBAe15rgFaHGkggVEP9z","0","62479.720475919996","1.17.31","1","1","1","0.95","0.998447420799529","0.9991651165822926","0.998447420799529","0.9462189304699625","0.9954749269510961","","0","1","1","1","19.715328645000003","10568.305848737","8","352","81","47188","47621"
"3uvqr8aX2fS3W9XHdud5avRGbUtY9uswBGmr9S2N7uF2","0","0","1.17.31","1","1","1","0.95","0.9876795469194335","0.987778009414313","0.9879099924509784","0.9947121638615887","0.9954471748260936","","0","1","1","1","0","0","9","0","0","47114","47114"
"9V3mbi8z9MHicFQN9n9CGEMfuX4yKaBjJNuzyTUxaWXi","0","20219.21635761","1.17.31","1","1","1","0.92","0.9876795469194335","0.987778009414313","0.9879099924509784","0.9997484019310254","0.9953676740563798","","0","1","1","1","4.217522872","0","10","0","17","46904","46921"
