"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","marinade_stake","version","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","msol_votes","vemnde_votes","msol_power","eligible_stake_vemnde","vemnde_power","target_stake_vemnde","target_stake_msol","target_stake_algo","target_stake"
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1428907.95298194,1477852.22693907,0.00381667743252164,0.014187362606306,0.014187362606306,0,419385.5,"AS-WAVE-1",42056.585885183,"1.14.20",0.978553528748379,0.985812637393694,1,248,1680,1,0.995609207299266,0,"",1,1,1,1,4113.745206914,1500.462058781,0.0043911753812392,1,0.0277984098132422,35578,5620,40379,81577
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",160993.01761494,178132.698482103,0.000459939031256695,0.00602232324998544,0.00602232324998544,0,416627.2,"MWAY",49352.206703137,"1.14.22",0.997415535007676,0.993977676750015,0.993422996264773,63,736,9,0.994079900724084,0,"",1,1,2,1,6802.088611544,0,0.00726027587340521,1,0,0,9292,40317,49609
"DujbfBa9RitWFkjhVqyV3h4rp2nsf7ikU7C484TwKShR",6360.861352249,6375.4679414751,0.0000164655172049006,0.1,0.00201732092704565,0,415442,"CENTURYLINK-US-LEGACY-QWEST",0,"1.14.17",0.99990747783966,0.997982679072954,0.990596956737894,9,158,25,0.992597477087016,0,"NOT_ELIGIBLE_VERSION_TOO_LOW",0,0,3,0,0,0,0,0,0,0,0,0,0
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",773034.98663984,861786.267220748,0.002225456030026,0.00884053711098215,0.00884053711098215,0,416419.7,"ALLNODES",39444.803041444,"1.14.18",0.987494835596267,0.991159462889018,0.992928224747875,177,1205,13,0.991956260120024,0,"",1,1,4,1,782.926561707,0,0.000835753603186751,1,0,0,1070,40231,41301
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",8637.623814451,45237.2401347078,0.000116787574066253,0.979611528822055,0.019177098390833,0,415858.9,"ZEN-ECN",40453.1123605,"1.14.20",0.999343753462523,0.980822901609167,0.991591030209676,11,1829,21,0.991955439279305,0,"",1,1,5,1,0,0,0,1,0,0,0,40231,40231
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",81934.579397269,86825.1302030972,0.0012930268257284,0.00718344774980931,0.00379090488366074,0,415423.8,"CETIN a.s.",39097.173664023,"1.14.22",0.992734292290654,0.996209095116339,0.99055355991087,136,350,26,0.991324098369719,0,"",1,1,6,1,0,0,0,1,0,0,0,40205,40205
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",247611.269568854,252886.034876032,0.00065307839563444,0.00875233274636223,0.00875233274636223,0,414931.7,"23M GmbH",38999.30241121,"1.14.20",0.996330256542593,0.991247667253638,0.989380176472482,88,1187,27,0.990593072697203,0,"",1,1,7,1,0,0,0,1,0,0,0,40175,40175
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",170731.547735049,180059.644407811,0.000465042765672791,0.00920960859647716,0.00777707409198742,0,414610.1,"TEXASNET-ASN",39523.197575328,"1.14.20",0.997386856374135,0.992222925908013,0.988613340232316,64,1042,29,0.990240772383034,0,"",1,1,8,1,0.000233747,0,0,1,0,0,0,40161,40161
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",353410.107593982,361606.320882276,0.00374312386944937,0.0149942491490467,0.0149942491490467,0,416192.9,"OOO NIIR-RadioNet",39524.186685607,"1.14.22",0.978966837026003,0.985005750850953,0.992387433518803,236,1712,15,0.989754904622384,0,"",1,1,9,1,0,0,0,1,0,0,0,40141,40141
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",89638.101569668,125800.947318902,0.00474251453980674,0.00617038819576412,0.00495370238597429,0,415939.9,"HVC-AS",40373.888182309,"1.14.20",0.973351114015637,0.995046297614026,0.991784169934344,256,547,20,0.989199248076057,0,"",1,1,10,1,0,0,0,1,0,0,0,40119,40119
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",669720.50124343,678025.697420494,0.0109546434923843,0.0105270261772598,0.0105270261772598,0,417500.5,"RELIABLESITE",39929.456916133,"1.14.20",0.938444248725533,0.98947297382274,0.995505328629626,330,1420,6,0.986262673659236,0,"",1,1,11,1,0,0,0,1,0,0,0,40000,40000
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",118329.008605351,155202.61497474,0.00788840494443802,0.011106309767214,0.0093521363303351,0,415948.3,"OOO NIIR-RadioNet",39236.037992644,"1.14.20",0.955673893627878,0.990647863669665,0.991804199239125,320,1284,19,0.98615674179359,0,"",1,1,12,1,0,0,0,1,0,0,0,39996,39996
"6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ",406439.874623371,412824.787142831,0.0109546434923843,0.00765919739829348,0.00765919739829348,0,415983.1,"RELIABLESITE",39072.209805965,"1.14.22",0.938444248725533,0.992340802601707,0.991887177787501,330,1027,18,0.983700082917522,0,"",1,1,13,1,0,0,0,1,0,0,0,39896,39896
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",446698.869652912,454339.496535341,0.00749657666876654,0.00519365546086284,0.00519365546086284,1,412403.211,"Amarutu Technology Ltd",39192.88020494,"1.14.22",0.957875634277521,0.994806344539137,0.983351143518314,283,599,32,0.98031300371364,0,"",1,1,14,1,0,0,0,1,0,0,0,39759,39759
"GmTownnqSF8zXE4Cy3ZP8daMBPDSc6PnYW6aJLzjwTkz",911100.743144798,914425.384708511,0.00237027077335645,0.0251919662405045,0.0251919662405045,2,407633.058,"GTT Communications Inc.",38246.977192066,"1.14.22",0.986681100276855,0.974808033759496,0.971976994912795,192,1875,39,0.974456937187781,0,"",1,1,15,1,0,0,0,1,0,0,0,39521,39521
"3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g",5475796.20182312,5492046.91867576,0.0141860642104962,0.0086259539661866,0.0086259539661866,1,412014.141,"AMAZON-AES",38732.920062499,"1.14.22",0.920286420939942,0.991374046033813,0.982423429040823,501,1169,34,0.973552398332456,0,"",1,1,16,1,0,0,0,1,0,0,0,39484,39484
"DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5",367942.251103537,371425.665600595,0.0366311772913001,0.0123228997524663,0.0123228997524663,0,419039.9,"LATITUDE-SH",39269.410964791,"1.14.20",0.794164032832124,0.987677100247534,0.999175937174747,718,1567,4,0.966751118281481,0,"",1,1,17,1,0,0,0,1,0,0,0,39209,39209
"9xSvmMmFmG9atApxNDH5MY3pxKdicMKAGf7dNrwbTV1q",124444.550810209,139393.942594386,0.00474251453980674,0.0181187479840975,0.0114766927394121,3,403879.579,"HVC-AS",57325.765412664,"1.14.20",0.973351114015637,0.988523307260588,0.963027045522556,256,1500,41,0.966576614655187,0,"",1,1,18,1,12218.441543101,0,0.0130411718055373,1,0,0,16691,39201,55892
"CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9",86231.614659216,89031.9135323755,0.0366311772913001,0.0161883116883117,0.00723253584850444,0,416593.9,"LATITUDE-SH",38923.874831279,"1.14.22",0.794164032832124,0.992767464151495,0.993343594377965,718,953,11,0.962656267199646,0,"",1,1,19,1,0,0,0,1,0,0,0,39042,39042
"FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb",167684.349102845,180688.927200026,0.0366311772913001,0.0084420610280802,0.00837780110615075,0,416575.1,"LATITUDE-SH",38601.182199368,"1.14.22",0.794164032832124,0.991622198893849,0.993298766886313,718,1135,12,0.962533687186249,0,"",1,1,20,1,0,0,0,1,0,0,0,39037,39037
"RAREcr3SmDePhWD4Je1qEh1UMCQD5MFaDHF7UTzezQh",65810.715929429,73277.2463455285,0.000189211139856497,0.007096009253904,0.007096009253904,4,399327.168,"MARKLEY-NETWORK-SERVICES",38769.771306179,"1.14.19",0.998936794805649,0.992903990746096,0.952172089879121,28,922,55,0.962499883011431,0,"",1,1,21,1,0,0,0,1,0,0,0,39036,39036
"DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx",510904.539629653,529279.487830992,0.0366311772913001,0.0106843257702516,0.0106843257702516,0,416646.7,"LATITUDE-SH",39562.858044112,"1.14.20",0.794164032832124,0.989315674229749,0.993469492865156,718,1436,8,0.96248758988812,0,"",1,1,22,1,0,0,0,1,0,0,0,39036,39036
"Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9",96419.672978203,105445.305426526,0.00400722034544989,0.00751050420168067,0.00265219362906869,4,399760.032,"Latitude.sh LTDA",62812.273688843,"1.14.22",0.97748284012547,0.997347806370931,0.95320422856775,249,192,51,0.960335059407644,0,"",1,1,23,1,1727.347091432,10942,0.00184335437126886,1,0.0999999902423374,127986,2359,38948,169293
"juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx",638069.600329237,648381.582674106,0.00400722034544989,0.00734636475558325,0.00734636475558325,4,399708.576,"Latitude.sh LTDA",62182.622662784,"1.14.22",0.97748284012547,0.992653635244417,0.953081534769323,249,972,52,0.959879589476046,0,"",1,1,24,1,508.833191438,1299.651923991,0.000543293210756138,1,0.024091912888272,30834,695,38930,70459
"5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z",53981.965477772,94664.5241016005,0.000708847056892597,0.00679563492063492,0.00564719132523609,4,397451.232,"TIER-NET",40430.433707909,"1.14.20",0.996016884241276,0.994352808674764,0.947699031082381,92,673,62,0.958721299075471,0,"",1,1,25,1,0,0,0,1,0,0,0,38883,38883
"FXRu5NA4ouLGFuZNNWZFwwnvQz9zE7JCX3D23RJTc2NU",45543.803532836,46173.5349573059,0.000119248890271888,0.0237637362637363,0.00590219152185698,5,395824.91,"Netrouting B.V.",38527.763400716,"1.14.22",0.999329922965139,0.994097808478143,0.943821162152721,12,711,78,0.956228405841203,0,"",1,1,26,1,0,0,0,1,0,0,0,38782,38782
"73ckp5sRXUBqfEibK2TdCeArUpdFyw4mvq6QtTjMfuZD",2696.305373926,18481.4324736051,0.0366311772913001,0.00333333333333333,0.00190831419021016,0,412582.4,"LATITUDE-SH",0,"1.14.22",0.794164032832124,0.99809168580979,0.983778409124779,718,128,31,0.955707987901679,0,"",1,1,27,1,0,0,0,1,0,0,0,38761,38761
"8jxSHbS4qAnh5yueFp4D9ABXubKqMwXqF3HtdzQGuphp",268689.605149265,271795.190249957,0.000701962173065404,0.00848863845965272,0.00848863845965272,5,395814.65,"Blix Solutions AS",38534.204915202,"1.14.22",0.99605557141505,0.991511361540347,0.943796697787596,91,1152,81,0.955506883249724,0,"",1,1,28,1,0,0,0,1,0,0,0,38752,38752
