"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","marinade_stake","version","target_stake_msol","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","eligible_stake_mnde","mnde_power","target_stake_mnde","target_stake_algo","target_stake"
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1043535.69801656,1100113.2220198,0.00280559785147193,0.0105118109463124,0.0105118109463124,0,420575.5,"AS-WAVE-1",0,34004.289986987,"1.13.5",0,0.985513391624516,0.982432297835595,0.999130995224275,209,1405,2,0.995751464102106,0,"",1,1,1,1,1,0,0,27221,27221
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",114662.248425035,116775.959455587,0.000297950132338966,0.00320441130785958,0.00320441130785958,0,417733.4,"Web Werks India Pvt. Ltd.",0,31153.325778437,"1.13.5",0,0.998461544700587,0.994644676948982,0.992379222471162,64,438,10,0.993489230081675,0,"",1,1,2,1,1,0,0,27159,27159
"5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z",98602.803787998,103478.61015379,0.00028969803326382,0.00834673038524783,0.00673631984245176,0,417624.9,"TIER-NET",2704427055171,33807.159086923,"1.13.6",0,0.998504154131413,0.988742029201174,0.992121466817345,62,970,15,0.992843461972111,0,"",1,1,3,1,1,0.0000785141801401149,74,27142,27216
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",89880.505501158,96265.4562032275,0.000245511169944817,0.00654885654885654,0.00345805630444019,0,417340,"MWAY",25152661503971,31484.117625573,"1.13.6",0,0.998732311486148,0.994220776654525,0.991444650358613,51,477,24,0.992779377170227,0,"",1,1,4,1,1,0.000730476544446351,687,27140,27827
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",468816.619499264,484869.6061234,0.00123682670951744,0.00547628317193575,0.00547628317193575,0,417666.5,"ALLNODES",0,29974.220560237,"1.13.6",0,0.993613687663855,0.990847846082481,0.992220292948209,133,781,13,0.992329088530176,0,"",1,1,5,1,1,0,0,27128,27128
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",41939.795538519,42031.3735375725,0.000107238303551016,0.515378787878788,0.0172405222575474,0,417683.4,"ZEN-ECN",0,32096.887584227,"1.13.5",0,0.999446278694012,0.971187042677395,0.992260441063873,33,1716,12,0.991744923900319,0,"",1,1,6,1,1,0,0,27112,27112
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",117282.734490336,123760.286065971,0.000315669166550663,0.00926189607592047,0.00603488513414762,0,416940.3,"TEXASNET-ASN",0,31041.675745781,"1.13.6",0,0.998370053074557,0.989914291155484,0.990495111788746,65,863,26,0.991661962707081,0,"",1,1,7,1,1,0,0,27109,27109
"DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx",314552.767847823,366339.409088095,0.000933497848135307,0.00883805562532006,0.00883805562532006,0,417114.5,"COGENT-174",28169757490035,31757.014764123,"1.13.7",0,0.995179915846386,0.985229535640333,0.99090894621174,122,1259,25,0.991129140726962,0,"",1,1,8,1,1,0.000818106190607644,769,27095,27864
"MELNFCV6Rfn1mPLhpAK7gjYzDUhvLdKyMW4mFbfoL9F",73474.228272888,75024.032889759,0.00254904404834151,0.0161266390614217,0.00827414106726496,0,417690.3,"ORACLE-BMC-31898",0,29100.627266298,"1.13.6",0,0.986838098396458,0.98617196916132,0.992276832898079,194,1192,11,0.990970499610386,0,"",1,1,9,1,1,0,0,27090,27090
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",144407.290099217,151752.302366083,0.00382831272805873,0.00630624780624781,0.00580288827509822,0,417605.7,"OOO NIIR-RadioNet",0,26106.003260297,"1.13.6",0,0.980232638401412,0.990302012333469,0.992075854756946,258,828,18,0.990117372054289,0,"",1,1,10,1,1,0,0,27067,27067
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",160688.382939105,163217.193117425,0.00382831272805873,0.0126351340171216,0.00868412826586447,0,417489.3,"OOO NIIR-RadioNet",0,28204.129431051,"1.13.6",0,0.980232638401412,0.985486784369375,0.991799331640778,258,1243,23,0.989534259813844,0,"",1,1,11,1,1,0,0,27051,27051
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",84489.861041432,86219.0915087127,0.00163961357049153,0.00347222222222222,0.00231385585197529,0,415823.1,"CETIN a.s.",0,27557.359685582,"1.13.6",0,0.991533911508245,0.996133004040267,0.987841060024284,165,323,32,0.989047032869199,0,"",1,1,12,1,1,0,0,27038,27038
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",231390.552302483,237881.665891404,0.000823541700475342,0.0101212553073455,0.0101212553073455,0,415352,"23M GmbH",0,29444.764592779,"1.13.5",0,0.995747670647307,0.983085007932746,0.986721901604808,112,1376,33,0.987830720405803,0,"",1,1,13,1,1,0,0,27005,27005
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",217668.75307636,221388.021818153,0.00315833633644208,0.00844312586326579,0.00844312586326579,1,413327.574,"Amarutu Technology Ltd",0,28776.189671351,"1.13.6",0,0.983692038543552,0.985889555923333,0.981912618220165,228,1216,35,0.982492293477853,0,"",1,1,14,1,1,0,0,26859,26859
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",438097.565221688,447746.090553895,0.0134262795142388,0.0183017014780167,0.0183017014780167,0,418066.9,"RELIABLESITE",1000000000000,31744.119764831,"1.13.6",0,0.930673865764291,0.969413563247117,0.993171494457778,511,1761,9,0.981728941488729,0,"",1,1,15,1,1,0.0000290262875719681,27,26838,26865
"6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ",366384.762422976,373964.489917084,0.0134262795142388,0.0136042271220842,0.0136042271220842,0,417647.7,"RELIABLESITE",0,30089.083190656,"1.13.6",0,0.930673865764291,0.977264144924378,0.992175631139069,511,1585,14,0.98156678368028,0,"",1,1,16,1,1,0,0,26833,26833
"DujbfBa9RitWFkjhVqyV3h4rp2nsf7ikU7C484TwKShR",39334.072264003,44462.456302262,0.000113388945224309,0.0723747045438222,0.0113676198876083,0,408346.8,"CENTURYLINK-US-LEGACY-QWEST",0,30543.098561931,"1.13.6",0,0.999414520066477,0.981002040321727,0.97008015131801,34,1475,43,0.975433276433445,0,"",1,1,17,1,1,0,0,26666,26666
"GmTownnqSF8zXE4Cy3ZP8daMBPDSc6PnYW6aJLzjwTkz",853216.418281471,862605.002965551,0.00222122476193544,0.00877991522125793,0.00877991522125793,2,409009.86,"GTT Communications Inc.",0,25421.377378657,"1.13.6",0,0.988530782049464,0.985326701895272,0.971655335316349,176,1249,41,0.975303201473669,0,"",1,1,18,1,1,0,0,26662,26662
"juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx",709834.213432669,724894.597210223,0.00247230426888638,0.00710929115293815,0.00710929115293815,4,408958.696,"Latitude.sh LTDA",808581104861145,52122.676928213,"1.13.7",0,0.987234341618275,0.988118706642201,0.971533788677899,190,1026,42,0.975225021281364,0,"",1,1,19,1,1,0.0234824043415836,22072,26660,48732
"DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5",279678.060204337,295947.858463653,0.0304352789805134,0.00889703703707909,0.00889703703707909,0,420425.7,"LATITUDE-SH",6501528140136,25537.444930754,"1.14.15",0,0.842848479814033,0.985130963864231,0.998775126128037,787,1263,3,0.973736860367129,0,"",1,1,20,1,1,0.000188836104251409,177,26619,26796
"9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6",65086.165434058,117362.946413052,0.0304352789805134,0.0116069694194694,0.00586845931778193,0,419348.8,"LATITUDE-SH",3083323237488630,119194.598960874,"1.13.6",0,0.842848479814033,0.990192427738164,0.99621681217785,787,837,6,0.97215826993421,0,"",1,1,21,1,1,0.0895443071133241,84166,26576,110742
"LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq",82511.283824931,96767.4664665494,0.0142573115523061,0.109633219589575,0.0142813949791507,1,411512.409,"STACKPATH",35293595309016,586.160790545,"1.13.7",0,0.926382860310089,0.976132438571494,0.977600461156936,550,1622,37,0.969607905443156,1,"SLOW_VOTER",0,0,22,0,0,0,0,0,0
"DDBCYLw8kkN8ZLHsBeT42YvEz5F6eq57zqaLCyLzFQnG",25083.043081094,45952.5700540552,0.0304352789805134,0.0054945054945055,0.00398781723903509,0,417623.1,"LATITUDE-SH",0,25297.015892736,"1.13.6",0,0.842848479814033,0.993335421850787,0.992117190686682,787,554,16,0.969246483718898,1,"EXITING_CLUSTER",0,0,23,0,0,0,0,0,0
