vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,234167.69818683,282660.3964560824,0.13159195254547662,0.012150463788597021,0.012150463788597021,0,420941.3,OVH SAS,3000000000000,97.266593503,1.13.6
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1043535.698016564,1100113.2220198011,0.002805597851471932,0.010511810946312372,0.010511810946312372,0,420575.5,AS-WAVE-1,0,34004.289986987,1.13.5
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,279678.060204337,295947.858463653,0.030435278980513427,0.008897037037079092,0.008897037037079092,0,420425.7,LATITUDE-SH,6501528140136,25537.444930754,1.14.15
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,20743.0406453,36717.3228615342,0.18950855938086533,0.00357142857142857,0.0015883744392649305,0,420409.4,TERASWITCH,0,0.0,1.14.15
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,4633.425691707,20703.5374753303,0.08572239341300132,0.0017857142857142904,0.0017857142857142904,0,419814.9,UAB Cherry Servers,0,24382.421896452,1.13.6
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,65086.165434058,117362.9464130518,0.030435278980513427,0.011606969419469437,0.005868459317781927,0,419348.8,LATITUDE-SH,3083323237488634,119194.598960874,1.13.6
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,34854.786329646,43981.7343501173,0.18950855938086533,0.0,0.0,0,419004.0,TERASWITCH,0,0.0,1.13.6
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,9765.379490095,9937.7897365353,0.18950855938086533,0.0,0.0,0,418984.6,TERASWITCH,0,50.901204825,1.14.15
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,438097.565221688,447746.0905538952,0.013426279514238817,0.018301701478016685,0.018301701478016685,0,418066.9,RELIABLESITE,1000000000000,31744.119764831,1.13.6
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,114662.248425035,116775.9594555872,0.0002979501323389662,0.003204411307859578,0.003204411307859578,0,417733.4,Web Werks India Pvt. Ltd.,0,31153.325778437,1.13.5
MELNFCV6Rfn1mPLhpAK7gjYzDUhvLdKyMW4mFbfoL9F,73474.228272888,75024.032889759,0.002549044048341506,0.01612663906142168,0.00827414106726496,0,417690.3,ORACLE-BMC-31898,0,29100.627266298,1.13.6
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,41939.795538519,42031.3735375725,0.00010723830355101645,0.5153787878787879,0.017240522257547387,0,417683.4,ZEN-ECN,0,32096.887584227,1.13.5
